	of	documents
perceived	criminality	provide
perceived	distributive	fairness
perceived	irrelevance	of
perceived	justice	n
perceived	minority	threat
perceived	obligation	to
perceived	personal	divinity
perceived	race	n
perceived	racial	identity
perceived	rise	in
perceived	risks	of
perceived	the	police
perceived	to	be
percent	amid	this
percent	and	gains
percent	and	the
percent	as	a
percent	chance	of
percent	citations	omitted
percent	decline	in
percent	error	rate
percent	for	example
percent	for	those
percent	has	been
percent	have	access
percent	have	been
percent	higher	average
percent	in	five
percent	in	n
percent	increase	in
percent	is	a
percent	mayer	sch
percent	more	likely
percent	n	a
percent	n	and
percent	n	have
percent	n	mathews
percent	of	area
percent	of	black
percent	of	chicago
percent	of	departments
percent	of	inspections
percent	of	intersections
percent	of	its
percent	of	latino
percent	of	local
percent	of	officers
percent	of	private
percent	of	sqfs
percent	of	the
percent	of	their
percent	of	those
percent	of	traffic
percent	of	which
percent	of	white
percent	or	more
percent	over	the
percent	reduction	in
percent	reversal	rate
percent	should	be
percent	since	in
percent	so	far
percent	then	agencies
percent	throughout	the
percent	today	there
percent	traffic	increase
percent	was	deemed
percent	were	willing
percentage	can	be
percentage	of	a
percentage	of	african
percentage	of	minority
percentage	of	potential
percentage	of	rental
percentage	of	the
percentage	of	young
percentile	fmrs	fed
perception	is	hard
perception	might	be
perception	of	a
perception	of	citizens
perception	of	criminal
perception	of	law
perception	of	machine
perception	of	police
perception	of	racial
perception	of	the
perception	that	management
perception	that	spog
perception	that	the
perceptions	about	the
perceptions	and	comprehension
perceptions	and	opinions
perceptions	it	is
perceptions	machine	learning
perceptions	of	black
perceptions	of	city
perceptions	of	crime
perceptions	of	criminal
perceptions	of	disorder
perceptions	of	fairness
perceptions	of	injustice
perceptions	of	legitimacy
perceptions	of	management
perceptions	of	police
perceptions	of	policing
perceptions	of	procedural
perceptions	of	the
perceptions	persist	in
perceptions	that	the
perceptions	these	analyses
perceptual	segregation	colum
percolate	in	the
perennial	debate	in
perennial	member	of
perennial	risk	that
peretti	hodder	stoughton
peretti	section	world
perez	pena	f
perez	pena	orlando
perf	compstat	pdf
perfect	framework	for
perfect	it	does
perfect	time	to
perfection	c	the
perfectly	align	with
perfectly	compliant	behavior
perfectly	legal	perfectly
perfectly	sensible	and
perfectly	to	the
perform	an	assessment
perform	analyses	of
perform	differently	in
perform	diverse	kinds
perform	effectively	and
perform	in	new
perform	in	the
perform	in	ways
perform	last	year
perform	more	accurately
perform	more	work
perform	tasks	such
perform	this	classification
performance	a	review
performance	and	help
performance	and	the
performance	based	budgeting
performance	based	regulation
performance	based	regulatory
performance	but	nothing
performance	cj	irs
performance	criteria	being
performance	criterion	but
performance	criterion	or
performance	criterion	using
performance	dashboard	displays
performance	data	but
performance	data	to
performance	distributed	cloud
performance	documents	cj
performance	driven	government
performance	evaluating	the
performance	evaluations	affecting
performance	evaluations	given
performance	evaluations	were
performance	even	by
performance	indicators	as
performance	indicators	in
performance	indicators	including
performance	indicators	the
performance	management	by
performance	management	system
performance	measures	around
performance	metrics	a
performance	metrics	for
performance	metrics	metrics
performance	n	civilian
performance	of	pension
performance	of	various
performance	on	imagenet
performance	prince	george
performance	standards	it
performance	the	reliance
performance	to	influence
performance	with	close
performative	style	of
performed	only	two
performers	than	traditional
performing	acts	such
performing	functions	that
performing	low	security
perhaps	a	model
perhaps	a	more
perhaps	all	agencies
perhaps	also	much
perhaps	an	even
perhaps	as	important
perhaps	at	least
perhaps	be	advanced
perhaps	be	assumed
perhaps	because	african
perhaps	because	lemuel
perhaps	because	the
perhaps	best	known
perhaps	defined	as
perhaps	distracting	courts
perhaps	dramatically	so
perhaps	entirely	automating
perhaps	even	finding
perhaps	even	predict
perhaps	even	worse
perhaps	for	a
perhaps	for	its
perhaps	from	police
perhaps	if	the
perhaps	in	part
perhaps	it	is
perhaps	machine	learning
perhaps	many	times
perhaps	minority	union
perhaps	modifying	stock
perhaps	more	importantly
perhaps	more	may
perhaps	more	so
perhaps	more	than
perhaps	most	challenging
perhaps	most	controversially
perhaps	most	enduringly
perhaps	most	important
perhaps	most	importantly
perhaps	most	notable
perhaps	most	noteworthy
perhaps	most	promising
perhaps	no	issue
perhaps	one	of
perhaps	other	situations
perhaps	ought	not
perhaps	overly	complex
perhaps	put	what
perhaps	reflecting	johnson
perhaps	simply	taking
perhaps	such	a
perhaps	that	anxiety
perhaps	that	there
perhaps	the	agency
perhaps	the	answer
perhaps	the	beginning
perhaps	the	best
perhaps	the	deeper
perhaps	the	easiest
perhaps	the	increase
perhaps	the	largest
perhaps	the	least
perhaps	the	major
perhaps	the	more
perhaps	the	most
perhaps	the	simplest
perhaps	the	state
perhaps	the	strongest
perhaps	these	difficulties
perhaps	they	could
perhaps	undesirable	behavior
perhaps	unintended	consequence
perhaps	where	it
perhaps	worse	the
peril	among	the
perils	n	because
perils	of	a
perils	of	arrest
perils	of	broken
perils	of	harsh
period	and	involved
period	as	government
period	between	the
period	convinced	crime
period	from	to
period	has	given
period	in	rwanda
period	in	which
period	just	walking
period	like	the
period	n	sqf
period	of	declining
period	of	five
period	of	time
period	that	of
period	under	investigation
period	when	the
period	would	be
periodically	open	to
periods	could	accompany
periods	of	community
periods	of	her
periods	of	incarceration
periods	of	social
periods	of	terror
periods	of	time
peripheral	criminal	offenses
periphery	measures	that
perjury	and	abuse
perjury	and	abusive
perjury	and	what
perjury	on	the
perma	cc	a
perma	cc	acp
perma	cc	adp
perma	cc	afe
perma	cc	agc
perma	cc	aj
perma	cc	and
perma	cc	apf
perma	cc	apk
perma	cc	apl
perma	cc	apx
perma	cc	aty
perma	cc	au
perma	cc	ayv
perma	cc	azc
perma	cc	b
perma	cc	bf
perma	cc	bp
perma	cc	bq
perma	cc	bsd
perma	cc	bxvdpfq
perma	cc	bya
perma	cc	c
perma	cc	cn
perma	cc	cpe
perma	cc	cqm
perma	cc	cs
perma	cc	csv
perma	cc	ctw
perma	cc	cu
perma	cc	cw
perma	cc	cxh
perma	cc	d
perma	cc	db
perma	cc	dhr
perma	cc	dng
perma	cc	dt
perma	cc	dua
perma	cc	dv
perma	cc	e
perma	cc	ebk
perma	cc	ee
perma	cc	eg
perma	cc	eh
perma	cc	ejp
perma	cc	ek
perma	cc	em
perma	cc	ere
perma	cc	euk
perma	cc	eyg
perma	cc	ezg
perma	cc	f
perma	cc	fa
perma	cc	fb
perma	cc	fc
perma	cc	ff
perma	cc	fgw
perma	cc	fgx
perma	cc	fh
perma	cc	fs
perma	cc	fy
perma	cc	g
perma	cc	gb
perma	cc	gbj
perma	cc	gkk
perma	cc	gl
perma	cc	gp
perma	cc	gq
perma	cc	gte
perma	cc	gu
perma	cc	guy
perma	cc	gv
perma	cc	gvu
perma	cc	gwc
perma	cc	gx
perma	cc	gyx
perma	cc	h
perma	cc	hf
perma	cc	hk
perma	cc	hlb
perma	cc	hlq
perma	cc	hpp
perma	cc	hqa
perma	cc	htn
perma	cc	huh
perma	cc	hun
perma	cc	hv
perma	cc	hy
perma	cc	j
perma	cc	jam
perma	cc	jhf
perma	cc	jhm
perma	cc	jmq
perma	cc	js
perma	cc	jxk
perma	cc	k
perma	cc	kf
perma	cc	kkl
perma	cc	kp
perma	cc	kqw
perma	cc	ksj
perma	cc	ktb
perma	cc	kz
perma	cc	l
perma	cc	lbr
perma	cc	lbv
perma	cc	ldg
perma	cc	lek
perma	cc	lh
perma	cc	lm
perma	cc	lnr
perma	cc	ltb
perma	cc	lw
perma	cc	ly
perma	cc	m
perma	cc	mbg
perma	cc	mdt
perma	cc	mg
perma	cc	mk
perma	cc	mkh
perma	cc	mnq
perma	cc	mp
perma	cc	mrp
perma	cc	mv
perma	cc	my
perma	cc	mz
perma	cc	n
perma	cc	nac
perma	cc	nb
perma	cc	ng
perma	cc	ngd
perma	cc	ngg
perma	cc	ngq
perma	cc	nha
perma	cc	nhv
perma	cc	nj
perma	cc	nk
perma	cc	nmz
perma	cc	nru
perma	cc	nsj
perma	cc	nta
perma	cc	ntg
perma	cc	nw
perma	cc	nx
perma	cc	p
perma	cc	pgs
perma	cc	pl
perma	cc	ppy
perma	cc	pq
perma	cc	pqd
perma	cc	pt
perma	cc	pv
perma	cc	pz
perma	cc	q
perma	cc	qln
perma	cc	qmx
perma	cc	qpp
perma	cc	qs
perma	cc	qss
perma	cc	qtf
perma	cc	qv
perma	cc	qz
perma	cc	r
perma	cc	rch
perma	cc	rk
perma	cc	rml
perma	cc	rnf
perma	cc	rpy
perma	cc	rrw
perma	cc	rt
perma	cc	ru
perma	cc	rvm
perma	cc	rwe
perma	cc	rx
perma	cc	rya
perma	cc	rzc
perma	cc	s
perma	cc	scl
perma	cc	sf
perma	cc	sje
perma	cc	sjm
perma	cc	sl
perma	cc	su
perma	cc	sxb
perma	cc	szd
perma	cc	t
perma	cc	tal
perma	cc	td
perma	cc	tfk
perma	cc	tn
perma	cc	ttv
perma	cc	tv
perma	cc	u
perma	cc	udj
perma	cc	uq
perma	cc	utd
perma	cc	uv
perma	cc	v
perma	cc	vaf
perma	cc	vdq
perma	cc	vn
perma	cc	vq
perma	cc	vqh
perma	cc	vw
perma	cc	vx
perma	cc	vyp
perma	cc	w
perma	cc	wch
perma	cc	wfm
perma	cc	whg
perma	cc	wk
perma	cc	wqk
perma	cc	wr
perma	cc	wx
perma	cc	wy
perma	cc	x
perma	cc	xbm
perma	cc	xel
perma	cc	xg
perma	cc	xj
perma	cc	xjn
perma	cc	xm
perma	cc	xt
perma	cc	y
perma	cc	yab
perma	cc	ydg
perma	cc	ygn
perma	cc	ygz
perma	cc	ykj
perma	cc	yn
perma	cc	ypu
perma	cc	yq
perma	cc	yw
perma	cc	yye
perma	cc	z
perma	cc	zd
perma	cc	ze
perma	cc	zep
perma	cc	zgt
perma	cc	zh
perma	cc	zk
perma	cc	zpd
perma	cc	zpw
perma	cc	zu
perma	cc	zxa
perma	cc	zz
perma	cc	zzz
permanent	full	time
permanent	housing	but
permanent	incapacitation	through
permanent	residence	status
permanent	resident	who
permanent	team	dedicated
permanently	block	the
permanently	bolster	the
permanently	hinder	reform
permissible	and	substantial
permissible	behavior	packard
permissible	error	lack
permissible	exemptions	that
permissible	measurement	tools
permissible	n	in
permissible	n	the
permissible	subject	of
permissible	subjects	of
permissible	the	objection
permissible	undocumented	immigrants
permission	from	daily
permit	a	human
permit	a	state
permit	and	plan
permit	arlington	a
permit	disparate	impact
permit	inspection	requests
permit	race	based
permit	recipients	to
permit	such	hearings
permit	the	analysis
permit	the	department
permit	the	doj
permit	the	specification
permit	these	agencies
permits	agencies	to
permits	congress	to
permits	for	planning
permits	providing	results
permits	race	or
permits	such	an
permits	the	recognition
permits	using	a
permitted	delegation	to
permitted	entry	and
permitted	the	majority
permitted	to	profit
permitted	under	the
permitting	african	american
permitting	and	inspection
permitting	are	all
permitting	baltimore	school
permitting	government	employee
permitting	public	access
permitting	requirements	have
permitting	suite	offering
permitting	system	will
permitting	systems	streamlining
permutations	this	fusion
pernicious	forms	of
pernicious	generalization	is
pernicious	individual	motivations
pernicious	ones	and
perols	financial	statement
perpetrators	and	victims
perpetrators	syed	rizwan
perpetual	war	in
perpetuate	discrimination	he
perpetuate	poverty	racecorrelated
perpetuate	racially	exclusionary
perpetuate	system	bias
perpetuate	the	underlying
perpetuated	it	the
perpetuates	those	criminogenic
perpetuating	and	continued
perpetuating	and	deepening
perpetuating	racialized	concentrated
perplexed	they	re
perrow	normal	accidents
perry	et	al
perry	stein	ad
perry	two	faces
perry	v	sindermann
pers	adm	r
pers	mgmt	sizing
persecute	whistleblowers	and
persecution	n	classification
persico	and	petra
persico	and	todd
persico	petra	e
persico	todd	supra
persist	ann	chih
persist	if	police
persist	in	an
persist	in	cities
persistance	of	neighborhood
persistence	in	including
persistence	of	arrest
persistence	of	ghetto
persistence	of	neighborhood
persistence	of	racial
persistence	of	racialized
persistent	on	a
persistent	police	distrust
persistent	residential	segregation
persistent	violations	of
persistent	youth	would
persistently	longer	wait
persisting	state	policy
persisting	stigma	trauma
person	a	choice
person	and	a
person	and	through
person	are	not
person	as	a
person	as	me
person	because	the
person	before	the
person	classified	n
person	could	chronicle
person	could	simultaneously
person	despite	her
person	except	if
person	get	permanent
person	in	any
person	in	generations
person	in	numerous
person	in	the
person	is	an
person	is	motivated
person	is	one
person	is	released
person	is	unlikely
person	management	team
person	moves	into
person	of	negro
person	or	group
person	pronoun	you
person	purely	from
person	s	car
person	s	emotional
person	s	immigration
person	s	name
person	s	passport
person	s	perceived
person	s	race
person	s	racial
person	see	also
person	serves	within
person	shawna	explained
person	so	even
person	stopped	is
person	stopped	of
person	stricken	in
person	technology	and
person	that	has
person	think	that
person	to	be
person	to	discrimination
person	vis	a
person	was	white
person	we	breathe
person	which	may
person	who	had
person	who	is
person	with	an
personal	and	revealing
personal	and	vicarious
personal	animus	of
personal	care	providers
personal	contact	with
personal	data	n
personal	data	systems
personal	details	regarding
personal	divinity	or
personal	economic	and
personal	experience	explained
personal	experience	n
personal	experience	observing
personal	experience	with
personal	experiences	but
personal	experiences	have
personal	experiences	in
personal	experiences	influence
personal	experiences	instead
personal	experiences	this
personal	experiences	to
personal	experiences	with
personal	information	about
personal	information	and
personal	information	city
personal	information	data
personal	information	for
personal	information	has
personal	information	held
personal	information	n
personal	information	of
personal	information	on
personal	information	that
personal	information	up
personal	interactions	and
personal	interactions	with
personal	lives	of
personal	lives	police
personal	matters	n
personal	network	or
personal	portraits	see
personal	privacy	have
personal	privacy	rights
personal	proximity	of
personal	status	and
personal	use	and
personality	and	background
personality	conflict	trespassing
personality	soc	psychol
personality	tests	fair
personalize	policing	by
personalize	policing	frequent
personalized	given	the
personally	authorize	should
personally	identifiable	data
personally	identifiable	information
personally	with	or
personally	witness	but
personhood	is	threatened
personnel	administrator	of
personnel	administrator	v
personnel	and	departments
personnel	are	a
personnel	decisions	n
personnel	files	contain
personnel	files	officer
personnel	management	on
personnel	mgmt	labor
personnel	policies	and
personnel	practices	to
personnel	procedure	which
personnel	records	id
personnel	regulations	and
personnel	resources	pubs
personnel	resources	that
personnel	system	prompted
personnel	the	county
personnel	to	management
personnel	who	could
personnel	with	distrust
persons	engaged	in
persons	for	disorderly
persons	from	a
persons	id	at
persons	in	cities
persons	in	the
persons	including	women
persons	is	concerned
persons	just	as
persons	moreau	v
persons	n	broad
persons	on	the
persons	similarly	circumstanced
persons	stopped	by
persons	supposed	career
persons	that	were
persons	the	number
persons	who	present
persons	with	a
persp	apr	http
persp	policing	feb
persp	shawn	mankad
perspective	and	in
perspective	and	what
perspective	can	provide
perspective	demands	a
perspective	demands	taking
perspective	does	pushing
perspective	emerge	more
perspective	emphasizes	cultural
perspective	i	s
perspective	in	advocacy
perspective	in	part
perspective	in	research
perspective	in	the
perspective	increasing	compliance
perspective	is	central
perspective	it	will
perspective	justifies	its
perspective	might	predict
perspective	might	suggest
perspective	n	for
perspective	n	sampson
perspective	of	communities
perspective	of	its
perspective	offers	to
perspective	on	crime
perspective	on	police
perspective	on	the
perspective	on	trust
perspective	on	vulnerability
perspective	on	what
perspective	our	leadership
perspective	people	like
perspective	procedural	justice
perspective	raises	fundamental
perspective	regardless	of
perspective	requires	treatment
perspective	sensitizes	police
perspective	shawna	n
perspective	should	encourage
perspective	sqf	catalyzes
perspective	such	as
perspective	tech	from
perspective	that	the
perspective	the	fact
perspective	the	law
perspective	the	wave
perspective	to	the
perspective	treats	social
perspective	when	then
perspective	which	tends
perspective	would	offer
perspective	yale	l
perspectives	and	expertise
perspectives	even	as
perspectives	https	iapp
perspectives	into	policymaking
perspectives	leading	up
perspectives	of	children
perspectives	of	those
perspectives	on	labor
perspectives	on	law
perspectives	on	race
perspectives	on	the
perspectives	on	trust
persuade	judges	that
persuading	and	incentivizing
persuading	management	to
persuading	them	to
persuasive	force	of
persuasive	the	communities
persuasive	way	to
persuasively	argue	that
persuasively	suggests	that
pert	why	is
pertain	with	affordable
pertaining	to	health
pertains	to	it
pertains	to	supporting
pertinently	for	the
pervaiz	shallwani	thomas
pervasive	correlations	n
pervasive	cover	up
pervasive	discrimination	by
pervasive	harsh	policing
pervasive	legal	system
pervasive	on	the
pervasive	racism	toward
pervasive	stop	and
pervasive	than	in
pervasively	correlated	with
pervasiveness	of	categorically
perverse	if	employees
perversely	widen	the
perversions	to	the
pessimism	is	unwarranted
pessimists	have	argued
pestilence	of	untimely
pet	health	annual
pete	rahn	as
peter	a	flach
peter	b	kraska
peter	b	xfc
peter	buttigieg	in
peter	byrne	affordable
peter	conti	brown
peter	feuille	police
peter	holley	apple
peter	j	spiro
peter	jackson	of
peter	k	manning
peter	l	berger
peter	liang	shot
peter	liang	who
peter	margulies	bans
peter	neyroud	rightful
peter	posada	and
peter	s	bearman
peter	stone	et
peter	swire	for
peter	thiel	s
peter	thiel	the
peter	westen	the
petermoskos	cop	in
peters	john	t
peters	wooley	supra
petersburg	stockton	tampa
peterson	eds	more
peterson	krivo	supra
peterson	lauren	j
peterson	nsa	reform
petition	a	question
petitioner	s	evidence
petitioners	also	argued
petra	e	todd
petra	todd	known
petrified	by	her
pettit	bruce	we
petty	crimes	to
petty	crimes	was
petty	criminals	through
petty	laws	imbues
petty	laws	that
petty	theft	was
pez	supra	note
pfx	n	in
pg	a	length
pg	length	words
pgmxsxe	f	cmhwuql
pgs	j	t
ph	d	at
ph	d	candidate
pha	planning	process
pha	will	affirmatively
pham	supra	note
pham	the	private
phanie	rawlings	blake
phas	across	the
phas	make	that
phas	with	a
phase	adding	voice
phase	analysts	estimated
phase	and	is
phase	in	or
phase	is	anticipated
phase	of	growth
phase	of	the
phase	seeks	to
phase	to	the
phase	two	the
phases	out	programs
phenomena	are	complex
phenomena	are	deeply
phenomena	are	regarded
phenomena	can	render
phenomena	its	nonparametric
phenomena	matthew	d
phenomena	n	first
phenomena	such	as
phenomena	suggests	that
phenomena	that	analysts
phenomena	to	be
phenomena	using	portraits
phenomenon	as	a
phenomenon	as	opposed
phenomenon	black	youth
phenomenon	has	lost
phenomenon	has	structural
phenomenon	info	comm
phenomenon	law	breaking
phenomenon	like	concentrated
phenomenon	n	in
phenomenon	n	not
phenomenon	occurred	in
phenomenon	purely	national
phenomenon	s	potential
phenomenon	that	reproduces
phenomenon	the	infrastructure
phenomenon	they	labeled
phil	jennifer	c
phil	pub	aff
phil	tech	felten
philadelphia	a	city
philadelphia	about	stop
philadelphia	and	chicago
philadelphia	area	to
philadelphia	boys	born
philadelphia	came	to
philadelphia	confirms	this
philadelphia	crisis	reform
philadelphia	defends	policy
philadelphia	e	d
philadelphia	found	that
philadelphia	ghetto	am
philadelphia	in	contrast
philadelphia	n	and
philadelphia	n	cincinnati
philadelphia	negro	a
philadelphia	neighborhoods	although
philadelphia	neighborhoods	criminology
philadelphia	newsweek	may
philadelphia	no	e
philadelphia	phoenix	pittsburgh
philadelphia	police	have
philadelphia	san	francisco
philadelphia	settlement	condemns
philadelphia	settlement	n
philadelphia	settlement	supra
philadelphia	settlements	i
philadelphia	study	suggests
philadelphia	to	the
philando	castile	and
philando	castile	during
philanthropic	efforts	in
philip	atiba	goff
philip	garboden	i
philip	gourevitch	we
philip	k	dick
philip	schofield	ed
philippe	bourgois	in
phillip	atiba	goff
philosophical	components	of
philosophical	topic	n
philosophical	turn	in
philosophies	may	have
philosophies	of	policing
philosophy	and	becoming
philosophy	and	social
philosophy	and	trained
philosophy	engaging	residents
philosophy	especially	in
philosophy	of	law
philosophy	of	money
philosophy	of	right
philosophy	of	technology
phiolosophical	insights	into
phished	and	educated
phishing	and	mandatory
phishing	attacks	and
phishing	password	and
phmsa	analysts	would
phmsa	faces	in
phmsa	generated	its
phmsa	has	explored
phmsa	orders	the
phmsa	pipeline	safety
phmsa	s	analysts
phmsa	s	headquarters
phobic	preoccupation	with
phoenix	https	perma
phoenix	pittsburgh	portland
phone	and	instead
phone	app	ocfl
phone	because	her
phone	lines	officials
phone	market	n
phone	orders	min
phone	out	tweet
phone	signal	or
phone	understanding	the
phone	was	disconnected
phone	was	so
phones	and	emails
phones	are	often
phones	can	be
phones	into	traffic
phones	n	or
phones	that	have
phones	the	government
phones	to	record
photo	can	combine
photo	with	data
photograph	documents	and
photographs	elsewhere	its
photography	for	their
photography	into	her
photography	is	shared
photos	and	screen
photos	for	facial
php	discussing	surprising
php	fda	leverages
php	http	perma
php	https	perma
php	iaai	iaai
php	id	ext
php	n	commission
php	n	paoline
php	pid	https
phrase	black	box
phrase	reasonable	articulable
phrase	rulemaking	by
phrase	that	succinctly
phrase	was	used
phx	srb	wl
phys	org	aug
phys	org	news
physical	and	mental
physical	appearance	n
physical	content	or
physical	design	of
physical	entity	directly
physical	evidence	against
physical	evidence	that
physical	fight	with
physical	for	instance
physical	force	can
physical	force	within
physical	harms	associated
physical	health	and
physical	health	outcomes
physical	human	robot
physical	incivilities	in
physical	infrastructure	oneida
physical	location	where
physical	needs	present
physical	or	electronic
physical	or	mental
physical	personhood	is
physical	plant	energy
physical	robots	self
physical	safety	n
physical	search	that
physical	security	systems
physical	separation	of
physical	separation	per
physical	violence	n
physically	and	to
physically	inspect	the
physically	meeting	and
physically	moved	as
physician	attesting	to
physicians	to	reporters
physicist	stephen	hawking
physiological	locational	and
physiological	or	behavioral
pi	of	the
pia	rapiddna	pdf
pia	st	fast
pia	st	iftde
pia	st	stidpboss
pia	uscis	save
pia	usvisit	ident
pias	privacy	pia
picasso	mats	schapire
pick	a	study
pick	means	for
pick	up	steam
pick	up	those
pick	whom	to
pickerill	et	al
picket	fences	privilege
picketing	when	boston
pickup	basketball	i
picture	a	source
picture	issues	such
picture	it	strategy
picture	not	only
picture	of	a
picture	of	both
picture	of	every
picture	of	how
picture	of	judges
picture	of	management
picture	of	the
picture	of	their
picture	of	where
picture	painted	by
picture	than	ever
picture	that	emerges
picture	the	detaining
pictures	of	handwritten
pid	https	perma
piece	in	the
piece	of	its
piece	of	the
piece	that	systematically
piece	together	disparate
piece	unpublished	manuscript
pieces	int	l
pieces	of	advice
pieces	of	data
pierre	bourdieu	distinction
pierre	bourdieu	encapsulated
pierre	bourdieu	the
pigmentation	are	more
pilani	participated	in
pilani	who	were
pilipino	workers	center
pillai	v	civil
pillar	approach	and
pillar	five	of
pillar	in	interoperable
pillar	of	its
pillar	six	officer
pillars	legitimacy	policy
pillars	n	numerous
pillars	to	officer
pilloried	and	has
pilot	began	april
pilot	courts	crime
pilot	extension	act
pilot	j	experimental
pilot	program	and
pilot	program	extension
pilot	program	for
pilot	program	in
pilot	program	jointly
pilot	program	to
pilot	program	where
pilot	project	to
pilot	with	new
piloting	of	an
piloton	line	com
pilots	for	social
pilots	through	an
pin	down	precisely
pinched	to	fit
pinpoint	crime	hot
pinpoint	vital	service
pinpointing	racial	ethnic
pinpoints	crime	hot
pinterest	within	the
pio	u	rwf
pioneer	in	the
pioneer	status	remains
pioneered	in	kansas
pioneering	open	source
pioneering	scholarship	of
pipe	replacements	based
pipeline	accident	risk
pipeline	accidents	and
pipeline	and	hazardous
pipeline	based	on
pipeline	for	instance
pipeline	incidents	save
pipeline	indeed	posed
pipeline	operator	in
pipeline	operator	s
pipeline	operators	tax
pipeline	risk	machine
pipeline	s	lack
pipeline	safety	inspections
pipeline	safety	machine
pipeline	safety	n
pipeline	segments	that
pipeline	should	be
pipeline	spills	common
pipeline	spills	https
pipeline	systems	are
pipeline	to	take
pipelines	in	recent
pipelines	php	https
pipelines	regularly	leak
pipelines	throughout	the
piquero	et	al
pis	and	fellow
pischke	mostly	harmless
piss	off	the
pistol	to	raise
pitfall	purchasing	software
pitfalls	and	areas
pitfalls	of	armstrong
pitfalls	of	community
pitfalls	of	earlier
pitfalls	of	proactive
pitfalls	to	predictive
pitt	county	has
pitt	county	it
pitt	county	nc
pitt	j	envtl
pittsburgh	bureau	of
pittsburgh	data	this
pittsburgh	have	produced
pittsburgh	in	includes
pittsburgh	n	many
pittsburgh	new	york
pittsburgh	portland	redwood
pittston	co	v
pivotal	in	the
pivotal	question	for
pivotal	to	determining
pivoting	from	johnson
pjn	n	nasa
pjss	office	of
pk	km	for
pk	october	saturday
pl	n	r
pl	n	see
pl	share	n
place	a	governance
place	a	racial
place	affordable	housing
place	after	taking
place	against	a
place	alameda	county
place	and	hence
place	and	in
place	and	the
place	and	weaponized
place	at	a
place	culture	n
place	debate	j
place	decision	making
place	even	the
place	f	assumption
place	finder	and
place	finish	driven
place	finish	in
place	finish	last
place	finish	this
place	for	example
place	for	it
place	for	the
place	for	top
place	for	two
place	from	emmett
place	harv	c
place	hopefully	improving
place	if	one
place	in	disparate
place	in	from
place	in	housing
place	in	its
place	in	just
place	in	larger
place	in	last
place	in	los
place	in	minority
place	in	recent
place	in	society
place	in	terms
place	in	the
place	in	this
place	in	to
place	in	virginia
place	including	a
place	landlords	latinos
place	last	year
place	let	along
place	n	although
place	n	and
place	n	first
place	n	maryland
place	n	see
place	n	thus
place	of	the
place	public	wi
place	ranking	in
place	rating	in
place	rating	to
place	spot	in
place	substantial	emphasis
place	that	serves
place	the	criminalization
place	the	history
place	the	school
place	this	essay
place	this	year
place	to	craft
place	to	hide
place	versus	mobility
place	via	distributed
place	violent	ideologies
place	where	the
place	while	simultaneously
place	win	in
place	winner	in
place	winners	is
placed	at	risk
placed	federal	grants
placed	on	the
placed	sixth	in
placed	than	either
placed	throughout	the
placed	under	the
placement	in	the
placement	link	community
placement	on	the
places	a	randomized
places	and	the
places	associated	with
places	but	persons
places	concern	over
places	even	more
places	great	stress
places	heavy	emphasis
places	inherently	susceptible
places	it	s
places	like	detroit
places	like	west
places	might	imply
places	more	generally
places	on	streets
places	or	service
places	people	could
places	rather	than
places	some	theoretical
places	that	serious
places	the	department
places	them	at
places	they	worked
places	value	added
places	where	there
placing	individuals	facing
placing	them	in
plague	the	baltimore
plagues	governmental	agencies
plain	english	to
plain	sight	of
plain	sight	police
plain	sight	the
plain	text	no
plain	text	online
plain	text	with
plainclothes	officers	assigned
plainclothes	police	officers
plainly	incorrect	to
plainly	requires	a
plainly	spurious	for
plainly	the	purpose
plaintiff	alleged	issuance
plaintiff	alleged	treating
plaintiff	also	alleged
plaintiff	also	brought
plaintiff	as	presumptively
plaintiff	based	on
plaintiff	brought	an
plaintiff	in	ibrahim
plaintiff	must	demonstrate
plaintiff	notice	of
plaintiff	occurred	without
plaintiff	pursuant	to
plaintiff	s	rights
plaintiff	was	erroneously
plaintiffs	alleged	due
plaintiffs	alleged	fourth
plaintiffs	also	originally
plaintiffs	also	point
plaintiffs	and	defendants
plaintiffs	argued	that
plaintiffs	asserting	that
plaintiffs	attempting	to
plaintiffs	can	poke
plaintiffs	challenged	racially
plaintiffs	challenged	the
plaintiffs	challenging	the
plaintiffs	contended	that
plaintiffs	expert	dr
plaintiffs	fifth	report
plaintiffs	had	demonstrated
plaintiffs	had	sufficiently
plaintiffs	had	to
plaintiffs	have	alleged
plaintiffs	in	employment
plaintiffs	in	latif
plaintiffs	in	the
plaintiffs	on	the
plaintiffs	or	other
plaintiffs	right	to
plaintiffs	rights	to
plaintiffs	show	that
plaintiffs	statement	of
plaintiffs	were	insufficient
plaintiffs	were	required
plan	after	supervisors
plan	aims	to
plan	and	act
plan	and	biannual
plan	and	creating
plan	at	https
plan	at	n
plan	businesstechnologystrategicplan	pdf
plan	campaign	zero
plan	chesterfield	indicated
plan	d	noting
plan	do	attempt
plan	drones	that
plan	for	a
plan	for	the
plan	forward	for
plan	gives	slower
plan	included	provisions
plan	involving	federal
plan	n	id
plan	n	low
plan	n	the
plan	narrative	http
plan	officials	built
plan	on	procedural
plan	outlines	six
plan	predict	and
plan	processing	payments
plan	slower	poor
plan	stranger	slog
plan	that	have
plan	the	maturation
plan	tied	to
plan	to	ban
plan	to	emphasize
plan	to	explore
plan	to	make
plan	to	realize
plan	to	reduce
