	of	documents
major	consequences	for
major	contribution	to
major	crimes	has
major	crimes	has
major	crimes	per
major	crimes	per
major	crimes	rate
major	crimes	rate
major	crimes	san
major	crimes	san
major	crimes	such
major	difference	between
major	differences	between
major	driving	force
major	earthquake	will
major	efforts	were
major	examples	of
major	exception	is
major	failure	of
major	failure	of
major	force	in
major	implications	for
major	incidents	from
major	life	changes
major	life	changes
major	opportunity	for
major	police	agency
major	police	practices
major	premise	that
major	problem	we
major	problem	we
major	progress	if
major	projects	including
major	randomized	controlled
major	reduction	in
major	step	to
major	strategy	to
major	study	of
major	uk	police
major	university	a
majority	minority	areas
majority	of	neither
majority	of	us
majority	populations	attributing
majority	status	in
make	a	call
make	a	decision
make	a	decision
make	a	forecast
make	a	key
make	a	key
make	a	key
make	a	sacred
make	a	solid
make	a	solid
make	a	suspect
make	a	suspect
make	a	variety
make	adjustments	based
make	adjustments	based
make	any	difference
make	arrests	and
make	arrests	and
make	arrests	for
make	arrests	that
make	arrests	when
make	arrests	whenever
make	better	health
make	blockbusters	actually
make	charging	decisions
make	charging	decisions
make	contact	with
make	contact	with
make	culture	change
make	decisions	about
make	every	effort
make	every	effort
make	every	possible
make	every	possible
make	good	decisions
make	in	this
make	institutions	change
make	it	difficult
make	it	difficult
make	it	easier
make	it	easy
make	major	life
make	major	life
make	moreover	is
make	our	community
make	our	officers
make	our	officers
make	policing	evidence
make	policing	far
make	predictions	about
make	public	safety
make	public	safety
make	sense	of
make	short	term
make	statements	about
make	such	evidence
make	such	examinations
make	sure	i
make	that	easier
make	the	analytics
make	the	call
make	the	city
make	the	continued
make	the	likely
make	the	police
make	the	police
make	the	targeting
make	them	a
make	themselves	as
make	themselves	as
make	those	decisions
make	those	decisions
make	up	the
make	up	the
make	up	the
make	up	the
makers	in	washington
makes	it	even
makes	it	new
makes	it	possible
makes	officers	and
makes	officers	and
makes	perfect	sense
makes	santa	cruz
makes	sense	research
makes	sense	research
makes	the	chance
makes	the	external
makes	the	investors
making	a	profit
making	a	profit
making	a	profit
making	and	helped
making	as	many
making	decisions	about
making	decisions	and
making	decisions	rather
making	evidence	from
making	exactly	the
making	has	been
making	inappropriate	comparisons
making	people	more
making	policing	more
making	processes	for
making	sense	of
making	substantial	changes
making	targeting	decisions
making	the	best
making	the	rise
making	their	way
making	their	work
malaika	fraley	contra
malaika	fraley	contra
males	journal	of
malicious	prosecution	resources
malicious	prosecution	resources
malinowski	beck	has
malinowski	dismisses	early
malinowski	dismisses	early
malinowski	says	beck
malinowski	says	beck
malinowski	says	so
malinowski	says	the
malinowski	says	there
malinowski	says	they
malinowski	says	they
malinowski	says	they
malinowski	says	this
malinowski	says	this
malinowski	to	work
malinowski	to	work
malinowski	to	work
malinowski	who	has
malley	section	extra
malley	section	extra
malley	section	news
malley	the	morning
malley	the	morning
malley	the	morning
man	a	street
man	as	she
man	caricature	that
man	charged	tuesday
man	charged	tuesday
man	de	pompa
man	holding	a
man	on	beach
man	on	suspicion
man	suspected	of
man	throughout	my
man	was	gunned
man	who	had
manage	all	day
manage	operations	for
manage	police	presence
management	academics	from
management	analysis	reports
management	and	administrative
management	and	conflict
management	and	conflict
management	and	the
management	as	part
management	at	www
management	distributed	by
management	edited	by
management	is	already
management	key	performance
management	measuring	what
management	of	documents
management	of	police
management	positions	in
management	practice	as
management	question	will
management	section	state
management	systems	crime
management	systems	for
management	the	greatest
management	uk	style
management	visit	emergency
manager	neyroud	and
manager	rpd	has
manager	rpd	has
manager	run	police
manager	walter	yu
manager	walter	yu
managerial	application	of
managerial	for	monitoring
managerial	interest	what
managers	and	not
managers	and	officers
managers	at	ranks
managers	far	more
managers	had	moved
managers	if	they
managers	lewis	and
managers	often	look
managers	to	identify
manages	a	lab
managing	case	assignments
managing	foliage	he
managing	large	police
managing	of	what
managing	or	arresting
managing	technology	design
managing	what	police
mandate	for	decades
mandate	from	the
mandate	requires	police
mandatory	training	recovering
mandatory	training	recovering
mandelbaum	and	mr
mandelbaum	and	thomas
mandelbaum	and	youkel
mandelbaum	might	seem
mandelbaum	or	rothman
mandelbaum	reminds	me
mandelbaum	says	it
manifestation	of	neglect
manifestation	of	neglect
manipulated	including	a
manipulated	to	map
manipulated	to	map
manipulated	to	map
manipulating	crime	statistics
manning	both	police
manning	peter	k
manslaughter	cases	then
manslaughter	is	years
manufactures	and	commerce
many	accidents	how
many	addresses	or
many	appropriate	contacts
many	are	no
many	are	stable
many	areas	of
many	arrests	may
many	as	people
many	aspects	of
many	ate	it
many	calls	will
many	cases	because
many	cases	because
many	cases	choose
many	cases	choose
many	cases	particularly
many	cases	particularly
many	communities	must
many	community	organizations
many	community	organizations
many	complex	procedures
many	compstat	meetings
many	confuse	this
many	crimes	in
many	crimes	in
many	crimes	that
many	crimes	that
many	criminals	as
many	criminals	as
many	different	co
many	different	disciplines
many	dna	cases
many	dna	cases
many	encounters	each
many	expensive	police
many	factors	at
many	factors	go
many	facts	from
many	facts	from
many	fights	happened
many	groups	and
many	groups	and
many	have	been
many	homeless	santa
many	hours	when
many	human	beings
many	if	not
many	important	responsibilities
many	important	responsibilities
many	individuals	took
many	innovations	finding
many	instances	in
many	it	is
many	many	cases
many	many	cases
many	members	of
many	members	of
many	minds	to
many	needles	than
many	nights	a
many	obstacles	to
many	obstacles	to
many	of	our
many	of	our
many	of	our
many	of	the
many	of	the
many	of	the
many	of	these
many	of	these
many	of	which
many	offenders	away
many	offenders	away
many	officers	at
many	officers	at
many	online	dating
many	open	bars
many	open	bars
many	open	bars
many	other	challenges
many	other	communities
many	other	communities
many	other	factors
many	other	factors
many	other	municipalities
many	other	police
many	other	police
many	other	qualitative
many	other	strategies
many	other	things
many	other	violent
many	other	violent
many	others	there
many	others	there
many	people	and
many	people	and
many	people	believe
many	people	believe
many	people	looked
many	police	agencies
many	police	agencies
many	police	agencies
many	police	agencies
many	police	agencies
many	police	agencies
many	police	agencies
many	police	agencies
many	police	leaders
many	police	were
many	populations	sherman
many	pracademics	are
many	predictions	fail
many	reasons	witnesses
many	reasons	witnesses
many	return	of
many	shoulders	he
many	speeding	violations
many	sworn	police
many	sworn	police
many	tangible	benefits
many	technologies	such
many	tests	of
many	things	affect
many	threats	to
many	times	big
many	tweets	seem
many	uk	agencies
many	uk	police
many	us	cities
many	us	suburbs
many	ways	big
many	ways	big
many	ways	big
many	ways	relevant
many	ways	to
many	years	ago
many	years	ago
many	years	later
map	clicking	on
map	crime	mohler
map	crime	mohler
map	crime	mohler
map	divined	danger
map	during	the
map	is	the
map	lapd	officers
map	of	a
map	of	crime
map	of	the
map	of	the
map	picture	getty
map	predpol	has
map	previous	crimes
map	probable	crime
map	publication	type
map	publication	type
map	so	far
map	sprinkled	with
map	that	compares
map	the	operator
map	through	the
map	warm	from
map	warm	from
map	warm	from
maple	developed	the
maple	he	developed
maple	jack	the
maple	the	compstat
mapped	locations	of
mapped	out	on
mapped	out	on
mapped	ranked	classified
mapping	and	officer
mapping	british	journal
mapping	by	the
mapping	capability	to
mapping	crime	before
mapping	crime	patterns
mapping	in	policing
mapping	is	widespread
mapping	past	crimes
mapping	police	presence
mapping	reading	has
mapping	technologies	are
mapping	technologies	are
mapping	the	aftershocks
mapping	the	aftershocks
mapping	the	aftershocks
mapping	to	facilitate
mapping	tools	and
maps	and	computer
maps	are	a
maps	are	a
maps	are	the
maps	are	the
maps	are	the
maps	but	according
maps	but	according
maps	crime	before
maps	for	the
maps	for	the
maps	for	the
maps	high	crime
maps	maths	earthquakes
maps	only	car
maps	only	car
maps	only	car
maps	right	photo
maps	the	lapd
maps	the	lapd
maps	to	understand
maps	using	smartphones
maps	via	smartphones
maps	years	of
march	funeral	brought
march	language	english
march	letter	to
march	letter	to
march	letter	to
march	sunday	first
march	sunday	first
march	sunday	first
marcia	cohen	evaluation
marginally	faster	response
mariam	ibrahim	edmonton
mariamdena	load	date
marijuana	a	lesser
marijuana	crime	counts
marijuana	issue	in
marijuana	use	among
marijuana	was	still
mark	all	of
mark	all	of
mark	herschberg	chief
mark	herschberg	chief
mark	herschberg	chief
mark	johnson	kent
mark	yokoyama	said
mark	yokoyama	said
mark	yokoyama	said
marked	by	the
marked	car	patrol
marked	car	patrols
marked	car	patrols
marked	cars	is
marked	on	the
marked	on	the
marked	on	them
marker	just	as
market	around	as
market	for	instance
marketing	they	reflect
marking	and	home
marking	the	beats
mart	puts	pop
mart	s	discovery
martin	and	sherman
martin	susan	e
mary	utne	and
maryland	and	director
maryland	scale	is
maryland	scale	of
maryland	scale	of
mason	the	college
mason	university	center
mason	university	in
mason	university	s
mass	collaboration	changes
mass	to	pioneer
mass	who	co
massachusetts	assured	workers
massachusetts	institute	of
massachusetts	state	commission
massive	amounts	of
massive	calculations	about
massive	growth	of
massive	labor	of
massive	sets	of
massive	use	of
massively	reduce	the
master	card	to
master	completion	of
master	of	business
master	s	thesis
mastered	knowledge	and
mastering	the	scientific
mastrofski	and	davidweisburd
mastrofski	and	weisburd
mastrofski	john	eck
mastrofski	rosann	greenspan
match	for	you
match	the	community
match	the	timing
match	to	anyone
match	to	anyone
matched	by	any
matched	right	away
matched	right	away
matched	to	the
matched	to	the
matched	to	the
matched	to	the
mate	use	algorithms
material	such	as
material	such	as
material	such	as
materials	see	the
math	formulas	that
math	to	predict
math	works	because
mathematical	algorithm	similar
mathematical	and	analytic
mathematical	map	of
mathematician	on	pred
mathematician	on	pred
mathematician	on	the
mathematicians	and	social
mathematicians	and	social
mathematicians	from	two
mathematicians	from	two
mathematicians	from	two
mathematicians	social	scientists
mathematics	and	big
mathematics	and	computer
mathematics	and	computer
mathematics	and	computer
mathematics	and	crime
mathematics	behind	pred
mathematics	department	began
mathematics	department	began
mathematics	department	began
mathematics	it	s
mathematics	rather	than
mathematics	rather	than
mathematics	rather	than
mathematics	to	predict
mathematics	to	try
maths	and	human
maths	and	the
maths	and	the
maths	behind	pred
maths	earthquakes	and
matrix	at	george
matrix	can	be
matrix	html	it
matrix	is	designed
matrix	journal	of
matrix	lum	koper
matrix	lum	koper
matrix	posted	at
matter	can	be
matter	criminology	tapscott
matter	how	small
matter	how	well
matter	of	auditing
matter	of	national
matter	of	testing
matter	what	currency
matter	what	targets
matter	who	is
matter	who	is
matter	why	people
mattered	historically	was
mattered	was	that
matters	and	teaching
matters	as	it
matters	in	valuing
matters	more	than
matters	that	were
maurice	punch	cambridge
maximum	number	of
maximum	public	benefit
may	accuse	them
may	allow	police
may	also	hinge
may	also	just
may	announced	its
may	be	a
may	be	a
may	be	a
may	be	available
may	be	available
may	be	called
may	be	called
may	be	dark
may	be	dark
may	be	different
may	be	even
may	be	far
may	be	impossible
may	be	impossible
may	be	just
may	be	just
may	be	just
may	be	less
may	be	located
may	be	located
may	be	made
may	be	numerous
may	be	numerous
may	be	outweighed
may	be	recruiting
may	be	stalled
may	be	stalled
may	be	the
may	be	the
may	be	the
may	be	the
may	be	the
may	be	the
may	be	totally
may	be	totally
may	be	useful
may	be	will
may	believe	a
may	believe	a
may	choose	to
may	computer	predictions
may	continue	even
may	correction	a
may	depend	on
may	even	develop
may	ever	accept
may	follow	suit
may	follow	suit
may	for	better
may	for	example
may	generate	an
may	generate	an
may	generate	an
may	grow	most
may	have	a
may	have	great
may	have	heard
may	have	heard
may	have	its
may	have	reversed
may	have	tolerated
may	include	population
may	indicate	high
may	it	could
may	language	english
may	language	english
may	language	english
may	leave	the
may	leave	the
may	lie	with
may	limit	further
may	limit	further
may	look	at
may	make	it
may	make	it
may	need	persuasion
may	need	persuasion
may	nordstrom	announced
may	nordstrom	announced
may	nordstrom	announced
may	not	be
may	not	be
may	not	be
may	not	have
may	offer	both
may	only	catch
may	only	catch
may	open	the
may	or	may
may	perceive	this
may	perceive	this
may	pose	surprising
may	predpol	or
may	prefer	to
may	raise	the
may	receive	the
may	run	for
may	saturday	correction
may	seem	obvious
may	seem	obvious
may	sergeant	clenna
may	shape	evidence
may	still	need
may	still	need
may	t	speech
may	the	future
may	then	shape
may	tuesday	cops
may	ultimately	be
may	ultimately	provide
may	wax	and
may	well	have
may	wonder	whether
may	work	better
maybe	a	politicized
mayer	sch	nberger
mayer	sch	nberger
mayer	sh	nberger
mayhem	a	spate
mayo	wilson	based
mayo	wilson	daniel
mayo	wilson	police
mayor	and	police
mayor	antonio	villaraigosa
mayor	chuck	reed
mayor	chuck	reed
mayor	each	jockey
mayor	each	jockey
mayor	hilary	bryant
mayor	of	indianapolis
mayor	rocky	anderson
mayor	rocky	anderson
mayor	s	gang
mayor	stephen	sham
mayor	stephen	sham
mayor	vaughn	d
mayor	whoever	it
mayoral	candidate	councilman
mayoral	candidate	councilman
mayoral	candidate	wants
mayoral	candidate	wants
mayoral	candidate	will
mayoral	candidate	will
mayoral	candidates	are
mayoral	candidates	are
mayors	and	police
mazerolle	cynthia	lum
mazerolle	et	al
mazerolle	lorraine	emma
mcafee	and	mit
mcafee	compare	big
mcclatchy	tribune	business
mcclatchy	tribune	business
mcclatchy	tribune	business
mcclatchy	tribune	business
mcclatchy	tribune	business
mcclatchy	tribune	business
mcclatchy	tribune	business
mcclatchy	tribune	section
mcclatchy	tribune	section
mcewen	connors	and
mcewen	thomas	edward
mcgeever	and	thomas
mcgraw	hill	goode
mcgraw	hill	thornton
mcgraw	hill	zimring
mcmillin	after	salinas
mcmillin	publication	type
mcmillin	said	his
mcmillin	said	ninety
mcmillin	said	that
mcmillin	said	that
mcmillin	said	until
mct	information	services
mct	information	services
mct	information	services
mct	information	services
mct	information	services
mct	information	services
mct	information	services
me	for	santa
me	is	part
me	standing	in
me	the	chief
me	the	chief
me	through	my
me	through	my
me	through	my
mean	george	orwell
mean	in	years
mean	it	s
mean	job	cuts
mean	more	crooks
mean	that	people
mean	that	research
mean	what	it
meaning	and	police
meaning	by	reporting
meaning	in	the
meaning	of	evidence
meaning	of	the
meaningful	a	majority
meaningful	analysis	of
meaningful	analysis	of
meaningful	evidence	about
meaningful	harm	to
meaningful	reform	said
meaningful	reform	said
meaningful	tool	for
meaningful	unless	they
means	a	general
means	absorbing	more
means	combining	many
means	decreased	care
means	goldman	will
means	housing	a
means	i	have
means	i	have
means	i	have
means	it	s
means	it	s
means	more	of
means	of	pushing
means	of	tracking
means	outside	us
means	replacing	intuitive
means	that	in
means	that	policing
means	that	the
means	the	last
means	to	make
means	we	can
means	whether	its
meant	innovation	was
meant	innovation	was
meant	innovation	was
meant	to	be
meant	to	introduce
meantime	santa	clara
meantime	santa	clara
meanwhile	the	few
meanwhile	there	is
measurable	it	was
measurably	reduce	crime
measure	and	difficult
measure	and	difficult
measure	is	skewed
measure	it	said
measure	k	s
measure	k	which
measure	of	a
measure	of	a
measure	of	accuracy
measure	of	accuracy
measure	of	accuracy
measure	of	the
measure	offenses	reported
measure	to	boost
measure	what	matters
measure	what	police
measured	against	the
measured	by	both
measured	dosage	levels
measured	in	the
measurement	even	easier
measurement	it	has
measurement	of	both
measurement	of	outputs
measurement	of	the
measurement	reliability	consistency
measurement	reliability	whether
measurement	trust	and
measurement	were	answered
measures	and	descriptions
measures	heim	said
measures	in	any
measures	of	crime
measures	of	evidence
measures	of	outcomes
measures	of	performance
measures	of	quality
measures	over	what
measures	there	s
measures	would	also
measuring	everything	from
measuring	homicide	by
measuring	police	performance
measuring	square	feet
measuring	the	key
measuring	what	police
mechanical	calculators	a
medal	lecture	delivered
medals	can	be
meddling	of	big
media	access	control
media	access	control
media	access	control
media	all	rights
media	analytics	tool
media	but	the
media	but	the
media	can	t
media	can	t
media	centre	speeches
media	group	ltd
media	habits	take
media	limited	all
media	neighborhood	blogs
media	neighborhood	blogs
media	networks	to
media	often	refer
media	often	refer
media	on	television
media	on	television
media	reports	at
media	such	as
media	such	as
media	the	scrutiny
media	tools	in
media	tools	in
media	website	is
media	website	is
media	website	will
media	website	will
media	weisburd	david
median	days	in
median	number	of
medianews	group	inc
medianews	group	inc
medianews	group	inc
mediaworks	publication	inc
medical	care	police
medical	costs	in
medical	excellence	doctors
medical	history	ms
medical	journal	sagan
medical	marijuana	was
medical	outcomes	streamline
medical	outcomes	streamline
medical	outcomes	streamline
medical	positions	should
medical	schools	in
medical	schools	the
medical	services	that
medically	related	google
medications	and	entire
medicine	and	other
medicine	and	policing
medicine	and	the
medicine	argued	the
medicine	for	instant
medicine	giluk	and
medicine	in	the
medicine	limits	its
medicine	offers	thin
medicine	petrosino	anthony
medicine	sagan	leaving
medicine	to	another
medicine	what	it
medium	and	large
medium	or	low
meehl	found	was
meehl	paul	e
meehl	s	comparison
meehl	s	comparison
meehl	s	conclusions
meet	and	how
meet	and	how
meet	and	how
meet	external	demands
meet	the	public
meet	their	offenders
meet	those	demands
meeting	of	the
meeting	there	appears
meeting	they	were
meeting	those	demands
meeting	working	with
meeting	working	with
meeting	working	with
meetings	as	a
meetings	comparing	police
meetings	however	track
meetings	involve	not
meetings	involve	not
meetings	of	offenders
meetings	of	senior
meetings	to	discuss
meetings	to	discuss
meetings	to	discuss
meetings	were	held
meetings	what	it
melbourne	australia	march
melissa	h	stigler
member	of	parliament
member	of	their
member	of	their
member	or	associate
member	or	associate
members	of	the
members	of	the
members	of	the
members	of	the
members	or	friends
members	or	friends
members	so	they
members	that	really
members	the	level
members	the	new
members	we	have
members	we	have
membership	while	the
memorial	lecture	lecture
memphis	journal	of
men	and	victims
men	and	victims
men	of	la
men	s	alliance
men	who	live
men	who	live
mental	health	and
mental	health	and
mental	health	since
mentally	ill	homeless
mention	central	coast
mention	wal	mart
mercury	news	all
mercury	news	all
mercury	news	all
mercury	news	california
mercury	news	california
mercury	news	california
mercurynews	com	section
mercurynews	com	section
merely	noise	in
merely	provides	evidence
merrell	dow	u
mesa	ariz	said
message	even	with
message	from	the
message	from	the
message	he	said
message	he	said
message	text	or
messages	and	social
messages	anyone	who
messages	anyone	who
messages	as	president
messages	thus	if
messages	thus	if
messages	thus	if
messenger	august	la
messiness	they	write
messner	glenn	deane
messy	not	meticulous
met	a	fair
met	specific	goals
met	to	the
met	with	old
met	with	old
met	with	suspicion
meta	analysis	campbell
meta	analysis	journal
meta	analysis	of
meta	analysis	of
meta	analysis	of
metal	boxes	rising
meteorologists	such	data
methamphetamine	and	heroin
method	has	been
method	is	a
method	is	more
method	is	the
method	of	constructing
method	of	making
method	of	making
method	remained	within
method	requires	the
method	that	has
method	that	maps
method	which	relies
methods	a	checklist
methods	and	interviews
methods	and	subjective
methods	are	best
methods	are	tested
methods	can	even
methods	citizens	were
methods	exist	that
methods	have	also
methods	levels	sherman
methods	no	one
methods	of	crime
methods	of	policing
methods	of	predicting
methods	of	targeting
methods	sherman	et
methods	that	have
methods	to	help
methods	to	identify
methods	to	the
methods	to	their
meticulous	traditionally	researchers
metre	long	squares
metre	long	squares
metre	long	squares
metric	is	not
metric	such	as
metric	would	be
metrics	the	simplest
metropolitan	police	at
mibrahim	edmontonjournal	com
michael	e	buerger
michael	e	convincing
michael	hanson	for
michael	lecture	to
michael	moneyball	the
michael	the	policeman
michael	tonry	and
michael	tonry	and
michael	tonry	and
michael	tonry	and
michael	tonry	and
michael	tonry	and
michael	tonry	and
michael	tonry	and
michael	tonry	chicago
michael	tonry	chicago
michael	tonry	chicago
michael	tonry	chicago
michael	tonry	chicago
michael	tonry	highlight
michael	tonry	vol
michele	vallor	a
michigan	east	lansing
michigan	state	university
micro	level	analysis
micro	level	crime
micro	level	crime
micro	level	such
micro	levels	of
micro	tailored	messages
microblogging	website	is
microblogging	website	is
microscope	also	prompted
microscope	in	the
microsoft	teamed	up
mid	s	city
mid	s	most
midcareer	and	some
middle	and	junior
middle	managers	and
middleclass	neighborhoods	in
midnight	blue	uniforms
midnight	each	evening
midnight	either	before
midnight	go	down
midnight	shift	the
midst	of	an
might	actually	jeopardize
might	actually	jeopardize
might	also	wish
might	ask	what
might	attract	potential
might	attract	potential
might	be	called
might	be	difficult
might	be	looking
might	be	looking
might	be	looking
might	be	met
might	be	met
might	be	met
might	be	of
might	be	reactive
might	break	into
might	call	the
might	cause	trouble
might	develop	most
might	do	as
might	even	reduce
might	expect	from
might	have	gone
might	help	change
might	help	solve
might	interrupt	that
might	interrupt	that
might	interrupt	that
might	make	blockbusters
might	need	training
might	not	otherwise
might	not	otherwise
might	not	think
might	occur	police
might	otherwise	be
might	respond	to
might	say	that
might	see	it
might	seem	like
might	seem	like
might	seem	though
might	signal	trouble
might	simply	diffuse
might	simply	diffuse
might	spur	action
might	suggest	or
might	tell	us
might	vote	for
migration	predictions	came
migration	predictions	came
migration	predictions	were
mike	rock	will
mike	rosenberg	at
mike	rosenberg	at
mike	rosenberg	mrosenberg
mike	rosenberg	mrosenberg
miles	above	earth
miles	away	arnold
miles	away	microsoft
miles	of	shelving
milestone	when	its
military	collaboration	of
military	shot	and
millenson	m	demanding
millenson	or	not
million	books	on
million	devices	in
million	devices	in
million	devices	in
million	people	and
million	people	and
million	people	and
million	plus	tweeters
million	results	despite
million	tweets	an
millions	annually	in
millions	of	americans
millions	of	americans
millions	of	detailed
millions	of	detailed
millions	of	detailed
millions	of	dollars
millions	of	google
millions	of	ordinary
milwaukee	experiment	found
mince	words	about
mind	the	department
mind	the	department
minded	as	the
minding	your	own
minds	of	police
minds	to	think
mine	another	s
mine	social	networks
mine	the	content
mine	the	content
mine	the	content
mine	the	right
ming	yang	the
mini	version	of
minimal	a	uk
minimal	in	comparison
minimal	standards	of
minimizing	something	that
minimum	level	recommended
minimum	research	is
minimum	rock	bottom
minimum	their	use
minimum	they	should
mining	all	of
mining	all	of
mining	all	of
mining	based	on
mining	crime	mapping
mining	in	crime
mining	in	law
mining	predictions	use
mining	sales	data
mining	techniques	on
mining	techniques	on
mining	techniques	on
minn	who	criticized
minn	who	criticized
minn	who	criticized
minneapolis	crime	control
minneapolis	did	find
minneapolis	experiment	sherman
minneapolis	generated	over
minneapolis	hot	spot
minneapolis	hot	spots
minneapolis	police	chief
minneapolis	police	department
minneapolis	provided	the
minneapolis	recap	experiment
minneapolis	recap	program
minneapolis	recap	unit
minneapolis	university	of
minnesota	press	millenson
minor	crimes	as
minorities	even	in
minorities	riots	in
minority	area	targeting
minority	areas	have
minority	areas	murray
minority	areas	reduces
minority	group	areas
minority	group	officers
minority	or	majority
minority	report	but
minority	report	that
minority	report	the
minus	departures	by
minute	periods	of
minutes	and	is
minutes	and	is
minutes	at	a
minutes	every	hour
minutes	in	to
minutes	in	to
minutes	in	while
minutes	in	while
minutes	kansas	city
minutes	minutes	source
minutes	minutes	source
minutes	or	seconds
minutes	per	shift
minutes	per	work
minutes	source	san
minutes	source	san
minutes	the	average
minutes	the	more
minutes	the	more
minutes	walking	around
miracle	or	the
miracle	which	has
mirrored	around	the
mirrored	around	the
misconduct	but	unless
misconduct	in	louisville
misdemeanor	domestic	assault
misdemeanors	police	said
misleading	a	crime
misleading	way	in
miss	areas	for
miss	victims	the
missed	opportunity	for
misses	the	point
misses	the	point
misses	the	point
missing	evidence	for
mission	is	preserve
mission	malinowski	says
mission	malinowski	says
mission	says	malinowski
mission	to	prevent
mission	to	prevent
missions	most	cost
mit	press	experiments
mit	professor	erik
mit	s	mr
mitchell	and	david
mitchell	and	weisburd
mitchell	b	a
mitchell	renee	presentation
mitchell	while	professional
mitigate	criticism	and
mixed	and	largely
mixed	but	encouraging
mixed	even	when
mobile	and	touchscreen
mobile	and	touchscreen
mobile	carriers	including
mobile	carriers	including
mobile	carriers	including
mobile	traffic	habits
mobile	traffic	habits
mobile	traffic	habits
mobilize	the	same
model	allows	the
model	and	may
model	are	many
model	based	on
model	can	be
model	can	identify
model	can	reasonably
model	can	say
model	does	not
model	even	though
model	for	each
model	for	more
model	for	prediction
model	for	testing
model	has	made
model	he	is
model	he	is
model	he	is
model	in	which
model	is	far
model	is	found
model	is	one
model	leaves	room
model	load	date
model	might	even
model	of	pred
model	of	pred
model	of	pred
model	of	retrieving
model	of	solvability
model	of	the
model	of	the
model	of	urban
model	of	using
model	on	over
model	replication	washington
model	tested	software
model	that	in
model	that	maps
model	that	saw
model	that	will
model	the	ucla
model	this	essay
model	works	simply
model	would	be
modeled	on	those
models	as	soon
models	at	this
models	can	address
models	can	correctly
models	can	estimate
models	can	forecast
models	can	forecast
models	crime	recruiters
models	for	predicting
models	of	expected
models	that	described
models	that	described
models	that	described
models	were	widely
moderate	approach	officials
moderate	approach	officials
moderately	less	crime
modern	policing	edited
modern	policing	edited
modern	policing	edited
modern	policing	edited
modern	standards	without
modest	but	clear
modest	combinations	of
modest	local	displacement
modus	operandi	or
mohler	now	an
mohler	now	an
mohler	now	an
mohler	s	discovery
mohler	s	discovery
mohler	s	discovery
molly	slothower	operation
moment	is	more
moment	is	the
moment	that	means
momentum	as	one
momentum	as	one
momentum	has	been
momentum	then	police
monday	alhambra	police
monday	alhambra	police
monday	became	the
monday	became	the
monday	mornings	than
monday	our	data
monday	san	jose
money	and	do
money	in	the
money	is	wasted
money	on	dare
money	tracking	whether
moneyball	lewis	instead
moneyball	story	of
moneyball	the	art
monica	ca	rand
monitor	august	sunday
monitor	ex	cons
monitor	its	own
monitor	shotspotter	which
monitor	shotspotter	which
monitored	by	a
monitoring	calls	e
monitoring	of	foreigners
monitoring	of	the
monitoring	personal	information
monitoring	police	activity
monitoring	program	other
monitors	calls	web
monkkonen	at	the
monkkonen	eric	h
monster	wanders	into
monterey	but	mcmillin
monterey	county	herald
monterey	county	herald
montereyherald	com	load
month	candidates	turned
month	many	are
month	period	when
month	period	when
month	period	when
month	pilot	in
month	professor	bertozzi
month	test	in
month	test	in
month	test	in
month	the	department
month	to	month
month	to	reduce
monthly	on	a
months	after	the
months	after	the
months	ago	police
months	ago	will
months	ago	will
months	and	a
months	and	a
months	at	very
months	been	testing
months	especially	at
months	in	a
months	it	began
months	of	the
months	of	use
months	or	a
months	or	even
months	or	even
months	or	years
months	so	far
months	so	far
months	that	follow
months	that	follow
months	to	be
months	to	be
months	to	complete
months	to	complete
months	to	october
months	to	pass
months	to	pass
months	use	the
months	yokoyama	said
months	yokoyama	said
moral	dilemmas	we
moral	right	to
morale	as	officers
morale	as	officers
morale	termed	out
morale	termed	out
morally	obligated	to
morally	obligated	to
more	about	how
more	about	these
more	about	these
more	accurate	since
more	accurate	than
more	administrative	staffers
more	administrative	staffers
more	advanced	level
more	and	from
more	arrests	than
more	arrests	which
more	bobbies	on
more	calls	to
more	candid	i
more	candid	i
more	candid	i
more	chocolate	over
more	closely	taken
more	comfortable	to
more	comfortable	to
more	common	hot
more	common	unit
more	compelling	if
more	complete	version
more	compliant	but
more	comprehensive	slow
more	comprehensive	visual
more	comprehensive	visual
more	concerned	about
more	concerned	about
more	consistent	with
more	crime	per
more	crime	than
more	crime	when
more	crimes	this
more	criminals	was
more	critically	about
more	crooks	roaming
more	data	about
more	data	crosses
more	data	outweigh
more	data	than
more	deeply	in
more	detailed	maps
more	detailed	maps
more	differently	yet
more	difficult	it
more	difficult	it
more	direction	sgt
more	domestic	violence
more	effective	along
more	effective	as
more	effective	in
more	effective	in
more	effectively	as
more	effectively	once
more	effectively	oversee
more	effectively	oversee
more	effectively	we
more	efficiently	if
more	elaborate	and
more	elegant	than
more	elusive	there
more	evidence	of
more	evident	in
more	exact	predictions
more	expansive	ways
more	experienced	offender
more	experiments	and
more	fairness	and
more	far	reaching
more	favorable	voters
more	focused	process
more	for	people
more	frustrated	than
more	frustrated	than
more	fundamental	question
more	fundamental	to
more	have	been
more	important	since
more	important	than
more	important	than
more	important	than
more	information	or
more	information	or
more	integral	part
more	integrated	way
more	intense	than
more	intensely	than
more	investigation	we
more	irritable	the
more	legitimate	and
more	legitimate	and
more	legitimate	rape
more	like	something
more	likely	the
more	likely	to
more	likely	to
more	likely	to
more	likely	to
more	likely	to
more	likely	to
more	likely	to
more	moderate	approach
