	of	documents
mohler	is	a
mohler	is	a
mohler	meaning	not
mohler	meaning	not
mohler	s	model
mohler	s	model
mohler	s	program
mohler	s	program
mohler	s	program
mohler	s	program
mohler	s	project
mohler	s	project
mohler	s	timing
mohler	s	timing
mohler	s	work
mohler	s	work
mohler	s	work
mohler	s	work
mohler	said	burglars
mohler	said	burglars
mohler	said	burglars
mohler	said	burglars
mohler	said	it
mohler	said	it
mohler	said	it
mohler	said	it
mohler	said	that
mohler	said	that
mohler	said	that
mohler	said	that
mohler	said	the
mohler	said	the
mohler	said	the
mohler	said	the
mohler	says	you
mohler	says	you
mohler	shows	just
mohler	shows	just
mohler	started	noodling
mohler	started	noodling
mohler	the	santa
mohler	the	santa
mohler	the	santa
mohler	the	santa
mohler	whose	research
mohler	whose	research
monitor	hundreds	of
month	chief	dolan
month	city	manager
months	after	the
months	and	police
months	and	police
months	and	police
months	and	police
months	he	adds
months	he	adds
months	of	implementation
months	of	implementation
months	of	predictive
months	of	predictive
months	of	santa
months	the	worst
months	the	worst
more	accustomed	to
more	advanced	software
more	and	more
more	calls	for
more	calls	for
more	closely	at
more	common	police
more	crime	the
more	crime	the
more	crime	the
more	crime	the
more	critical	the
more	effective	he
more	effective	he
more	effective	way
more	effective	way
more	efficient	on
more	efficient	on
more	efficient	on
more	efficient	on
more	efficient	to
more	efficient	which
more	efficient	which
more	efficiently	you
more	efficiently	you
more	efficiently	you
more	efficiently	you
more	high	powered
more	important	for
more	important	for
more	important	is
more	important	is
more	information	about
more	information	about
more	like	common
more	of	the
more	of	the
more	officers	coming
more	officers	coming
more	on	crime
more	on	humans
more	on	humans
more	on	where
more	people	but
more	people	but
more	people	but
more	people	but
more	random	the
more	sophisticated	than
more	sophisticated	than
more	strawberry	pop
more	tool	to
more	you	put
more	you	put
more	you	put
more	you	put
most	based	on
most	based	on
most	crime	during
most	efficient	thing
most	of	us
most	of	us
most	recently	cusimano
most	serious	crime
motivated	violent	crime
motor	vehicle	thefts
motor	vehicle	thefts
move	follows	the
move	to	the
movement	among	police
movement	called	predictive
movement	called	predictive
movement	called	predictive
movement	called	predictive
movement	that	is
movie	screens	they
mpls	st	paul
mr	dickson	noted
mr	dickson	noted
mr	friend	said
mr	friend	said
mr	friend	said
mr	friend	said
mr	friend	said
mr	friend	said
mr	friend	who
mr	friend	who
mr	mohler	a
much	more	efficient
much	of	a
much	of	a
named	among	the
named	among	the
named	as	one
named	as	one
names	santa	cruz
names	santa	cruz
names	santa	cruz
narrowing	the	field
nation	for	its
nation	for	its
nation	s	economic
nation	s	economic
nation	to	try
nation	to	try
nation	to	try
nation	to	try
nation	to	use
nation	to	use
nation	to	use
nation	to	use
nation	to	use
nation	to	use
national	desk	pg
national	institute	of
national	movement	among
national	movement	called
national	movement	called
national	movement	called
national	movement	called
national	movement	that
national	weather	service
native	newcombe	graduated
natural	outgrowth	of
natural	outgrowth	of
nature	of	partnering
nature	of	police
near	campus	but
near	campus	but
near	high	crime
near	home	which
near	home	which
nearby	houses	or
nearby	houses	or
necessarily	caused	by
need	resources	but
need	resources	but
needs	based	on
neighborhood	complaints	and
neighborhood	complaints	and
neighborhood	complaints	and
neighborhood	complaints	and
neighborhood	in	santa
neighborhood	in	santa
neighborhood	in	santa
neighborhood	in	santa
neighborhood	mohler	says
neighborhood	mohler	says
neighborhood	so	that
neighborhood	so	that
neighborhood	so	that
neighborhood	so	that
netted	about	arrests
never	really	imagined
never	really	imagined
new	computer	program
new	crimes	occur
new	crimes	occur
new	data	are
new	data	is
new	focus	area
new	focus	area
new	inventions	issue
new	inventions	issue
new	post	as
new	program	and
new	responsibilities	to
new	sheriff	s
new	statistical	model
new	statistical	model
new	statistical	model
new	statistical	model
new	strategic	information
new	system	police
new	system	police
new	system	police
new	system	police
new	system	would
new	york	city
new	york	times
new	york	times
new	york	times
new	york	times
new	york	times
newcombe	graduated	from
newcombe	i	know
newcombe	is	already
newcombe	joined	the
newcombe	s	biggest
newcombe	s	promotions
newcombe	s	years
newcombe	said	he
newcombe	to	head
newcombe	who	came
newcombe	who	lives
news	all	rights
news	all	rights
news	all	rights
news	california	january
news	california	july
news	california	november
news	columnist	section
news	columnist	section
news	december	thursday
news	january	saturday
news	january	saturday
news	length	words
news	length	words
news	length	words
news	length	words
news	length	words
news	local	columnists
news	local	length
news	local	length
news	local	length
news	november	wednesday
news	pg	a
news	pg	length
news	reports	about
news	reports	about
news	reports	about
news	reports	about
news	with	diane
news	with	diane
newspaper	copyright	contra
newspaper	copyright	contra
newspaper	copyright	international
newspaper	copyright	medianews
newspaper	copyright	san
newspaper	copyright	san
newspaper	copyright	san
newspaper	copyright	star
newspaper	copyright	the
newspaper	go	to
newspaper	go	to
newspaper	journal	code
newspaper	journal	code
newspaper	journal	code
newspaper	journal	code
newspaper	stories	academic
newspaper	stories	academic
newspapers	all	rights
newspapers	all	rights
newsstands	the	program
newsstands	the	program
next	crime	minneapolis
next	he	ll
next	he	ll
next	it	was
next	level	with
next	level	with
next	simple	as
next	step	in
next	target	turned
next	the	potentially
next	week	is
next	week	is
next	week	that
next	week	we
next	week	when
no	charge	he
no	charge	he
no	charge	he
no	charge	he
no	coincidence	that
no	one	was
no	one	was
no	one	was
no	one	was
no	qc	burglaries
no	qc	crime
no	qc	crime
no	qc	time
no	worse	off
no	worse	off
none	other	than
noodling	around	with
noodling	around	with
north	and	southwest
northeast	of	minneapolis
not	a	reality
not	a	reality
not	arrested	and
not	arrested	and
not	arrested	and
not	arrested	and
not	be	intuitive
not	be	intuitive
not	be	intuitive
not	be	intuitive
not	been	to
not	busy	with
not	busy	with
not	charging	departments
not	charging	departments
not	enough	to
not	exactly	mathematics
not	exactly	mathematics
not	necessarily	caused
not	out	on
not	out	on
not	random	so
not	random	so
not	random	so
not	random	so
not	see	more
not	see	more
not	sent	here
not	suffered	any
not	that	he
not	that	he
not	the	peet
not	the	peet
not	to	arrest
not	to	arrest
not	to	arrest
not	to	arrest
not	to	say
not	to	say
not	unusual	for
not	unusual	for
noted	have	great
noted	have	great
notes	off	of
noticed	that	customers
notion	of	predictive
notion	of	predictive
notions	of	how
notions	of	how
nov	issue	which
nov	issue	which
nov	santa	cruz
nov	there	was
november	friend	and
november	friend	and
november	friend	and
november	friend	and
november	language	english
november	language	english
november	wednesday	time
november	wednesday	time
now	face	federal
now	if	we
now	if	we
now	is	what
now	is	what
now	police	departments
now	provides	santa
now	provides	santa
now	use	maps
now	use	maps
now	use	maps
now	use	maps
now	use	routinely
now	use	routinely
now	works	as
number	crunching	in
number	crunching	in
number	of	officers
number	of	officers
numbers	reveal	patterns
numbers	with	crime
numbers	with	crime
numbers	with	crime
numbers	with	crime
numerous	other	bits
nytimes	com	load
occur	and	reports
occur	and	reports
occur	and	updated
occur	and	updated
occur	are	being
occur	are	being
occur	in	the
occur	in	the
occur	in	the
occur	initially	using
occur	initially	using
occur	mr	friend
occur	mr	friend
occur	next	week
occurred	each	year
occurred	it	is
occurred	last	week
occurring	so	after
october	two	felons
of	a	fuss
of	a	fuss
of	a	national
of	a	police
of	a	second
of	an	aftershock
of	an	aftershock
of	an	unusual
of	an	unusual
of	anecdote	that
of	approximately	feet
of	approximately	feet
of	burglaries	and
of	burglaries	and
of	burglaries	to
of	by	none
of	by	time
of	capt	joe
of	cash	witnesses
of	closed	circuit
of	computer	programs
of	computer	programs
of	cops	at
of	cops	at
of	crime	data
of	crime	data
of	crime	data
of	crime	data
of	crime	data
of	crime	information
of	crime	prediction
of	crime	reports
of	crime	reports
of	crime	reports
of	crime	reports
of	crimes	the
of	crimes	to
of	crimes	to
of	crimes	to
of	crimes	to
of	curious	minds
of	curious	minds
of	customers	said
of	customers	said
of	data	could
of	data	could
of	data	could
of	data	could
of	data	it
of	data	on
of	data	that
of	data	that
of	departments	dealing
of	departments	dealing
of	difficult	challenges
of	documents	contra
of	documents	contra
of	documents	inland
of	documents	san
of	documents	san
of	documents	san
of	documents	santa
of	documents	santa
of	documents	santa
of	documents	santa
of	documents	star
of	documents	the
of	documents	the
of	doing	the
of	dollars	on
of	each	crime
of	each	shift
of	firefighters	his
of	five	analysts
of	five	such
of	fresh	maps
of	future	oriented
of	habit	with
of	home	burglaries
of	home	burglaries
of	home	burglaries
of	home	burglaries
of	how	his
of	how	to
of	how	to
of	implementation	other
of	implementation	other
of	increasing	importance
of	increasing	importance
of	information	that
of	it	if
of	it	if
of	it	if
of	it	if
of	its	divisions
of	its	divisions
of	its	land
of	jan	to
of	justice	the
of	lesser	quality
of	live	video
of	math	and
of	minneapolis	is
of	minnesota	started
of	mohler	s
of	mohler	s
of	officers	and
of	officers	and
of	paper	that
of	partnering	with
of	past	crime
of	past	crime
of	percent	of
of	police	departments
of	police	in
of	police	work
of	police	work
of	policing	bratton
of	polynomials	and
of	polynomials	and
of	predictive	policing
of	predictive	policing
of	predictive	policing
of	predictive	policing
of	predictive	policing
of	predictive	policing
of	problem	it
of	property	crime
of	property	crime
of	published	research
of	published	research
of	published	research
of	published	research
of	reported	crime
of	reported	crime
of	reported	crime
of	reported	crime
of	researchers	including
of	researchers	including
of	residential	burglaries
of	revealing	data
of	santa	cruz
of	service	michael
of	shootings	and
of	shootings	and
of	such	inventions
of	such	inventions
of	that	crime
of	that	crime
of	the	bad
of	the	bad
of	the	best
of	the	best
of	the	city
of	the	city
of	the	city
of	the	city
of	the	crest
of	the	crime
of	the	crime
of	the	criminal
of	the	day
of	the	day
of	the	department
of	the	department
of	the	department
of	the	department
of	the	desert
of	the	dinkytown
of	the	division
of	the	division
of	the	entire
of	the	entire
of	the	evolution
of	the	fifth
of	the	highest
of	the	highest
of	the	highest
of	the	highest
of	the	latest
of	the	los
of	the	los
of	the	police
of	the	police
of	the	police
of	the	precinct
of	the	program
of	the	program
of	the	program
of	the	program
of	the	robber
of	the	santa
of	the	santa
of	the	technology
of	the	technology
of	the	twin
of	the	two
of	the	week
of	the	week
of	the	worst
of	the	year
of	the	year
of	the	year
of	things	done
of	thinking	has
of	thousands	of
of	time	are
of	time	are
of	time	michael
of	two	city
of	ucla	if
of	ucla	researchers
of	ucla	researchers
of	us	as
of	us	as
of	us	hate
of	us	hate
of	using	recent
of	waiting	for
of	where	crimes
of	where	crimes
of	where	the
of	year	coastal
off	but	in
off	in	north
off	of	fresh
off	said	mr
off	said	mr
off	the	crime
off	the	crime
off	the	crime
off	the	crime
offenses	the	program
offenses	the	program
offered	by	mcclatchy
offered	by	mcclatchy
office	in	city
officer	a	stack
officer	has	a
officer	intuition	to
officer	intuition	to
officer	intuition	to
officer	intuition	to
officer	is	driving
officer	is	driving
officer	is	driving
officer	is	driving
officer	patrolling	a
officer	patrolling	a
officer	patrolling	a
officer	patrolling	a
officers	and	looking
officers	and	looking
officers	are	asked
officers	are	given
officers	are	given
officers	are	given
officers	arrived	so
officers	at	a
officers	at	roll
officers	because	he
officers	can	monitor
officers	coming	into
officers	coming	into
officers	feedback	on
officers	had	been
officers	had	been
officers	have	seen
officers	have	seen
officers	in	places
officers	in	places
officers	in	places
officers	in	the
officers	in	the
officers	kept	an
officers	near	high
officers	of	the
officers	pre	empt
officers	pre	empt
officers	review	the
officers	review	the
officers	usual	shifts
officers	usual	shifts
officers	usual	shifts
officers	usual	shifts
officers	were	looking
officers	will	receive
officers	will	receive
officers	will	receive
officers	will	receive
often	left	in
often	return	there
often	return	there
often	return	there
often	return	there
often	use	that
often	use	that
often	use	that
often	use	that
old	assistant	professor
old	assistant	professor
old	assistant	professor
old	assistant	professor
old	fashioned	officer
old	fashioned	officer
old	fashioned	officer
old	fashioned	officer
on	a	police
on	a	street
on	a	street
on	abc	world
on	abc	world
on	algorithms	to
on	an	internal
on	any	given
on	as	opposed
on	bottled	water
on	burglaries	that
on	by	santa
on	by	santa
on	crime	fighting
on	crime	in
on	crime	in
on	crime	prevention
on	crime	said
on	earthquake	prediction
on	earthquake	prediction
on	his	blog
on	his	blog
on	his	screen
on	historical	data
on	humans	to
on	humans	to
on	hunches	or
on	hunches	or
on	in	santa
on	in	santa
on	july	were
on	local	crime
on	models	for
on	models	for
on	more	advanced
on	newsstands	the
on	past	crimes
on	past	crimes
on	patrol	mohler
on	patrol	mohler
on	patrol	mohler
on	patrol	mohler
on	percent	of
on	property	crimes
on	property	crimes
on	property	crimes
on	property	crimes
on	property	crimes
on	property	crimes
on	putting	police
on	service	calls
on	service	calls
on	the	actual
on	the	actual
on	the	belief
on	the	belief
on	the	belief
on	the	belief
on	the	coverage
on	the	coverage
on	the	day
on	the	day
on	the	new
on	the	project
on	the	time
on	the	weekly
on	the	worst
on	these	days
on	these	days
on	three	movie
on	weather	and
on	where	we
on	years	of
on	years	of
once	a	crime
once	served	as
one	house	on
one	house	on
one	more	tool
one	of	its
one	of	its
one	of	the
one	of	the
one	of	the
one	of	the
one	of	the
one	of	the
one	of	the
one	of	the
one	of	two
one	reason	for
one	reason	for
one	square	block
one	square	block
one	was	at
one	was	at
one	was	at
one	was	at
one	woman	was
one	woman	was
only	long	enough
only	long	enough
only	police	agency
only	police	agency
only	police	agency
only	police	agency
only	the	beginning
only	the	beginning
ontario	ca	august
onto	ucla	his
onto	ucla	his
opening	of	a
opening	week	then
operations	lieutenant	in
opportunity	and	take
opportunity	and	take
opportunity	and	take
opportunity	and	take
opposed	to	charts
or	agencies	throughout
or	agencies	throughout
or	are	working
or	auto	theft
or	auto	theft
or	break	in
or	break	in
or	break	in
or	break	in
or	car	often
or	car	often
or	car	often
or	car	often
or	committed	friend
or	committed	friend
or	even	the
or	even	the
or	experience	of
or	experience	of
or	follow	him
or	follow	him
or	formulas	as
or	hallways	as
or	meters	by
or	provided	a
or	provided	a
or	said	bratton
or	she	can
or	six	days
or	six	days
or	six	days
or	six	days
or	small	sectors
or	three	incidents
or	to	subscribe
or	to	subscribe
orders	can	say
ordinance	established	an
ordinary	they	had
ordinary	they	were
oriented	rather	than
originating	from	los
other	bits	of
other	calls	mohler
other	calls	mohler
other	crime	tracking
other	crime	tracking
other	departments	that
other	departments	that
other	expensive	items
other	inventions	honored
other	inventions	honored
other	materials	create
other	materials	create
other	police	departments
other	police	departments
other	similar	approaches
other	similar	approaches
other	than	time
other	was	carrying
other	was	carrying
others	being	recognized
others	being	recognized
our	agency	or
our	agency	or
our	community	safer
our	community	safer
our	predictive	policing
our	predictive	policing
our	reality	mr
our	reality	mr
our	resources	in
our	resources	in
our	way	out
out	and	expect
out	for	storefront
out	in	several
out	in	several
out	it	s
out	it	s
out	of	a
out	of	problem
out	of	the
out	on	service
out	on	service
out	that	when
out	that	when
out	to	be
outgoing	captain	said
outgrowth	of	the
outgrowth	of	the
outlets	and	law
outlets	and	law
outstanding	budgetary	manager
outstanding	individuals	promoted
outstanding	warrants	the
outstanding	warrants	the
over	a	station
over	coffee	in
over	coffee	in
over	recent	crime
overall	crime	rates
overall	effectiveness	but
overall	effectiveness	but
overall	model	is
overall	model	is
overall	model	is
overall	model	is
overtime	we	ve
p	jeffrey	brantingham
p	m	for
p	m	for
p	m	for
p	m	for
paid	off	in
pain	of	departments
pain	of	departments
paper	that	lists
papers	conference	talks
papers	conference	talks
parked	car	for
parked	car	for
parked	car	for
parked	car	for
parking	garage	in
parking	garage	in
parking	garage	is
parking	garage	was
parking	structure	by
part	of	a
part	of	an
part	of	an
part	of	the
particularly	rough	on
partnering	with	the
partnerships	with	university
parts	of	the
parts	of	the
pasko	jpasko	santacruzsentinel
pasko	santa	cruz
pass	through	checks
pass	through	checks
pass	through	trouble
pass	through	trouble
passed	along	to
past	crime	data
past	crime	data
past	crime	data
past	crime	data
past	crimes	it
past	crimes	rather
past	crimes	rather
past	fall	crime
patrol	bureau	cusimano
patrol	car	close
patrol	division	who
patrol	division	who
patrol	in	rancho
patrol	in	those
patrol	locations	and
patrol	locations	and
patrol	locations	and
patrol	locations	and
patrol	mohler	earned
patrol	mohler	earned
patrol	mohler	earned
patrol	mohler	earned
patrol	officers	because
patrol	that	area
patrol	then	they
patrolling	a	neighborhood
patrolling	a	neighborhood
patrolling	a	neighborhood
patrolling	a	neighborhood
patrolling	which	studies
patrols	it	s
patrols	it	s
patrols	it	s
patrols	it	s
patrols	since	july
pattern	emerges	they
pattern	through	targeted
patterns	analysts	at
patterns	and	allocate
patterns	and	allocate
patterns	and	use
patterns	and	you
patterns	in	los
patterns	in	los
patterns	in	seemingly
patterns	in	seemingly
patterns	in	years
patterns	in	years
patterns	that	s
patterns	will	continue
paul	section	news
pdf	load	date
pdf	load	date
pdf	which	relies
peering	into	cars
peering	into	cars
peet	s	near
peet	s	near
peninsula	crime	news
people	but	rather
people	but	rather
people	but	rather
people	but	to
people	have	for
people	have	for
people	of	lesser
people	out	and
people	to	do
people	walk	again
people	walk	again
people	who	see
people	who	see
people	who	see
people	who	see
percent	decrease	in
percent	drop	in
percent	in	july
percent	in	july
percent	less	staff
percent	less	staff
percent	more	calls
percent	more	calls
percent	of	its
percent	of	the
perform	extra	checks
perform	extra	checks
perform	extra	checks
perform	extra	checks
period	in	said
periods	of	time
perry	leads	the
person	is	not
person	is	not
person	is	not
person	is	not
person	returns	four
person	returns	four
person	returns	four
person	returns	four
person	sees	a
person	sees	a
person	sees	a
person	sees	a
pg	a	length
pg	length	words
pg	length	words
photo	officers	at
photograph	by	jim
picked	said	newcombe
pistol	whipped	one
place	on	percent
place	where	car
place	zach	friend
place	zach	friend
place	zach	friend
place	zach	friend
places	and	on
places	and	on
places	and	times
places	and	times
places	and	times
places	and	times
places	where	crimes
places	where	crimes
places	where	the
plain	common	sense
plan	to	release
planning	to	incorporate
planning	to	incorporate
plastics	and	other
plastics	and	other
point	out	it
point	out	it
point	to	pass
point	to	pass
pointing	to	a
pointing	to	six
points	you	could
points	you	could
points	you	could
points	you	could
poised	to	be
poised	to	be
poised	to	be
poised	to	be
police	agencies	to
police	agency	in
police	agency	in
police	agency	in
police	agency	in
police	agency	says
police	agency	says
police	anticipate	that
police	anticipate	that
police	anticipate	that
police	anticipate	that
police	are	more
police	are	more
police	are	more
police	are	more
police	are	part
police	are	poised
police	are	poised
police	are	poised
police	are	poised
police	arrived	in
police	before	there
police	began	using
police	byline	stephen
police	catch	someone
police	chief	at
police	chief	at
police	chief	kevin
police	chief	kevin
police	chief	the
police	crime	analyst
police	department	about
police	department	about
police	department	for
police	department	for
police	department	hopes
police	department	hopes
police	department	in
police	department	in
police	department	in
police	department	in
police	department	it
police	department	it
police	department	pulls
police	department	s
police	department	s
police	department	s
police	department	s
police	department	s
police	department	s
police	department	s
police	department	said
police	department	said
police	department	said
police	department	said
police	department	santa
police	department	which
police	department	which
police	department	will
police	department	will
police	departments	are
police	departments	are
police	departments	around
police	departments	can
police	departments	from
police	departments	he
police	departments	he
police	departments	he
police	departments	he
police	departments	statewide
police	departments	statewide
police	departments	such
police	estimate	that
police	executive	research
police	first	in
police	first	in
police	in	areas
police	in	areas
police	in	areas
police	in	areas
police	in	los
police	in	santa
police	in	the
police	in	the
police	in	the
police	in	the
police	intelligence	center
police	leaders	met
police	leaders	met
police	leaders	met
police	leaders	met
police	leaders	met
police	leaders	met
police	leaner	michael
police	now	use
police	now	use
police	now	use
police	now	use
police	officer	is
police	officer	is
police	officer	is
police	officer	is
police	officers	at
police	officers	in
police	officers	in
police	officers	near
police	on	july
police	plan	to
police	predict	crime
police	predict	crime
police	predict	crime
police	predict	crime
police	presence	at
police	program	to
police	publication	type
police	recently	submitted
police	recently	submitted
police	recently	submitted
police	recently	submitted
police	s	predictive
police	said	last
police	said	the
police	said	we
police	said	we
police	said	we
police	said	we
police	said	wednesday
police	say	last
police	started	in
police	where	they
police	whether	a
police	whether	a
police	whether	a
police	whether	a
police	will	decide
police	will	decide
police	will	decide
police	will	decide
police	will	issue
police	work	as
police	work	said
police	work	the
police	would	issue
policing	and	santa
policing	and	we
policing	and	we
policing	because	analysts
policing	bratton	said
policing	but	the
policing	but	the
policing	consider	the
policing	deploying	officers
policing	deploying	officers
policing	deploying	officers
policing	embraces	because
policing	has	just
policing	i	think
policing	i	think
policing	i	think
policing	i	think
policing	i	think
policing	i	think
policing	in	santa
policing	in	santa
policing	in	the
policing	in	the
policing	in	the
policing	in	the
policing	is	attracting
policing	is	attracting
policing	looks	a
policing	may	have
policing	may	have
policing	methods	for
policing	patterns	and
policing	program	being
policing	program	being
policing	program	has
policing	program	one
policing	program	one
policing	program	police
policing	program	said
policing	program	said
policing	relies	mainly
policing	said	that
policing	the	city
policing	the	city
policing	the	city
policing	the	city
policing	to	curb
policing	uses	historical
policing	will	help
polymers	a	little
polymers	a	little
polynomials	and	polymers
polynomials	and	polymers
pondered	and	sought
pondered	and	sought
pop	tarts	it
pop	tarts	story
pop	tarts	to
pore	over	recent
position	at	the
position	the	outgoing
positions	and	cutting
positive	friend	said
positive	the	feedback
positive	the	feedback
positive	there	is
possible	to	forecast
possible	use	there
possible	use	there
post	as	deputy
post	sheriff	rod
postulating	you	re
potential	changes	to
potentially	labor	saving
potentially	revolutionary	step
powered	software	for
praised	by	media
praised	by	media
praised	for	helping
praised	for	helping
pre	empt	several
pre	empt	several
precinct	have	absolutely
precinct	inspector	ed
precinct	it	s
precinct	officers	were
precinct	s	predictive
predecessor	i	m
predict	crime	and
predict	crime	and
predict	crime	and
predict	crime	and
predict	crime	and
predict	crime	and
predict	crime	and
predict	crime	and
predict	crime	byline
predict	crime	byline
predict	crime	one
predict	crime	trends
predict	future	behavior
predict	future	crime
predict	the	buying
predict	the	buying
predict	when	and
predict	when	and
predict	where	and
predict	where	and
predict	where	and
predict	where	and
predict	where	criminals
predictability	of	an
predictability	of	an
predicted	crime	you
predicted	future	offenses
predicted	future	offenses
predicted	he	would
predicted	hot	spots
predicted	spikes	in
predicted	spikes	in
predicted	spikes	in
predicted	spikes	in
predicted	that	car
predicted	that	car
predicted	the	locations
predicting	aftershocks	from
predicting	aftershocks	from
predicting	crime	with
predicting	crime	with
predicting	criminal	behavior
predicting	it	byline
predicting	where	an
prediction	could	be
prediction	could	be
prediction	helps	police
prediction	method	among
prediction	method	among
prediction	method	for
prediction	method	for
prediction	models	which
prediction	models	which
prediction	of	where
prediction	technology	has
prediction	technology	has
prediction	that	s
prediction	to	the
prediction	to	the
predictions	by	printing
predictions	regularly	they
predictions	regularly	they
predictions	to	guide
predictions	to	guide
predictions	to	guide
predictions	to	guide
predictive	algorithms	or
predictive	analysis	the
predictive	analytics	unit
predictive	analytics	unit
predictive	element	to
predictive	policing	and
predictive	policing	because
predictive	policing	consider
predictive	policing	deploying
predictive	policing	deploying
predictive	policing	deploying
predictive	policing	embraces
predictive	policing	has
predictive	policing	i
predictive	policing	i
predictive	policing	i
predictive	policing	i
predictive	policing	i
predictive	policing	i
predictive	policing	in
predictive	policing	in
predictive	policing	in
predictive	policing	in
predictive	policing	in
predictive	policing	in
predictive	policing	is
predictive	policing	is
predictive	policing	looks
predictive	policing	methods
predictive	policing	program
predictive	policing	program
predictive	policing	program
predictive	policing	program
predictive	policing	program
predictive	policing	program
predictive	policing	program
predictive	policing	program
predictive	policing	relies
predictive	policing	said
predictive	policing	to
predictive	policing	uses
predictive	policing	will
predictive	program	which
predictive	program	which
predictive	programs	and
predictive	programs	and
predicts	that	there
predicts	that	there
prefer	to	strike
prefer	to	strike
preliminary	results	in
presence	at	predicted
presence	of	the
presence	of	the
prevent	a	crime
prevent	a	crime
prevent	a	crime
prevent	crime	for
prevent	it	police
prevent	it	police
prevent	it	police
prevent	it	police
prevented	the	person
prevented	the	person
prevented	the	person
prevented	the	person
prevention	efforts	and
prevention	efforts	and
prevention	specialists	warned
prevention	the	intent
previous	years	time
previous	years	time
principles	behind	earthquake
principles	behind	earthquake
printing	color	coded
prior	to	coming
probability	hot	spots
probability	hot	spots
probability	of	burglaries
probably	committed	by
problem	it	s
problem	we	throw
problem	we	throw
processors	and	holographic
processors	and	holographic
producing	revolutionary	results
products	it	was
products	it	was
professor	at	santa
professor	at	santa
professor	at	santa
professor	at	santa
professor	at	santa
professor	at	santa
professor	doing	the
professor	doing	the
professor	doing	the
professor	doing	the
professor	first	year
professor	first	year
professor	of	math
professor	said	he
professor	said	he
professor	said	he
professor	said	he
professor	superhero	not
professor	superhero	not
professor	superheroes	everywhere
professor	superheroes	everywhere
professors	from	santa
program	after	the
program	after	the
program	aims	to
program	and	how
program	and	how
program	and	not
program	as	a
program	begun	in
program	being	worked
program	being	worked
program	can	also
program	can	also
program	has	garnered
program	has	helped
program	has	helped
program	identified	the
program	identified	the
program	is	being
program	is	being
program	is	part
program	is	part
program	later	this
program	later	this
program	los	angeles
program	los	angeles
program	on	the
program	on	the
program	one	of
program	one	of
program	only	long
program	only	long
program	police	said
program	really	is
program	really	is
program	s	first
program	s	preliminary
program	said	police
program	said	police
program	says	a
program	says	a
program	started	they
program	started	they
program	that	had
program	that	had
program	that	uses
program	that	uses
program	to	include
program	to	include
program	to	predict
program	to	predict
program	to	santa
program	to	santa
program	used	in
program	was	developed
program	was	implemented
program	was	implemented
program	was	praised
program	was	praised
program	which	breaks
program	which	breaks
program	which	it
program	which	it
program	which	lapd
program	which	lapd
program	which	uses
program	which	uses
program	with	a
program	with	a
programs	and	in
programs	and	in
programs	is	in
programs	is	in
programs	like	this
programs	like	this
programs	takes	prediction
programs	takes	prediction
programs	that	might
programs	that	might
project	after	reading
project	after	reading
project	after	reading
project	after	reading
project	in	the
project	in	the
project	that	used
project	that	used
project	with	anthropologist
projected	as	likely
projections	about	which
projections	about	which
projections	are	recalibrated
projections	are	recalibrated
projects	crimes	are
prolific	burglar	is
promise	lies	load
promise	lies	url
promise	of	doing
promising	in	the
promising	in	the
promoted	than	to
promoted	to	captain
promotion	of	capt
promotions	are	effective
prompted	some	large
property	crime	burglary
property	crime	burglary
property	crimes	including
property	crimes	including
property	crimes	including
property	crimes	including
property	crimes	like
property	crimes	like
property	crimes	mohler
property	crimes	mohler
property	crimes	the
property	crimes	the
proud	to	be
proud	to	be
provided	a	new
provided	a	new
provided	by	the
provided	by	the
provided	him	with
provided	him	with
provides	santa	cruz
provides	santa	cruz
public	financing	it
publication	type	newspaper
publication	type	newspaper
publication	type	newspaper
publication	type	newspaper
publication	type	newspaper
publication	type	newspaper
publication	type	newspaper
publication	type	newspaper
publication	type	newspaper
publication	type	newspaper
publication	type	newspaper
publication	type	newspaper
publication	type	newspaper
published	research	mohler
published	research	mohler
published	research	mohler
published	research	mohler
publishing	crime	maps
pulls	up	a
put	a	patrol
put	a	stop
put	police	in
put	police	in
put	police	in
put	police	in
put	police	where
putting	laptops	in
putting	police	officers
qc	burglaries	drop
qc	copyright	santa
qc	copyright	santa
qc	copyright	santa
qc	copyright	santa
qc	crime	predictions
qc	crime	predictions
qc	time	magazine
quality	staying	here
quick	thinker	and
quickly	analyze	a
quickly	fifth	precinct
quite	positive	the
quite	positive	the
r	c	sheriff
rancho	cucamonga	captain
rancho	cucamonga	in
rancho	cucamonga	in
rancho	cucamonga	regularly
rancho	cucamonga	resident
rancho	cucamonga	station
rancho	cucamonga	station
rancho	cucamonga	there
random	events	you
random	events	you
random	patrolling	which
random	so	with
random	so	with
random	so	with
random	so	with
random	the	strategy
ranks	of	such
ranks	of	such
rash	of	shootings
rash	of	shootings
rates	can	be
rates	the	strategy
rather	have	outstanding
rather	than	assuming
rather	than	predicted
rather	than	predicted
rather	to	have
rather	to	have
rather	to	have
re	as	accurate
re	as	accurate
re	breaking	that
re	facing	a
re	facing	a
re	focused	a
re	focused	a
re	going	into
re	google	goog
re	google	goog
re	having	a
re	having	a
re	less	likely
re	no	worse
re	no	worse
re	occurring	so
re	policing	the
re	policing	the
re	policing	the
re	policing	the
re	proud	to
re	proud	to
re	the	only
re	the	only
re	the	only
re	the	only
re	watching	closely
re	watching	closely
reaction	to	the
reaction	to	the
