	of
minutes	between
mix	of
mix	of
mn	january
model	byline
model	is
model	is
model	is
model	is
model	predicts
model	predicts
model	publication
model	see
model	to
model	to
model	to
model	to
model	to
model	to
model	to
model	to
model	which
model	would
model	would
models	for
models	for
models	which
models	which
modern	policing
modern	policing
mohler	a
mohler	a
mohler	a
mohler	a
mohler	a
mohler	a
mohler	a
mohler	a
mohler	about
mohler	about
mohler	about
mohler	about
mohler	about
mohler	about
mohler	added
mohler	added
mohler	added
mohler	added
mohler	an
mohler	and
mohler	and
mohler	and
mohler	and
mohler	and
mohler	and
mohler	and
mohler	and
mohler	and
mohler	and
mohler	began
mohler	began
mohler	developed
mohler	developed
mohler	earned
mohler	earned
mohler	earned
mohler	earned
mohler	has
mohler	has
mohler	has
mohler	has
mohler	in
mohler	in
mohler	is
mohler	is
mohler	meaning
mohler	meaning
mohler	s
mohler	s
mohler	s
mohler	s
mohler	s
mohler	s
mohler	s
mohler	s
mohler	s
mohler	s
mohler	s
mohler	s
mohler	s
mohler	s
mohler	said
mohler	said
mohler	said
mohler	said
mohler	said
mohler	said
mohler	said
mohler	said
mohler	said
mohler	said
mohler	said
mohler	said
mohler	said
mohler	said
mohler	said
mohler	said
mohler	says
mohler	says
mohler	shows
mohler	shows
mohler	started
mohler	started
mohler	the
mohler	the
mohler	the
mohler	the
mohler	whose
mohler	whose
monitor	hundreds
month	chief
month	city
months	after
months	and
months	and
months	and
months	and
months	he
months	he
months	of
months	of
months	of
months	of
months	of
months	the
months	the
more	accustomed
more	advanced
more	and
more	calls
more	calls
more	closely
more	common
more	crime
more	crime
more	crime
more	crime
more	critical
more	effective
more	effective
more	effective
more	effective
more	efficient
more	efficient
more	efficient
more	efficient
more	efficient
more	efficient
more	efficient
more	efficiently
more	efficiently
more	efficiently
more	efficiently
more	high
more	important
more	important
more	important
more	important
more	information
more	information
more	like
more	of
more	of
more	officers
more	officers
more	on
more	on
more	on
more	on
more	people
more	people
more	people
more	people
more	random
more	sophisticated
more	sophisticated
more	strawberry
more	tool
more	you
more	you
more	you
more	you
most	based
most	based
most	crime
most	efficient
most	of
most	of
most	recently
most	serious
motivated	violent
motor	vehicle
motor	vehicle
move	follows
move	to
movement	among
movement	called
movement	called
movement	called
movement	called
movement	that
movie	screens
mpls	st
mr	dickson
mr	dickson
mr	friend
mr	friend
mr	friend
mr	friend
mr	friend
mr	friend
mr	friend
mr	friend
mr	mohler
much	more
much	of
much	of
named	among
named	among
named	as
named	as
names	santa
names	santa
names	santa
narrowing	the
nation	for
nation	for
nation	s
nation	s
nation	to
nation	to
nation	to
nation	to
nation	to
nation	to
nation	to
nation	to
nation	to
nation	to
national	desk
national	institute
national	movement
national	movement
national	movement
national	movement
national	movement
national	movement
national	weather
native	newcombe
natural	outgrowth
natural	outgrowth
nature	of
nature	of
near	campus
near	campus
near	high
near	home
near	home
nearby	houses
nearby	houses
necessarily	caused
need	resources
need	resources
needs	based
neighborhood	complaints
neighborhood	complaints
neighborhood	complaints
neighborhood	complaints
neighborhood	in
neighborhood	in
neighborhood	in
neighborhood	in
neighborhood	mohler
neighborhood	mohler
neighborhood	so
neighborhood	so
neighborhood	so
neighborhood	so
netted	about
never	really
never	really
new	computer
new	crimes
new	crimes
new	data
new	data
new	focus
new	focus
new	inventions
new	inventions
new	post
new	program
new	responsibilities
new	sheriff
new	statistical
new	statistical
new	statistical
new	statistical
new	strategic
new	system
new	system
new	system
new	system
new	system
new	york
new	york
new	york
new	york
new	york
new	york
newcombe	graduated
newcombe	i
newcombe	is
newcombe	joined
newcombe	s
newcombe	s
newcombe	s
newcombe	said
newcombe	to
newcombe	who
newcombe	who
news	all
news	all
news	all
news	california
news	california
news	california
news	columnist
news	columnist
news	december
news	january
news	january
news	length
news	length
news	length
news	length
news	length
news	local
news	local
news	local
news	local
news	november
news	pg
news	pg
news	reports
news	reports
news	reports
news	reports
news	with
news	with
newspaper	copyright
newspaper	copyright
newspaper	copyright
newspaper	copyright
newspaper	copyright
newspaper	copyright
newspaper	copyright
newspaper	copyright
newspaper	copyright
newspaper	go
newspaper	go
newspaper	journal
newspaper	journal
newspaper	journal
newspaper	journal
newspaper	stories
newspaper	stories
newspapers	all
newspapers	all
newsstands	the
newsstands	the
next	crime
next	he
next	he
next	it
next	level
next	level
next	simple
next	step
next	target
next	the
next	week
next	week
next	week
next	week
next	week
no	charge
no	charge
no	charge
no	charge
no	coincidence
no	one
no	one
no	one
no	one
no	qc
no	qc
no	qc
no	qc
no	worse
no	worse
none	other
noodling	around
noodling	around
north	and
northeast	of
not	a
not	a
not	arrested
not	arrested
not	arrested
not	arrested
not	be
not	be
not	be
not	be
not	been
not	busy
not	busy
not	charging
not	charging
not	enough
not	exactly
not	exactly
not	necessarily
not	out
not	out
not	random
not	random
not	random
not	random
not	see
not	see
not	sent
not	suffered
not	that
not	that
not	the
not	the
not	to
not	to
not	to
not	to
not	to
not	to
not	unusual
not	unusual
noted	have
noted	have
notes	off
noticed	that
notion	of
notion	of
notions	of
notions	of
nov	issue
nov	issue
nov	santa
nov	there
november	friend
november	friend
november	friend
november	friend
november	language
november	language
november	wednesday
november	wednesday
now	face
now	if
now	if
now	is
now	is
now	police
now	provides
now	provides
now	use
now	use
now	use
now	use
now	use
now	use
now	works
number	crunching
number	crunching
number	of
number	of
numbers	reveal
numbers	with
numbers	with
numbers	with
numbers	with
numerous	other
nytimes	com
occur	and
occur	and
occur	and
occur	and
occur	are
occur	are
occur	in
occur	in
occur	in
occur	initially
occur	initially
occur	mr
occur	mr
occur	next
occurred	each
occurred	it
occurred	last
occurring	so
october	two
of	a
of	a
of	a
of	a
of	a
of	an
of	an
of	an
of	an
of	anecdote
of	approximately
of	approximately
of	burglaries
of	burglaries
of	burglaries
of	by
of	by
of	capt
of	cash
of	closed
of	computer
of	computer
of	cops
of	cops
of	crime
of	crime
of	crime
of	crime
of	crime
of	crime
of	crime
of	crime
of	crime
of	crime
of	crime
of	crimes
of	crimes
of	crimes
of	crimes
of	crimes
of	curious
of	curious
of	customers
of	customers
of	data
of	data
of	data
of	data
of	data
of	data
of	data
of	data
of	departments
of	departments
of	difficult
of	documents
of	documents
of	documents
of	documents
of	documents
of	documents
of	documents
of	documents
of	documents
of	documents
of	documents
of	documents
of	documents
of	doing
of	dollars
of	each
of	each
of	firefighters
of	five
of	five
of	fresh
of	future
of	habit
of	home
of	home
of	home
of	home
of	how
of	how
of	how
of	implementation
of	implementation
of	increasing
of	increasing
of	information
of	it
of	it
of	it
of	it
of	its
of	its
of	its
of	jan
of	justice
of	lesser
of	live
of	math
of	minneapolis
of	minnesota
of	mohler
of	mohler
of	officers
of	officers
of	paper
of	partnering
of	past
of	past
of	percent
of	police
of	police
of	police
of	police
of	policing
of	polynomials
of	polynomials
of	predictive
of	predictive
of	predictive
of	predictive
of	predictive
of	predictive
of	problem
of	property
of	property
of	published
of	published
of	published
of	published
of	reported
of	reported
of	reported
of	reported
of	researchers
of	researchers
of	residential
of	revealing
of	santa
of	service
of	shootings
of	shootings
of	such
of	such
of	that
of	that
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	the
of	things
of	thinking
of	thousands
of	time
of	time
of	time
of	two
of	ucla
of	ucla
of	ucla
of	us
of	us
of	us
of	us
of	using
of	waiting
of	where
of	where
of	where
of	year
off	but
off	in
off	of
off	said
off	said
off	the
off	the
off	the
off	the
offenses	the
offenses	the
offered	by
offered	by
office	in
officer	a
officer	has
officer	intuition
officer	intuition
officer	intuition
officer	intuition
officer	is
officer	is
officer	is
officer	is
officer	patrolling
officer	patrolling
officer	patrolling
officer	patrolling
officers	and
officers	and
officers	are
officers	are
officers	are
officers	are
officers	arrived
officers	at
officers	at
officers	because
officers	can
officers	coming
officers	coming
officers	feedback
officers	had
officers	had
officers	have
officers	have
officers	in
officers	in
officers	in
officers	in
officers	in
officers	kept
officers	near
officers	of
officers	pre
officers	pre
officers	review
officers	review
officers	usual
officers	usual
officers	usual
officers	usual
officers	were
officers	will
officers	will
officers	will
officers	will
often	left
often	return
often	return
often	return
often	return
often	use
often	use
often	use
often	use
old	assistant
old	assistant
old	assistant
old	assistant
old	fashioned
old	fashioned
old	fashioned
old	fashioned
on	a
on	a
on	a
on	abc
on	abc
on	algorithms
on	an
on	any
on	as
on	bottled
on	burglaries
on	by
on	by
on	crime
on	crime
on	crime
on	crime
on	crime
on	earthquake
on	earthquake
on	his
on	his
on	his
on	historical
on	humans
on	humans
on	hunches
on	hunches
on	in
on	in
on	july
on	local
on	models
on	models
on	more
on	newsstands
on	past
on	past
on	patrol
on	patrol
on	patrol
on	patrol
on	percent
on	property
on	property
on	property
on	property
on	property
on	property
on	putting
on	service
on	service
on	the
on	the
on	the
on	the
on	the
on	the
on	the
on	the
on	the
on	the
on	the
on	the
on	the
on	the
on	the
on	these
on	these
on	three
on	weather
on	where
on	years
on	years
once	a
once	served
one	house
one	house
one	more
one	of
one	of
one	of
one	of
one	of
one	of
one	of
one	of
one	of
one	of
one	of
one	reason
one	reason
one	square
one	square
one	was
one	was
one	was
one	was
one	woman
one	woman
only	long
only	long
only	police
only	police
only	police
only	police
only	the
only	the
ontario	ca
onto	ucla
onto	ucla
opening	of
opening	week
operations	lieutenant
opportunity	and
opportunity	and
opportunity	and
opportunity	and
opposed	to
or	agencies
or	agencies
or	are
or	auto
or	auto
or	break
or	break
or	break
or	break
or	car
or	car
or	car
or	car
or	committed
or	committed
or	even
or	even
or	experience
or	experience
or	follow
or	follow
or	formulas
or	hallways
or	meters
or	provided
or	provided
or	said
or	she
or	six
or	six
or	six
or	six
or	small
or	three
or	to
or	to
orders	can
ordinance	established
ordinary	they
ordinary	they
oriented	rather
originating	from
other	bits
other	calls
other	calls
other	crime
other	crime
other	departments
other	departments
other	expensive
other	inventions
other	inventions
other	materials
other	materials
other	police
other	police
other	similar
other	similar
other	than
other	was
other	was
others	being
others	being
our	agency
our	agency
our	community
our	community
our	predictive
our	predictive
our	reality
our	reality
our	resources
our	resources
our	way
out	and
out	for
out	in
out	in
out	it
out	it
out	of
out	of
out	of
out	on
out	on
out	that
out	that
out	to
outgoing	captain
outgrowth	of
outgrowth	of
outlets	and
outlets	and
outstanding	budgetary
outstanding	individuals
outstanding	warrants
outstanding	warrants
over	a
over	coffee
over	coffee
over	recent
overall	crime
overall	effectiveness
overall	effectiveness
overall	model
overall	model
overall	model
overall	model
overtime	we
p	jeffrey
p	m
p	m
p	m
p	m
paid	off
pain	of
pain	of
paper	that
papers	conference
papers	conference
parked	car
parked	car
parked	car
parked	car
parking	garage
parking	garage
parking	garage
parking	garage
parking	structure
part	of
part	of
part	of
part	of
particularly	rough
partnering	with
partnerships	with
parts	of
parts	of
pasko	jpasko
pasko	santa
pass	through
pass	through
pass	through
pass	through
passed	along
past	crime
past	crime
past	crime
past	crime
past	crimes
past	crimes
past	crimes
past	fall
patrol	bureau
patrol	car
patrol	division
patrol	division
patrol	in
patrol	in
patrol	locations
patrol	locations
patrol	locations
patrol	locations
patrol	mohler
patrol	mohler
patrol	mohler
patrol	mohler
patrol	officers
patrol	that
patrol	then
patrolling	a
patrolling	a
patrolling	a
patrolling	a
patrolling	which
patrols	it
patrols	it
patrols	it
patrols	it
patrols	since
pattern	emerges
pattern	through
patterns	analysts
patterns	and
patterns	and
patterns	and
patterns	and
patterns	in
patterns	in
patterns	in
patterns	in
patterns	in
patterns	in
patterns	that
patterns	will
paul	section
pdf	load
pdf	load
pdf	which
peering	into
peering	into
peet	s
peet	s
peninsula	crime
people	but
people	but
people	but
people	but
people	have
people	have
people	of
people	out
people	to
people	walk
people	walk
people	who
people	who
people	who
people	who
percent	decrease
percent	drop
percent	in
percent	in
percent	less
percent	less
percent	more
percent	more
percent	of
percent	of
perform	extra
perform	extra
perform	extra
perform	extra
period	in
periods	of
perry	leads
person	is
person	is
person	is
person	is
person	returns
person	returns
person	returns
person	returns
person	sees
person	sees
person	sees
person	sees
pg	a
pg	length
pg	length
photo	officers
photograph	by
picked	said
pistol	whipped
place	on
place	where
place	zach
place	zach
place	zach
place	zach
places	and
places	and
places	and
places	and
places	and
places	and
places	where
places	where
places	where
plain	common
plan	to
planning	to
planning	to
plastics	and
plastics	and
point	out
point	out
point	to
point	to
pointing	to
pointing	to
points	you
points	you
points	you
points	you
poised	to
poised	to
poised	to
poised	to
police	agencies
police	agency
police	agency
police	agency
police	agency
police	agency
police	agency
police	anticipate
police	anticipate
police	anticipate
police	anticipate
police	are
police	are
police	are
police	are
police	are
police	are
police	are
police	are
police	are
police	arrived
police	before
police	began
police	byline
police	catch
police	chief
police	chief
police	chief
police	chief
police	chief
police	crime
police	department
police	department
police	department
police	department
police	department
police	department
police	department
police	department
police	department
police	department
police	department
police	department
police	department
police	department
police	department
police	department
police	department
police	department
police	department
police	department
police	department
police	department
police	department
police	department
police	department
police	department
police	department
police	department
police	department
police	departments
police	departments
police	departments
police	departments
police	departments
police	departments
police	departments
police	departments
police	departments
police	departments
police	departments
police	departments
police	estimate
police	executive
police	first
police	first
police	in
police	in
police	in
police	in
police	in
police	in
police	in
police	in
police	in
police	in
police	intelligence
police	leaders
police	leaders
police	leaders
police	leaders
police	leaders
police	leaders
police	leaner
police	now
police	now
police	now
police	now
police	officer
police	officer
police	officer
police	officer
police	officers
police	officers
police	officers
police	officers
police	on
police	plan
police	predict
police	predict
police	predict
police	predict
police	presence
police	program
police	publication
police	recently
police	recently
police	recently
police	recently
police	s
police	said
police	said
police	said
police	said
police	said
police	said
police	said
police	say
police	started
police	where
police	whether
police	whether
police	whether
police	whether
police	will
police	will
police	will
police	will
police	will
police	work
police	work
police	work
police	would
policing	and
policing	and
policing	and
policing	because
policing	bratton
policing	but
policing	but
policing	consider
policing	deploying
policing	deploying
policing	deploying
policing	embraces
policing	has
policing	i
policing	i
policing	i
policing	i
policing	i
policing	i
policing	in
policing	in
policing	in
policing	in
policing	in
policing	in
policing	is
policing	is
policing	looks
policing	may
policing	may
policing	methods
policing	patterns
policing	program
policing	program
policing	program
policing	program
policing	program
policing	program
policing	program
policing	program
policing	relies
policing	said
policing	the
policing	the
policing	the
policing	the
policing	to
policing	uses
policing	will
polymers	a
polymers	a
polynomials	and
polynomials	and
pondered	and
pondered	and
pop	tarts
pop	tarts
pop	tarts
pore	over
position	at
position	the
positions	and
positive	friend
positive	the
positive	the
positive	there
possible	to
possible	use
possible	use
post	as
post	sheriff
postulating	you
potential	changes
potentially	labor
potentially	revolutionary
powered	software
praised	by
praised	by
praised	for
praised	for
pre	empt
pre	empt
precinct	have
precinct	inspector
precinct	it
precinct	officers
precinct	s
predecessor	i
predict	crime
predict	crime
predict	crime
predict	crime
predict	crime
predict	crime
predict	crime
predict	crime
predict	crime
predict	crime
predict	crime
predict	crime
predict	future
predict	future
predict	the
predict	the
predict	when
predict	when
predict	where
predict	where
predict	where
predict	where
predict	where
predictability	of
predictability	of
predicted	crime
predicted	future
predicted	future
predicted	he
predicted	hot
predicted	spikes
predicted	spikes
predicted	spikes
predicted	spikes
predicted	that
predicted	that
predicted	the
predicting	aftershocks
predicting	aftershocks
predicting	crime
predicting	crime
predicting	criminal
predicting	it
predicting	where
prediction	could
prediction	could
prediction	helps
prediction	method
prediction	method
prediction	method
prediction	method
prediction	models
prediction	models
prediction	of
prediction	technology
prediction	technology
prediction	that
prediction	to
prediction	to
predictions	by
predictions	regularly
predictions	regularly
predictions	to
predictions	to
predictions	to
predictions	to
predictive	algorithms
predictive	analysis
predictive	analytics
predictive	analytics
predictive	element
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	policing
predictive	program
predictive	program
predictive	programs
predictive	programs
predicts	that
predicts	that
prefer	to
prefer	to
preliminary	results
presence	at
presence	of
presence	of
prevent	a
prevent	a
prevent	a
prevent	crime
prevent	it
prevent	it
prevent	it
prevent	it
prevented	the
prevented	the
prevented	the
prevented	the
prevention	efforts
prevention	efforts
prevention	specialists
prevention	the
previous	years
previous	years
principles	behind
principles	behind
printing	color
prior	to
probability	hot
probability	hot
probability	of
probably	committed
problem	it
problem	we
problem	we
processors	and
processors	and
producing	revolutionary
products	it
products	it
professor	at
professor	at
professor	at
professor	at
professor	at
professor	at
professor	doing
professor	doing
professor	doing
professor	doing
professor	first
professor	first
professor	of
professor	said
professor	said
professor	said
professor	said
professor	superhero
professor	superhero
professor	superheroes
professor	superheroes
professors	from
program	after
program	after
program	aims
program	and
program	and
program	and
program	as
program	begun
program	being
program	being
program	can
program	can
program	has
program	has
program	has
program	identified
program	identified
program	is
program	is
program	is
program	is
program	later
program	later
program	los
program	los
program	on
program	on
program	one
program	one
program	only
program	only
program	police
program	really
program	really
program	s
program	s
program	said
program	said
program	says
program	says
program	started
program	started
program	that
program	that
program	that
program	that
program	to
program	to
program	to
program	to
program	to
program	to
program	used
program	was
program	was
program	was
program	was
program	was
program	which
program	which
program	which
program	which
program	which
program	which
program	which
program	which
program	with
program	with
programs	and
programs	and
programs	is
programs	is
programs	like
programs	like
programs	takes
programs	takes
programs	that
programs	that
project	after
project	after
project	after
project	after
project	in
project	in
project	that
project	that
project	with
projected	as
projections	about
projections	about
projections	are
projections	are
projects	crimes
prolific	burglar
promise	lies
promise	lies
promise	of
promising	in
promising	in
promoted	than
promoted	to
promotion	of
promotions	are
prompted	some
property	crime
property	crime
property	crimes
property	crimes
property	crimes
property	crimes
property	crimes
property	crimes
property	crimes
property	crimes
property	crimes
property	crimes
proud	to
proud	to
provided	a
provided	a
provided	by
provided	by
provided	him
provided	him
provides	santa
provides	santa
public	financing
publication	type
publication	type
publication	type
publication	type
publication	type
publication	type
publication	type
publication	type
publication	type
publication	type
publication	type
publication	type
publication	type
published	research
published	research
published	research
published	research
publishing	crime
pulls	up
put	a
put	a
put	police
put	police
put	police
put	police
put	police
putting	laptops
putting	police
qc	burglaries
qc	copyright
qc	copyright
qc	copyright
qc	copyright
qc	crime
qc	crime
qc	time
quality	staying
quick	thinker
quickly	analyze
quickly	fifth
quite	positive
quite	positive
r	c
rancho	cucamonga
rancho	cucamonga
rancho	cucamonga
rancho	cucamonga
rancho	cucamonga
rancho	cucamonga
rancho	cucamonga
rancho	cucamonga
random	events
random	events
random	patrolling
random	so
random	so
random	so
random	so
random	the
ranks	of
ranks	of
rash	of
rash	of
rates	can
rates	the
rather	have
rather	than
rather	than
rather	than
rather	to
rather	to
rather	to
re	as
re	as
re	breaking
re	facing
re	facing
re	focused
re	focused
re	going
re	google
re	google
re	having
re	having
re	less
re	no
re	no
re	occurring
re	policing
re	policing
re	policing
re	policing
re	proud
re	proud
re	the
re	the
re	the
re	the
re	watching
re	watching
reaction	to
reaction	to
read	about
read	about
read	and
read	and
read	mention
read	mention
reading	news
reading	news
reading	news
reading	news
reality	mr
reality	mr
reality	that
reality	that
reality	we
reality	we
reallocating	positions
really	imagined
really	imagined
really	is
really	is
really	spatial
really	spatial
really	the
reason	for
reason	for
recalibrated	daily
recalibrated	daily
receive	instructions
receive	instructions
receive	instructions
receive	instructions
received	is
received	is
recent	crime
recent	crime
recently	cusimano
recently	submitted
recently	submitted
recently	submitted
recently	submitted
recognize	patterns
recognize	patterns
recognized	by
recognized	by
recognized	by
recognized	by
recurrence	of
recurrence	of
recurrence	of
recurrence	of
recurrence	takes
recurrence	takes
recurrence	takes
recurrence	takes
red	dots
red	go
red	rugel
reducing	overall
reduction	in
reduction	in
reduction	said
reduction	said
refine	it
region	he
regional	news
regional	news
regional	news
regional	news
regularly	sees
regularly	they
regularly	they
release	a
releases	its
releases	its
relies	mainly
relies	on
relies	on
rely	more
rely	more
remarkable	for
repeat	car
repeat	car
repeat	car
repeat	car
repertoire	of
repertoire	of
repertoire	of
repertoire	of
report	of
reported	auto
reported	burglaries
reported	burglaries
reported	crime
reported	crime
reported	crime
reported	crime
reports	about
reports	about
reports	about
reports	about
reports	of
reports	of
reports	to
reports	to
reports	to
reports	to
reports	to
research	forum
research	is
research	is
research	mohler
research	mohler
research	mohler
research	mohler
research	mohler
research	mohler
research	mohler
research	mohler
researchers	and
researchers	including
researchers	including
researchers	to
researchers	to
researchers	to
researchers	using
researchers	using
researchers	when
researchers	when
reserved	
reserved	of
reserved	of
reserved	of
reserved	of
reserved	of
reserved	of
reserved	of
resident	will
residential	burglaries
resources	based
resources	based
resources	but
resources	but
resources	in
resources	in
response	time
responsibilities	to
rest	of
rest	of
resulted	in
results	are
results	in
results	in
results	to
results	to
results	to
results	to
retail	theft
retiring	aug
return	his
return	his
return	his
return	his
return	or
return	or
return	or
return	or
return	there
return	there
return	there
return	there
returns	four
returns	four
returns	four
returns	four
reveal	patterns
revealing	data
review	the
review	the
revolutionary	results
revolutionary	step
rights	reserved
rights	reserved
rights	reserved
rights	reserved
rights	reserved
rights	reserved
rights	reserved
rights	reserved
risk	for
risk	for
risk	locations
risk	locations
rob	allen
robber	s
robber	would
robberies	along
robbers	the
robbery	and
robbery	probably
rod	hoops
roll	call
roll	call
roll	call
roll	call
roll	call
roll	call
roll	call
roll	call
roll	call
room	and
rough	on
routine	two
routine	two
routinely	to
routinely	to
rugel	said
rugel	who
run	full
runs	it
runs	the
ryan	hughes
s	a
s	a
s	a
s	a
s	ability
s	aftershocks
s	akin
s	already
s	an
s	an
s	an
s	an
s	an
s	applied
s	applied
s	assistant
s	assistant
s	biggest
s	brilliant
s	brilliant
s	captain
s	captain
s	cheaper
s	cheaper
s	codefor
s	crime
s	crime
s	crime
s	crime
s	crime
s	crime
s	crime
s	crime
s	crunched
s	crunched
s	data
s	data
s	data
s	data
s	degree
s	department
s	department
s	dr
s	easier
s	economic
s	economic
s	first
s	foothill
s	foothill
s	george
s	going
s	going
s	going
s	going
s	going
s	had
s	he
s	just
s	just
s	method
s	method
s	model
s	model
s	more
s	more
s	most
s	near
s	near
s	new
s	next
s	not
s	not
s	not
s	not
s	not
s	occurred
s	people
s	people
s	people
s	people
s	police
s	position
s	possible
s	predictive
s	predictive
s	predictive
s	preliminary
s	program
s	program
s	program
s	program
s	program
s	project
s	project
s	promotions
s	really
s	red
s	red
s	roll
s	similar
s	similar
s	siri
s	siri
s	station
s	still
s	substation
s	swing
s	tenure
s	the
s	the
s	timing
s	timing
s	to
s	top
s	top
s	unclear
s	unclear
s	unclear
s	unclear
s	used
s	very
s	very
s	very
s	violent
s	when
s	where
s	where
s	work
s	work
s	work
s	work
s	years
safe	with
safe	with
safer	for
safer	for
safer	the
safer	the
said	adding
said	bratton
said	burglars
said	burglars
said	burglars
said	burglars
said	but
said	but
said	capt
said	capt
said	capt
said	chuck
said	cusimano
said	deputy
said	egge
said	friend
said	friend
said	friend
said	friend
said	friend
said	george
said	george
said	george
said	george
said	he
said	he
said	he
said	he
said	he
said	he
said	he
said	he
said	he
said	he
said	he
said	he
said	he
said	he
said	he
said	he
said	he
said	how
said	how
said	huffman
said	i
said	i
said	i
said	if
said	in
said	in
said	it
said	it
said	it
said	it
said	it
said	it
said	it
said	it
said	it
said	it
said	last
said	load
said	load
said	lt
said	minneapolis
said	mohler
said	mohler
said	mohler
said	mohler
said	mr
said	mr
said	newcombe
said	newcombe
said	next
said	of
said	police
said	police
said	postulating
said	predictive
said	santa
said	santa
said	santa
said	santa
said	scott
said	scott
said	sgt
said	so
said	so
said	solving
said	starting
said	stocking
said	supervisors
said	supervisors
said	supervisors
said	supervisors
said	that
said	that
said	that
said	that
said	that
said	that
said	that
said	that
said	the
said	the
said	the
said	the
said	the
said	the
said	the
said	the
said	the
said	the
said	the
said	the
said	the
said	the
said	the
said	the
said	they
said	to
said	to
said	was
said	was
said	we
said	we
said	we
said	we
said	wednesday
said	william
said	zach
said	zach
said	zach
said	zach
said	zach
same	house
same	house
same	man
same	patterns
same	period
same	thing
same	time
same	time
same	time
same	time
same	way
same	way
san	bernardino
san	bernardino
san	bernardino
san	jose
san	jose
san	jose
san	jose
san	jose
san	jose
santa	barbara
santa	barbara
santa	clara
santa	clara
santa	clara
santa	clara
santa	clara
santa	clara
santa	clara
santa	clara
santa	clara
santa	clara
santa	clara
santa	clara
santa	clara
santa	clara
santa	clara
santa	clara
santa	clara
santa	clara
santa	clara
santa	clara
santa	clara
santa	clara
santa	clara
santa	clara
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santa	cruz
santacruzsentinel	com
santacruzsentinel	com
santacruzsentinel	com
santacruzsentinel	com
santacruzsentinel	com
santacruzsentinel	com
santacruzsentinel	com
saturday	crime
saturday	crime
saving	he
sawyer	among
sawyer	among
say	he
say	he
say	last
say	see
say	that
say	they
say	they
say	this
say	to
say	to
say	you
saying	this
says	a
says	a
says	a
says	friend
says	friend
says	it
says	it
says	it
says	it
says	it
says	it
says	it
says	mohler
says	mohler
says	of
says	of
says	over
says	over
says	you
says	you
says	zach
says	zach
sbaxter	santacruzsentinel
sbaxter	santacruzsentinel
scenario	is
scenario	is
scenes	are
scholar	fights
scholar	fights
school	kid
school	kid
science	fiction
science	has
science	of
science	pdf
science	pdf
science	pdf
scott	dickson
scott	dickson
scotts	valley
scotts	valley
scotts	valley
scotts	valley
screen	here
screens	they
scu	edu
scu	edu
scu	edu
sean	malinowski
sean	malinowski
searching	for
searching	for
second	floor
section	a
section	breaking
section	breaking
section	breaking
section	breaking
section	business
section	news
section	news
section	news
section	section
section	state
section	state
section	state
section	state
sectors	where
security	consultant
see	an
see	an
see	an
see	an
see	http
see	it
see	it
see	more
see	more
see	more
see	more
see	what
see	where
seemingly	as
seemingly	random
seemingly	random
seems	burglars
seems	burglars
seen	a
seen	a
seen	a
seen	a
seen	a
sees	a
sees	a
sees	a
sees	a
sees	them
sees	transitions
send	people
