	of	documents
information	services	division
information	sessions	in
information	sharing	and
information	sharing	frustrate
information	sharing	happens
information	sharing	in
information	sharing	n
information	sharing	terrorism
information	should	be
information	should	make
information	sources	about
information	sources	the
information	specific	to
information	stored	by
information	stored	in
information	storing	information
information	such	as
information	system	codis
information	system	known
information	system	naddis
information	systems	mis
information	systems	n
information	systems	to
information	systems	with
information	technology	and
information	than	ever
information	that	allows
information	that	can
information	that	could
information	that	decisionmakers
information	that	displays
information	that	financial
information	that	has
information	that	is
information	that	it
information	that	justified
information	that	law
information	that	might
information	that	reduces
information	that	shifts
information	that	the
information	that	these
information	that	was
information	that	went
information	the	fourth
information	the	government
information	the	length
information	the	topic
information	the	utility
information	then	better
information	there	are
information	there	exists
information	there	is
information	they	gathered
information	they	know
information	they	possess
information	third	parties
information	through	data
information	to	a
information	to	another
information	to	collect
information	to	confirm
information	to	consider
information	to	direct
information	to	discard
information	to	federal
information	to	help
information	to	investigate
information	to	its
information	to	law
information	to	make
information	to	package
information	to	past
information	to	produce
information	to	relate
information	to	satisfy
information	to	schools
information	to	search
information	to	successfully
information	to	support
information	to	the
information	to	third
information	together	was
information	travels	within
information	underlying	big
information	united	states
information	unlike	these
information	vehicle	registration
information	venders	compounds
information	vendors	and
information	vendors	n
information	voluntarily	disclosed
information	was	illustrated
information	was	instrumentalized
information	was	not
information	was	then
information	was	there
information	when	it
information	which	would
information	will	allow
information	will	be
information	will	impact
information	will	lead
information	will	not
information	with	just
information	with	law
information	with	one
information	with	schools
information	with	the
information	yet	across
informational	accountability	n
informational	power	could
informationweek	com	security
informed	and	equipped
informed	and	in
informed	police	of
informed	policing	produces
informed	the	muslim
informer	trying	to
informers	html	n
informers	n	y
infra	part	i
infra	part	ii
infra	part	iii
infra	part	iv
infra	parts	i
infra	section	ii
infra	subsection	ii
infra	text	accompanying
infraction	punishable	by
infrastructure	by	alert
infrastructure	can	be
infrastructure	for	policing
infrastructure	others	are
infrequently	in	sharp
infused	reasonable	suspicion
infused	with	the
ing	group	recommendations
ing	the	threat
inhabitants	lack	effective
inherent	in	approaching
inherent	in	overlaying
inherent	to	policing
inherent	vulnerability	in
inherently	flagrantly	illegal
inherently	suspect	that
inherently	unattainable	about
inherently	valuable	while
initatives	contribute	to
initial	fifty	state
initial	observation	das
initial	selection	bias
initial	stop	and
initial	stop	of
initial	suspicion	this
initially	and	on
initially	placed	pushpins
initially	we	could
initials	instead	of
initiate	and	substantiate
initiate	outreach	with
initiate	sealing	or
initiated	by	the
initiated	community	engagement
initiated	new	prosecutions
initiates	the	transfer
initiating	a	stop
initiation	permissible	n
initiative	crest	is
initiative	drawing	attention
initiative	excluded	more
initiative	harcourt	supra
initiative	has	reportedly
initiative	in	which
initiative	is	the
initiative	of	the
initiative	often	participate
initiative	perspectives	of
initiative	should	raise
initiative	such	as
initiative	that	creates
initiative	to	combat
initiative	to	get
initiative	to	identify
initiative	today	only
initiative	tools	for
initiative	was	canceled
initiative	was	having
initiatives	aimed	at
initiatives	and	partnerships
initiatives	are	explicitly
initiatives	are	premised
initiatives	are	vulnerable
initiatives	counseling	community
initiatives	counterradicalization	creates
initiatives	depend	on
initiatives	do	not
initiatives	doj	has
initiatives	emphasize	the
initiatives	favored	white
initiatives	fbi	field
initiatives	have	gone
initiatives	have	served
initiatives	in	contrast
initiatives	including	outreach
initiatives	law	enforcement
initiatives	like	the
initiatives	lyons	supra
initiatives	may	seem
initiatives	muslim	communities
initiatives	n	the
initiatives	necessarily	focus
initiatives	of	which
initiatives	often	come
initiatives	often	include
initiatives	operationalize	the
initiatives	tailored	to
initiatives	this	article
initiatives	to	counter
initiatives	to	recalibrate
injects	the	developmental
injunctions	referencing	the
injustice	and	disposable
inmate	gets	resentenced
inmate	n	simply
inmate	to	mentor
inmates	of	psychological
inner	city	neighborhoods
inner	city	or
inner	city	the
inner	city	ucla
inner	city	youth
innes	policing	uncertainty
innes	supra	note
innocence	as	the
innocence	consequences	of
innocence	cornell	l
innocence	is	certainly
innocence	n	that
innocence	project	http
innocence	that	bedrock
innocenceproject	org	content
innocent	actions	from
innocent	actions	might
innocent	actions	on
innocent	and	guilty
innocent	bystanders	in
innocent	child	n
innocent	data	n
innocent	factors	characteristics
innocent	image	as
innocent	information	can
innocent	information	will
innocent	inmate	n
innocent	is	a
innocent	meaning	they
innocent	people	criminalize
innocent	people	in
innocent	people	n
innocent	purchase	of
innocent	regardless	of
innocent	taken	by
innocent	than	other
innocents	while	vulnerable
innocuous	as	well
innocuous	behavior	as
innocuous	but	it
innocuous	information	to
innovation	big	data
innovation	competition	and
innovation	contrasting	perspectives
innovation	including	community
innovation	is	good
innovation	lohr	sizing
innovation	the	debate
innovations	appear	to
innovations	in	intelligent
innovations	may	also
innovations	the	law
innovations	under	community
innumerable	formal	and
input	and	instead
input	but	rather
input	n	the
input	new	data
inputs	for	statistical
inquiries	aimed	at
inquiry	christopher	slobogin
inquiry	imagine	the
inquiry	into	the
inquiry	n	in
inquiry	n	other
inquiry	the	domestic
inquiry	with	the
ins	are	central
ins	n	all
ins	n	kate
inscrutability	of	rap
inside	a	brown
inside	and	around
inside	and	outside
inside	hard	grids
inside	knowledge	about
inside	the	interrogation
inside	the	lapd
inside	the	restaurant
insider	and	outsider
insider	knowledge	most
insiders	and	the
insight	and	semantic
insight	into	criminal
insight	into	our
insight	into	problems
insight	is	as
insight	of	this
insightful	analysis	of
insights	about	a
insights	and	capabilities
insights	and	value
insights	big	data
insights	business	technology
insights	can	help
insights	from	the
insights	into	the
insights	of	critical
insights	on	similar
insights	or	create
insights	or	goods
insights	predictive	policing
insignificantly	this	distortion
insist	must	dominate
insisted	that	they
insistent	part	of
insofar	as	muslim
insofar	as	the
inspection	according	to
inspection	and	regulation
inspection	however	these
inspection	of	muslimness
inspection	when	law
inspections	by	brusque
inspector	gen	u
inspector	general	about
inspectors	general	add
inspectors	had	encountered
inspectors	in	this
inspired	but	better
inspired	criminally	prosecuted
inspired	list	n
inspired	rap	artists
inspired	recruitment	tactics
inspired	research	assistance
inspired	terrorism	against
inspired	terrorism	is
inspiring	and	supportive
inst	at	columbia
inst	big	data
inst	breaking	schools
inst	code	west
inst	education	under
inst	http	www
inst	imprisonment	and
inst	just	j
inst	justice	policy
inst	of	judicial
inst	of	justice
inst	of	race
inst	quantifying	the
inst	the	dangers
instability	lower	wages
instagram	feeds	to
install	the	technology
installed	in	his
installed	on	public
installing	extra	layers
installing	physical	barriers
instance	and	an
instance	in	which
instance	of	federal
instance	that	contraband
instance	the	supreme
instances	of	gunfire
instances	the	government
instances	when	the
instant	access	to
instant	identification	of
instantaneous	retrieval	by
instantaneously	via	a
instantly	access	a
instantly	allowing	detectives
instantly	analyze	heaps
instantly	available	to
instantly	determine	nearly
instantly	displayed	in
instantly	take	a
instead	a	narrower
instead	add	appropriate
instead	appears	to
instead	as	in
instead	assuming	that
instead	defined	and
instead	derive	from
instead	fixes	a
instead	inferred	from
instead	look	for
instead	mature	into
instead	of	a
instead	of	beginning
instead	of	choosing
instead	of	first
instead	of	her
instead	of	ignoring
instead	of	punishing
instead	of	solely
instead	of	the
instead	of	using
instead	of	widely
instead	on	the
instead	police	decide
instead	provide	pressure
instead	racial	and
instead	recognizing	that
instead	relying	on
instead	renders	all
instead	see	and
instead	stricter	confidentiality
instead	that	students
instead	the	link
instead	they	can
instead	they	oscillate
instead	they	reside
instead	to	criminalize
instead	to	establish
instead	using	fourth
instead	with	material
instigate	terrorist	activity
instigators	or	signs
instincts	n	if
instincts	these	judgments
institute	all	but
institute	muslim	advocates
institute	of	justice
institute	of	technology
institute	on	criminal
institute	report	ten
institute	sharia	id
instituted	the	first
institution	for	study
institution	from	disclosing
institution	in	which
institution	label	youth
institution	of	higher
institution	on	the
institution	outside	of
institution	s	diversionary
institution	see	generally
institution	upon	which
institutional	biographies	that
institutional	competence	in
institutional	responsibility	to
institutionalization	in	policing
institutions	amongst	others
institutions	and	are
institutions	and	police
institutions	and	youth
institutions	as	measured
institutions	do	exist
institutions	for	the
institutions	in	the
institutions	intelligence	that
institutions	n	childhood
institutions	not	only
institutions	of	the
institutions	rather	than
institutions	see	akbar
institutions	specifically	designed
institutions	their	awareness
institutions	they	may
instituto	igarape	thinktank
instru	mentalizing	muslim
instruct	us	how
instructed	to	gather
instructed	to	investigate
instrument	may	have
instrument	of	social
instrumentalized	as	surveillance
instruments	can	be
instruments	for	the
instruments	n	other
insufficient	anonymous	tip
insufficient	for	reasonable
insufficient	in	the
insufficient	information	n
insufficient	to	establish
insufficient	to	give
insufficiently	concrete	or
insufficiently	monitored	and
insurance	portability	and
insurgency	specialist	david
int	l	ass
int	l	j
int	l	l
int	l	rel
int	pdf	n
intact	n	mack
intake	referral	petition
integral	part	of
integral	to	its
integrate	quantitative	data
integrate	successfully	into
integrate	the	statistical
integrate	this	technology
integrated	economist	sept
integrated	in	everyday
integrated	into	a
integrated	into	all
integrated	n	terrorist
integrated	networks	of
integrates	gang	intelligence
integrating	quantitative	data
integration	solution	or
integration	the	federal
integration	with	community
intel	ligence	gathering
intell	prop	big
intellects	the	theories
intellectual	development	is
intellectual	privacy	from
intellectually	emotionally	and
intelligence	about	american
intelligence	agencies	n
intelligence	agencies	the
intelligence	analysis	david
intelligence	analysts	citations
intelligence	and	democratic
intelligence	and	disseminated
intelligence	and	experience
intelligence	and	identification
intelligence	and	instigate
intelligence	and	operations
intelligence	and	potential
intelligence	and	strategies
intelligence	and	surveillance
intelligence	and	the
intelligence	aspect	never
intelligence	assessment	remains
intelligence	assessment	the
intelligence	brit	j
intelligence	bureau	l
intelligence	center	integrates
intelligence	collection	and
intelligence	collection	wash
intelligence	communit	y
intelligence	community	activities
intelligence	ctr	national
intelligence	data	n
intelligence	database	it
intelligence	database	n
intelligence	database	tampa
intelligence	databases	and
intelligence	databases	that
intelligence	div	demographics
intelligence	div	radicalization
intelligence	faster	usa
intelligence	feed	about
intelligence	file	until
intelligence	from	federal
intelligence	gathered	by
intelligence	gathered	on
intelligence	gathering	and
intelligence	gathering	before
intelligence	gathering	brennan
intelligence	gathering	community
intelligence	gathering	function
intelligence	gathering	functions
intelligence	gathering	in
intelligence	gathering	meet
intelligence	gathering	n
intelligence	gathering	national
intelligence	gathering	or
intelligence	gathering	pdf
intelligence	gathering	practices
intelligence	gathering	sharing
intelligence	gathering	under
intelligence	groups	and
intelligence	have	legislative
intelligence	in	a
intelligence	info	sharing
intelligence	information	is
intelligence	information	like
intelligence	information	on
intelligence	information	prior
intelligence	information	sharing
intelligence	intercept	jan
intelligence	led	policing
intelligence	led	threat
intelligence	like	machine
intelligence	mental	states
intelligence	michael	price
intelligence	new	powers
intelligence	on	as
intelligence	on	entire
intelligence	on	local
intelligence	partnerships	in
intelligence	processes	in
intelligence	prospects	cjis
intelligence	rationality	and
intelligence	reports	created
intelligence	reports	for
intelligence	risk	terrain
intelligence	see	also
intelligence	sharing	plan
intelligence	software	to
intelligence	surveillance	court
intelligence	that	could
intelligence	that	renders
intelligence	unit	fincen
intelligence	unit	that
intelligence	value	of
intelligence	value	to
intelligent	analysis	of
intelligent	intuitive	choices
intelligent	systems	nov
intelligent	systems	xiv
intelligently	deploy	transit
intelligible	vis	a
intend	to	rob
intended	article	d
intended	as	a
intended	for	sex
intended	to	amplify
intended	to	be
intended	to	identify
intended	to	illustrate
intended	to	prevent
intended	to	talk
intense	scrutiny	and
intense	surveillance	environments
intense	targeting	the
intensify	vulnerability	in
intensity	and	clusters
intensity	as	individuals
intensity	heat	lamps
intensive	inquiry	the
intensive	type	of
intent	the	ultimate
intent	to	commit
intent	to	murder
intent	to	undertake
intention	of	quantifying
intentional	discrimination	but
intentionally	and	increasingly
intentionally	avoid	purging
intentionally	subjective	and
intentioned	community	leader
intentioned	officers	who
intentions	but	the
intentions	impact	the
interact	respectfully	with
interact	with	communities
interact	with	marginalized
interact	with	people
interact	with	police
interacting	with	muslim
interacting	with	them
interaction	and	flexibility
interactions	between	behavioral
interactions	between	police
interactions	that	generate
interactions	with	cair
interactions	with	each
interactions	with	muslim
interactions	with	police
interactions	with	the
interactions	with	their
interactives	documents	nypd
interagency	identity	detection
interagency	or	intergovernmental
interagency	relationships	to
intercept	feb	https
intercept	jan	https
intercept	july	https
intercept	recently	reported
interchangeable	either	see
interchangeably	the	distinctions
interchangeably	throughout	this
interconnected	collections	of
interconnected	content	of
interconnected	information	rich
intercourse	with	other
interdependence	as	an
interdependent	world	but
interdiction	absent	racial
interdisciplinary	law	and
interest	and	concern
interest	in	community
interest	in	continuing
interest	in	engaging
interest	in	involving
interest	in	other
interest	in	police
interest	in	promoting
interest	in	solving
interest	of	immense
interest	of	major
interest	report	july
interest	to	the
interested	behavior	observing
interested	in	more
interested	in	our
interested	parties	and
interesting	example	of
interesting	story	on
interestingly	the	criminal
interestingly	the	recently
interests	alleged	to
interests	and	associates
interests	are	in
interests	at	stake
interests	differently	when
interests	in	the
interests	must	in
interests	n	social
interests	n	the
interests	of	society
interests	require	the
interests	span	the
interests	stephen	e
interests	that	all
interests	these	corporate
interfaith	advisory	council
interfere	with	the
interference	by	enforcement
interferences	with	liberty
interfering	with	a
intergovernmental	affairs	have
intergovernmental	efforts	n
intergroup	rel	hinkle
intermediate	school	grades
internal	and	external
internal	exile	the
internal	fbi	reports
internal	memo	from
internal	monitoring	measures
internal	monitoring	strategy
internal	quotation	marks
internal	stigma	that
internal	to	the
internalize	this	label
internalized	moral	norms
internally	inconsistent	and
internally	n	this
international	agencies	and
international	antitrafficking	nonprofits
international	associates	of
international	association	of
international	court	has
international	terrorist	groups
internet	about	their
internet	and	cell
internet	and	social
internet	chat	rooms
internet	communications	n
internet	companies	and
internet	firms	data
internet	histories	see
internet	identifiers	see
internet	indirectly	through
internet	is	greater
internet	it	stays
internet	monitoring	and
internet	monitoring	community
internet	monitoring	triggers
internet	n	for
internet	n	the
internet	n	y
internet	postings	that
internet	problem	where
internet	profiling	emerging
internet	propaganda	outreach
internet	provider	is
internet	rap	videos
internet	search	companies
internet	search	engines
internet	search	or
internet	searches	of
internet	searches	reveal
internet	service	provider
internet	service	providers
internet	the	dru
internet	the	following
internet	under	what
internet	use	chills
internet	users	have
internet	with	its
internetforms	forms	int
interpersonal	relationships	n
interpret	ambiguous	conduct
interpret	as	directing
interpret	by	lay
interpret	lawful	behavior
interpret	this	language
interpretation	address	their
interpretation	and	practice
interpretation	in	mosques
interpretations	of	the
interpreted	as	symptomatic
interpreted	as	the
interpreting	furtive	gestures
interprets	and	chooses
interrogated	and	frisked
interrogating	vast	quantities
interrogation	room	nat
interrogations	is	the
intersecting	ways	both
intersection	of	big
intersection	of	crime
intersection	of	south
intersection	of	technology
interstate	highways	bridges
interstate	identification	index
interstate	photo	system
intertwined	with	national
intertwined	with	other
intervene	before	the
intervening	criminal	convictions
intervention	based	strategies
intervention	might	be
intervention	models	n
intervention	n	courts
intervention	n	this
intervention	program	as
intervention	the	literatures
interventions	available	at
interventions	including	face
interview	and	told
interview	card	tex
interview	cards	to
interview	fi	card
interview	only	after
interview	signals	the
interview	the	agents
interview	with	professor
interviewed	by	fbi
interviewees	perception	of
interviews	and	deploy
interviews	appear	to
interviews	are	regularly
interviews	as	well
interviews	brook	l
interviews	known	as
interviews	recruitment	and
interviews	see	sinnar
intimidation	and	each
intimidation	misrepresented	the
intimidation	which	is
into	a	car
into	a	chinese
into	a	commodity
into	a	database
into	a	determination
into	a	gang
into	a	known
into	a	larger
into	a	means
into	a	meeting
into	a	particular
into	a	police
into	a	public
into	a	searchable
into	a	self
into	a	theory
into	a	two
into	account	but
into	account	when
into	adult	court
into	adulthood	n
into	adulthood	see
into	adulthood	the
into	all	aspects
into	already	marginalized
into	an	intelligence
into	an	investigative
into	becoming	informants
into	becoming	sex
into	being	in
into	by	virtually
into	car	break
into	common	platforms
into	compliance	and
into	conflict	with
into	constitutionally	sufficient
into	conversations	of
into	criminal	conspiracies
into	data	brokers
into	databases	of
into	deviant	social
into	each	other
into	fearmongering	closet
into	formal	informant
into	full	department
into	gang	membership
into	government	processes
into	hands	extremists
into	hands	of
into	his	car
into	his	pocket
into	houses	cars
into	independent	adulthood
into	informants	all
into	its	investigative
into	law	abiding
into	legitimate	objects
into	mainstream	american
into	mandated	informants
into	mandated	law
into	mental	fortresses
into	mosques	and
into	motels	very
into	multiple	categories
into	muslim	communities
into	old	fashioned
into	one	or
into	one	searchable
into	order	maintenance
into	our	criminal
into	our	hobbies
into	our	homes
into	patrol	cars
into	people	s
into	police	officers
into	predictive	analytics
into	predictive	policing
into	probable	cause
into	problems	with
into	productive	adults
into	question	for
into	question	n
into	reasonable	suspicion
into	records	is
into	spotlight	info
into	stigmatization	separate
into	suspicions	about
into	territory	previously
into	terrorism	is
into	the	agencies
into	the	criminal
into	the	data
into	the	database
into	the	debate
into	the	fold
into	the	fourth
into	the	future
into	the	halls
into	the	hands
into	the	ideas
into	the	intelligence
into	the	juvenile
into	the	late
into	the	national
into	the	patterns
into	the	problems
into	the	program
into	the	reasonable
into	the	regulating
into	the	same
into	the	service
into	the	software
into	the	sources
into	the	subject
into	the	system
into	the	totality
into	the	twenty
into	the	work
into	their	daily
into	their	day
into	their	decision
into	their	existing
into	their	reasoning
into	triggers	of
into	trust	building
into	u	s
intoxication	and	rowdy
intracommunity	inequalities	rather
intracommunity	inequalities	the
intranet	system	accessible
introduce	legislation	assist
introduce	legislation	to
introduce	mass	surveillance
introduce	youth	to
introduced	in	court
introducing	government	data
introduction	before	walking
introduction	big	data
introduction	in	california
introduction	of	previously
introduction	technological	and
introduction	the	fourth
introduction	to	juvenile
introduction	to	the
intrude	into	our
intrude	into	people
intrude	monitor	punish
intrusion	attendant	to
intrusion	by	the
intrusion	n	on
intrusion	n	terry
intrusion	n	the
intrusion	notre	dame
intrusion	on	personal
intrusion	upon	the
intrusion	when	this
intrusions	in	public
intrusions	that	further
intrusive	procedures	in
intrusive	stop	and
intuit	n	thus
intuition	behind	community
intuition	this	practice
intuitions	are	not
intuitions	with	precise
intuitive	choices	just
intuitive	sense	that
invade	without	some
invades	privacy	and
invading	their	privacy
invasion	occurred	coolidge
invasion	of	a
invasion	of	privacy
invasion	of	the
invasions	and	stigma
invasions	n	however
invasions	of	individual
invasions	of	privacy
invasions	solely	at
invasive	lists	for
invent	the	law
invented	a	juvenile
invented	and	why
invented	the	target
invention	of	delinquency
invention	u	c
invest	in	good
invest	local	social
invested	what	the
investigate	a	domestic
investigate	a	suspect
investigate	and	prevent
investigate	anyone	who
investigate	cannot	instruct
investigate	completed	crimes
investigate	crimes	identify
investigate	criminal	activity
investigate	fraud	robbery
investigate	murders	rapes
investigate	n	possessing
investigate	ongoing	criminal
investigate	past	crimes
investigate	past	criminal
investigate	stop	exists
investigate	that	suspicion
investigate	the	crime
investigate	the	suspect
investigate	using	big
investigate	vc	majorthefts
investigate	would	be
investigated	facilitated	or
investigated	over	the
investigates	their	concurrent
investigating	a	past
investigating	a	series
investigating	it	after
investigating	officers	and
investigating	past	crimes
investigating	robbery	suspects
investigation	altogether	whether
investigation	and	adjudication
investigation	and	helped
investigation	and	prediction
investigation	and	that
investigation	but	not
investigation	by	police
investigation	can	alter
investigation	cases	reasonable
investigation	community	outreach
investigation	criminal	justice
investigation	fbi	documents
investigation	fbi	for
investigation	fbi	maintains
investigation	fbi	undertook
investigation	html	in
investigation	http	www
investigation	https	www
investigation	in	law
investigation	into	car
investigation	into	data
investigation	into	the
investigation	involving	the
investigation	is	terminated
investigation	it	seems
investigation	l	a
investigation	n	authorities
investigation	n	software
investigation	n	this
investigation	need	precipitate
investigation	of	a
investigation	of	completed
investigation	of	imams
investigation	of	past
investigation	of	the
investigation	or	was
investigation	regarding	implementation
investigation	report	from
investigation	restrictions	on
investigation	s	criminal
investigation	s	detroit
investigation	s	fbi
investigation	s	oakland
investigation	s	s
investigation	s	san
investigation	see	u
investigation	technique	n
investigation	that	at
investigation	that	would
investigation	the	inferences
investigation	to	address
investigations	and	civil
investigations	and	operations
investigations	and	these
investigations	but	likely
investigations	involve	apartments
investigations	involve	entry
investigations	is	probably
investigations	n	pennsylvania
investigations	n	slobogin
investigations	n	this
investigations	of	imminent
investigations	operations	guide
investigations	psychol	pub
investigations	regularly	use
investigations	s	oakland
investigations	see	also
investigations	see	dna
investigations	sic	databases
investigations	were	carried
investigative	actions	n
investigative	data	warehouse
investigative	guidelines	allow
investigative	methods	government
investigative	or	intelligence
investigative	policing	n
investigative	powers	n
investigative	practices	n
investigative	purposes	if
investigative	skills	that
investigative	stop	by
investigative	stops	based
investigative	support	to
investigative	techniques	have
investigative	tool	and
investigators	are	also
investigators	even	more
investigators	may	use
investigators	often	look
investigators	should	be
investigators	to	go
investigators	will	be
investigatory	clues	as
investigatory	power	n
investigatory	starting	point
investigatory	stop	must
investigatory	stop	n
investigatory	stop	of
investigatory	stop	reasonable
investigatory	stop	see
investigatory	stops	on
investigatory	stops	requiring
investigatory	stops	to
investigatory	stops	where
investigatory	utility	of
investment	in	national
investments	in	counter
invisible	punishment	an
invisible	punishment	because
invisible	punishment	the
invitation	to	the
invitation	to	trouble
invitations	to	other
invite	about	of
invite	law	breaking
invited	terrorism	see
invited	to	or
invites	error	in
invites	provocative	questions
inviting	state	scrutiny
invoke	community	policing
invoked	in	the
invoked	the	preventive
invoking	ideas	about
involve	apartments	buses
involve	at	least
involve	confirming	or
involve	deadly	weapons
involve	encouraging	all
involve	entry	into
involve	new	interpretations
involve	officers	observing
involve	police	confronting
involve	precise	statistical
involve	ridding	the
involve	the	government
involve	the	same
involve	transnational	efforts
involved	a	milwaukee
involved	a	potential
involved	a	stop
involved	and	that
involved	believed	their
involved	by	police
involved	in	a
involved	in	community
involved	in	crime
involved	in	criminal
involved	in	difficulties
involved	in	either
involved	in	future
involved	in	gangs
involved	in	gun
involved	in	local
involved	in	ongoing
involved	in	or
involved	in	proposing
involved	in	robberies
involved	in	social
involved	in	terrorist
involved	in	the
involved	in	violent
involved	in	wardlow
involved	independent	of
involved	it	does
involved	memorandum	from
involved	n	incorporating
involved	n	instead
involved	rather	than
involved	the	only
involved	with	the
involvement	alone	is
involvement	community	policing
involvement	in	a
involvement	in	crimes
involvement	in	criminal
involvement	in	gun
involvement	in	iraq
involvement	in	repeat
involvement	in	school
involvement	n	improving
involvement	n	law
involvement	only	to
involvement	to	say
involvement	urging	instead
involves	a	network
involves	commonsense	nontechnical
involves	comparisons	based
involves	five	components
involves	its	ability
involves	known	suspects
involves	making	predictions
involves	mining	the
involves	police	approaching
involves	police	officers
involves	senior	government
involves	situations	in
involves	substantial	coercive
involves	unconscious	prejudices
involves	unknown	suspects
involves	weapons	offenses
involving	a	chase
involving	a	stop
involving	a	telephone
involving	a	traffic
involving	an	unknown
involving	charges	of
involving	communities	in
involving	criminal	records
involving	defendant	who
involving	dhs	and
involving	famous	celebrities
involving	investigatory	stops
involving	masa	community
involving	officers	investigating
involving	officers	observing
involving	officers	predicting
involving	police	citizen
involving	questionable	tactics
involving	suspects	previously
involving	the	commission
involving	the	fourth
involving	the	stop
involving	unknown	suspects
iodine	ephedrine	sudafed
iowa	l	rev
iowa	muslim	leader
iowa	u	s
ip	address	because
ip	addresses	of
iphone	and	allows
iphone	camera	cnn
iphone	face	recognition
iphone	iris	scans
iphone	location	tracking
iphone	tracks	archived
iphone	tracks	your
iphone	user	to
iphones	can	track
ips	draws	heavily
ira	eta	and
ira	glass	http
ira	s	rubinstein
irag	and	the
iranian	and	muslims
iranian	terrorist	cells
iraq	afghanistan	and
iraq	afghanistan	pakistan
iraq	and	afghanistan
iraq	and	syria
iraq	and	the
iraq	there	were
iris	and	compare
iris	and	fingerprint
iris	idustre	j
iris	scan	from
iris	scans	amid
iris	scans	and
iris	scans	ariz
iris	scans	let
iris	yokoi	o
irises	tattoos	scars
ironic	effect	of
irony	of	broken
irrationality	of	police
irrelevant	in	an
irrelevant	to	the
irreparable	corruption	n
irreparable	harm	of
irresistible	to	the
irrespective	of	political
irretrievably	depraved	character
irvine	l	rev
is	a	basic
is	a	broad
is	a	bundle
is	a	celebrity
is	a	central
is	a	class
is	a	close
is	a	common
is	a	complex
is	a	configuration
is	a	continuous
is	a	crime
is	a	critical
is	a	doctrine
is	a	drug
is	a	fact
is	a	factor
is	a	family
is	a	flawed
is	a	fundamental
is	a	general
is	a	good
is	a	half
is	a	high
is	a	hypothetical
is	a	key
is	a	known
is	a	legitimate
is	a	less
is	a	lifetime
is	a	longer
is	a	lot
is	a	low
is	a	massive
is	a	match
is	a	mode
is	a	more
is	a	nationwide
is	a	natural
is	a	necessary
is	a	newer
is	a	normal
is	a	particularized
is	a	particularly
is	a	percent
is	a	period
is	a	permissible
is	a	perpetrator
is	a	pervasive
is	a	point
is	a	popular
is	a	potential
is	a	powerful
is	a	practical
is	a	protected
is	a	related
is	a	relevant
is	a	sentence
is	a	separate
is	a	serious
is	a	set
is	a	shorter
is	a	shorthand
is	a	software
is	a	somewhat
is	a	step
is	a	stout
is	a	strong
is	a	tacit
is	a	temptation
is	a	threat
is	a	time
is	a	type
is	a	uniquely
is	a	useful
is	a	vague
is	a	version
is	a	very
is	a	victim
is	a	virtual
is	a	web
is	a	wide
is	a	young
is	about	as
is	about	equal
is	about	to
is	accessible	through
is	accessible	via
is	accomplished	primarily
is	achieved	n
is	achieved	through
is	actively	dealing
is	added	to
is	addicted	to
is	adjudicated	delinquent
is	afoot	based
is	afoot	n
is	afoot	this
is	afoot	under
is	akin	to
is	allowed	only
is	almost	always
is	almost	impossible
is	alone	insufficient
is	already	a
is	already	being
is	already	heavily
is	also	a
is	also	an
is	also	arguably
is	also	called
is	also	conveyed
is	also	destroyed
is	also	focused
is	also	implicit
is	also	poor
is	also	preempting
is	also	stored
is	also	targeted
is	also	tracked
is	also	what
is	always	the
is	ample	evidence
is	an	accused
is	an	adjudication
is	an	anxiety
is	an	assistant
is	an	associate
is	an	attempt
is	an	essential
is	an	established
is	an	important
is	an	infraction
is	an	obvious
is	and	having
is	any	evidence
is	applications	developed
is	applied	to
is	appropriate	for
is	appropriately	addressed
is	arguably	no
is	arguing	and
is	armed	and
is	arrested	another
is	arrested	handcuffed
is	arrested	or
is	articulable	suspicion
is	as	meriting
is	as	straightforward
is	as	tightly
is	asked	to
is	assessed	by
is	at	the
is	attacked	assaulted
is	available	an
is	available	in
is	available	through
is	available	to
is	aware	of
is	based	generally
is	based	on
is	because	many
is	because	the
is	becoming	increasingly
is	being	collected
is	being	committed
is	being	evaluated
is	being	used
is	best	against
is	better	to
is	beyond	serious
is	beyond	the
is	bidirectional	from
is	blurring	the
is	born	n
is	bound	to
is	built	is
is	built	upon
is	bureaucratic	and
is	but	one
is	buying	it
is	called	into
is	capable	of
is	carried	out
is	central	to
is	certainly	contested
is	certainly	no
is	certainly	true
is	clear	that
is	clearer	in
is	closely	intertwined
is	closely	linked
is	codified	at
is	collected	and
is	collected	via
is	coming	n
is	committed	or
is	committed	to
is	committing	a
is	committing	is
is	committing	or
is	commonly	understood
is	community	engagement
is	community	self
is	compatible	with
is	compounded	by
is	concern	for
is	concerned	with
is	considered	a
is	considered	genuinely
is	considered	threatening
is	consistent	with
is	constantly	changing
is	constructive	of
is	contested	see
is	controlling	in
is	convicted	of
is	coupled	with
is	creating	a
is	criminogenic	particularly
is	critical	to
is	crucial	but
is	currently	developing
is	currently	unavailable
is	data	mining
is	defined	as
is	defined	by
is	definition	no
is	democracy	of
is	denial	of
is	dependent	upon
is	descriptive	in
is	designed	at
is	designed	to
is	destroyed	the
is	detained	or
is	developing	domain
is	developmentally	normal
is	difficult	and
is	difficult	even
is	difficult	if
is	difficult	it
is	difficult	to
is	diminished	if
is	disclosed	to
is	displaced	by
is	distinct	with
is	distorted	and
is	distressing	even
