	of
identifying	data
identifying	developmental
identifying	duress
identifying	future
identifying	individuals
identifying	information
identifying	lost
identifying	marks
identifying	mr
identifying	or
identifying	past
identifying	pattern
identifying	potential
identifying	state
identifying	suspects
identifying	the
identifying	these
identifying	thirty
identifying	this
identifying	thought
identities	a
identities	and
identities	are
identities	based
identities	but
identities	emerge
identities	ideologies
identities	in
identities	name
identities	of
identities	or
identity	and
identity	as
identity	b
identity	by
identity	can
identity	cards
identity	cleavage
identity	d
identity	delinquency
identity	detection
identity	formation
identity	from
identity	id
identity	in
identity	is
identity	n
identity	only
identity	or
identity	other
identity	pressures
identity	race
identity	raises
identity	records
identity	ryan
identity	tex
identity	to
identity	via
identity	yet
ideological	competition
ideological	currents
ideological	development
ideological	dimensions
ideological	force
ideological	persuasions
ideological	questions
ideological	viewpoint
ideologies	and
ideologies	are
ideologies	but
ideologies	for
ideologies	national
ideology	does
ideology	in
ideology	or
ideology	terrorism
idustre	j
idw	according
idw	contains
ieee	intelligent
if	a
if	after
if	all
if	an
if	another
if	big
if	burglaries
if	changing
if	charged
if	committed
if	community
if	courts
if	cursorily
if	data
if	decreased
if	detective
if	doing
if	focused
if	for
if	he
if	her
if	information
if	intersecting
if	it
if	law
if	license
if	mcfadden
if	muslims
if	necessary
if	no
if	not
if	officers
if	official
if	often
if	only
if	part
if	police
if	published
if	radicalization
if	statistical
if	street
if	ten
if	the
if	their
if	there
if	these
if	they
if	this
if	those
if	used
if	we
if	you
if	young
ifta	r
iftar	and
iftar	boycott
iftar	dinner
iftar	during
iftar	emerged
iftar	huffington
iftar	inclusion
iftar	many
iftar	over
iftar	why
igarape	thinktank
ignited	the
ignorant	regarding
ignore	quantitative
ignore	the
ignored	n
ignores	the
ignores	them
ignores	these
ignoring	childhood
ignoring	concerns
ignoring	it
ih	pdf
ii	a
ii	and
ii	b
ii	c
ii	d
ii	describes
ii	disorder
ii	draws
ii	e
ii	explores
ii	from
ii	ix
ii	joint
ii	n
ii	of
ii	see
ii	takes
ii	the
ii	uncovers
iii	a
iii	analyzes
iii	big
iii	community
iii	copyright
iii	databasing
iii	describes
iii	dir
iii	further
iii	hearings
iii	identifies
iii	low
iii	moves
iii	n
iii	reinventing
iii	ronald
iii	system
iii	then
iipdigital	usembassy
ill	comp
ill	defined
ill	holding
ill	j
ill	oct
illegal	activity
illegal	because
illegal	behavior
illegal	conduct
illegal	drug
illegal	in
illegal	practices
illegal	stops
illegality	n
illegality	not
illegally	store
illegally	stored
illegitimate	orders
illegitimate	political
illicit	activities
illicit	proceeds
illinois	inmate
illinois	institute
illinois	minneapolis
illinois	problem
illinois	requires
illinois	that
illinois	v
illogical	birth
illuminate	this
illusion	of
illusory	n
illustrate	how
illustrate	the
illustrate	this
illustrated	by
illustrated	earlier
illustrates	how
illustrates	one
illustrates	the
illustrates	this
illustrates	what
image	and
image	as
image	based
image	of
image	with
imager	to
images	by
images	documents
images	in
images	of
images	on
images	or
images	pdf
images	taken
images	with
imaginary	for
imaginary	terrorism
imagination	community
imagination	reflecting
imaginations	now
imagine	and
imagine	if
imagine	one
imagine	that
imagine	the
imagined	community
imagined	role
imagined	to
imaging	device
imaging	devices
imagining	a
imam	or
imams	being
imams	businessmen
imams	councils
imams	have
imams	in
imams	of
ime	n
img	adol
immature	juveniles
immature	state
immaturity	also
immaturity	and
immaturity	contributes
immaturity	diminished
immaturity	juveniles
immaturity	profoundly
immaturity	shape
immediate	aftermath
immediate	and
immediate	lives
immediate	negative
immediate	report
immediate	surroundings
immediately	after
immediately	by
immediately	despite
immediately	in
immediately	moreover
immediately	revealed
immediately	scan
immense	importance
immersed	psychic
immi	grant
immigrant	communities
immigrant	community
immigrant	concentration
immigrant	muslim
immigrant	outreach
immigrant	relations
immigrants	in
immigration	agency
immigration	and
immigration	enforcement
immigration	issues
immigration	law
immigration	matters
immigration	outreach
immigration	services
immigration	status
imminence	requirement
imminent	as
imminent	based
imminent	crime
imminent	crimes
imminent	criminal
imminent	danger
imminent	or
imminent	suspicious
immune	from
immune	to
imo	media
impact	african
impact	all
impact	individuals
impact	is
impact	of
impact	on
impact	simply
impact	the
impact	those
impacted	by
impacting	communities
impacts	a
impacts	and
impacts	are
impacts	arise
impacts	how
impacts	life
impacts	on
impeachment	by
impending	changes
imperative	to
imperatives	of
imperfections	of
imperfectly	describes
imperialist	groups
impermissible	for
impetus	for
implausible	story
implement	its
implement	their
implement	these
implement	uniform
implementation	and
implementation	assessment
implementation	created
implementation	el
implementation	of
implementation	plan
implemented	a
implemented	in
implemented	savage
implemented	to
implementing	cve
implementing	the
implementing	uniform
implicated	by
implicated	in
implications	for
implications	it
implications	of
implications	those
implications	urban
implications	view
implications	yet
implicit	albeit
implicit	bias
implicit	biases
implicit	claims
implicit	here
implicit	social
implicit	stereotypes
implicitly	authorize
implies	that
importance	going
importance	n
importance	of
important	and
important	aspect
important	axis
important	background
important	cabining
important	characteristics
important	cities
important	consequences
important	continuity
important	demographic
important	differences
important	engines
important	factor
important	feature
important	for
important	implications
important	in
important	kernels
important	lens
important	norms
important	part
important	questions
important	role
important	strategies
important	the
important	theoretical
important	they
important	to
important	tool
importantly	a
importantly	integrating
importantly	studies
imported	into
impose	a
impose	accountability
impose	appropriate
impose	capital
impose	draws
impose	enhanced
impose	greater
impose	increased
impose	lifetime
impose	special
imposed	by
imposed	for
imposed	on
imposed	these
imposes	a
imposes	additional
imposes	consequences
imposing	accountability
imposing	harsh
imposing	registration
imposing	stigma
imposition	of
impossible	for
impossible	given
impossible	the
impossible	to
impoverished	and
impoverished	communities
impoverished	juvenile
impression	is
impression	that
impressionability	n
impressions	but
impressions	can
imprisoned	at
imprisoned	without
imprisonment	and
imprisonment	marc
imprisonment	n
imprisonment	of
imprisonment	rates
improve	accuracy
improve	and
improve	both
improve	communication
improve	doj
improve	hit
improve	police
improve	the
improved	accuracy
improvement	in
improvements	n
improves	when
improvident	contracts
improving	america
improving	communication
improving	law
improving	performance
improving	the
improving	transparency
impulse	control
impulses	reflect
impunity	in
in	a
in	abuse
in	accord
in	accounts
in	addition
in	addressing
in	admissions
in	adolescence
in	adolescents
in	adult
in	adulthood
in	advance
in	afghanistan
in	african
in	age
in	aisle
in	alabama
in	alienation
in	all
in	alleged
in	almost
in	alone
in	alpharetta
in	already
in	america
in	american
in	amorphous
in	amount
in	an
in	and
in	announcing
in	another
in	antisocial
in	any
in	application
in	applications
in	approaching
in	april
in	archived
in	areas
in	articulating
in	as
in	at
in	attendance
in	attitude
in	attorney
in	autonomy
in	baghdad
in	balancing
in	because
in	being
in	bi
in	big
in	black
in	blameworthiness
in	body
in	books
in	boston
in	both
in	brighton
in	brownsville
in	but
in	calgang
in	california
in	call
in	can
in	car
in	cars
in	cases
in	cash
in	categorical
in	certain
in	changed
in	changing
in	charge
in	charleston
in	chi
in	chicago
in	child
in	choosing
in	cities
in	civil
in	classifying
in	close
in	cognitive
in	coll
in	collaboration
in	collecting
in	college
in	colonial
in	combination
in	common
in	communication
in	communities
in	community
in	comparative
in	comparison
in	compiling
in	compliance
in	compstat
in	computers
in	conflict
in	congress
in	conjunction
in	connecticut
in	connection
in	constant
in	consultation
in	contemporary
in	content
in	context
in	continuing
in	contrast
in	controlled
in	conversation
in	conviction
in	corroborating
in	counter
in	countering
in	counterradical
in	counterradicalization
in	counterterrorism
in	court
in	courtrooms
in	courts
in	creating
in	credit
in	crime
in	crimes
in	criminal
in	crowded
in	cultivating
in	custody
in	cut
in	d
in	danger
in	data
in	database
in	databases
in	databasing
in	dearborn
in	decentralized
in	deciding
in	defining
in	delhi
in	delinquency
in	depth
in	designated
in	designing
in	detecting
in	detention
in	determining
in	deterring
in	developmental
in	different
in	difficulties
in	diffused
in	direct
in	discourse
in	discussing
in	dna
in	doing
in	domestic
in	dozens
in	dramatic
in	dramatically
in	each
in	early
in	education
in	effect
in	effectuating
in	eight
in	either
in	el
in	employment
in	enforcement
in	engaging
in	essence
in	europe
in	evacuations
in	evaluating
in	every
in	everyday
in	evidence
in	exculpatory
in	expansive
in	explaining
in	extensive
in	extremist
in	face
in	facetrac
in	facilitating
in	fact
in	fairly
in	faisal
in	false
in	favor
in	fbi
in	february
in	federal
in	fi
in	field
in	fight
in	figure
in	financial
in	finding
in	firm
in	first
in	five
in	florida
in	floyd
in	focusing
in	for
in	forecasting
in	fourth
in	from
in	front
in	furtherance
in	future
in	gang
in	gangs
in	garbage
in	gaza
in	general
in	ghetto
in	giving
in	good
in	government
in	governments
in	grants
in	greek
in	groups
in	guiding
in	gun
in	habitrails
in	half
in	hand
in	handbook
in	hearings
in	heavily
in	height
in	hensley
in	her
in	high
in	higher
in	hiibel
in	hiring
in	his
in	homeland
in	homes
in	homicides
in	hot
in	houston
in	hundreds
in	ideas
in	identification
in	identifying
in	illegal
in	illicit
in	illinois
in	implementing
in	imprisonment
in	in
in	information
in	intelligent
in	interactions
in	investigating
in	investigators
in	invisible
in	involving
in	iraq
in	it
in	its
in	j
in	jackson
in	jail
in	judging
in	judgment
in	june
in	juvenile
in	juveniles
in	kansas
in	kent
in	key
in	killing
in	knights
in	known
in	kyllo
in	l
in	large
in	larger
in	last
in	law
in	legitimizing
in	less
in	licensed
in	light
in	lincoln
in	linking
in	local
in	looking
in	los
in	louisiana
in	low
in	maine
in	major
in	making
in	manhattan
in	many
in	marginalized
in	margo
in	masa
in	massachusetts
in	may
in	measurement
in	memphis
in	middle
in	minneapolis
in	minority
in	mississippi
in	monitoring
in	more
in	morris
in	mosques
in	most
in	mountains
in	municipal
in	murder
in	muslim
in	muslims
in	n
in	najibullah
in	names
in	narcotics
in	national
in	ncic
in	near
in	nearby
in	need
in	neighborhoods
in	neighboring
in	network
in	networked
in	new
in	non
in	northern
in	novel
in	numerous
in	oakland
in	observable
in	observation
in	october
in	offending
in	official
in	ohio
in	oklahoma
in	on
in	one
in	ongoing
in	opposition
in	or
in	order
in	original
in	ornelas
in	other
in	others
in	our
in	overlaying
in	oversight
in	pairs
in	pakistan
in	parole
in	part
in	particular
in	partnership
in	parts
in	patrol
in	patterns
in	pennsylvania
in	permanent
in	person
in	perspective
in	physical
in	place
in	places
in	placing
in	plagues
in	plain
in	police
in	policing
in	policymaking
in	political
in	politics
in	poor
in	portland
in	possession
in	potentially
in	poverty
in	practical
in	practice
in	pre
in	preconceived
in	predicted
in	predicting
in	predictive
in	predominantly
in	preserving
in	preventing
in	previous
in	prison
in	prisons
in	privacy
in	private
in	progress
in	promoting
in	promotional
in	property
in	proportion
in	proposing
in	pseudophedrine
in	public
in	puerto
in	putting
in	queer
in	question
in	racial
in	racine
in	re
in	real
in	reality
in	really
in	recent
in	recidivism
in	recognition
in	reduced
in	reference
in	referring
in	regions
in	relation
in	religious
in	relying
in	remote
in	rental
in	repeat
in	response
in	responsibility
in	restoring
in	restricting
in	retail
in	revealing
in	riley
in	rio
in	robberies
in	sacramento
in	san
in	santa
in	scattered
in	school
in	schools
in	science
in	scope
in	searchable
in	seattle
in	secret
in	sections
in	service
in	setting
in	seven
in	several
in	sex
in	shaping
in	sharing
in	sharp
in	short
in	sibron
in	significant
in	simple
in	situations
in	skeletal
in	small
in	so
in	social
in	solving
in	somalia
in	some
in	something
in	sorna
in	speaking
in	specific
in	spying
in	st
in	stakeouts
in	standard
in	state
in	stopping
in	study
in	subscriber
in	subsection
in	substantial
in	such
in	sum
in	support
in	surveillance
in	suspect
in	symbiosis
in	taking
in	talks
in	tampa
in	tandem
in	teams
in	tel
in	telligence
in	ten
in	tens
in	terms
in	terrorism
in	terrorist
in	terry
in	that
in	the
in	their
in	theory
in	there
in	these
in	thinking
in	this
in	those
in	three
in	time
in	to
in	tom
in	too
in	total
in	town
in	translation
in	treating
in	trouble
in	trust
in	truth
in	turn
in	twenty
in	twitter
in	two
in	u
in	uncomfortable
in	unequal
in	uniform
in	unison
in	united
in	urban
in	us
in	use
in	various
in	versus
in	very
in	victor
in	view
in	violation
in	violence
in	violent
in	virginia
in	volume
in	wardlow
in	washington
in	ways
in	wealthier
in	wealthy
in	what
in	when
in	which
in	white
in	who
in	wholly
in	wired
in	with
in	writing
in	years
in	yemen
in	young
in	youth
inability	to
inaccuracies	administrative
inaccuracies	in
inaccuracy	heightens
inaccuracy	problem
inaccurate	data
inaccurate	n
inaccurate	names
inaccurate	or
inadmissible	confessions
inamerica	blogs
inc	all
inc	and
inc	based
inc	com
incantations	of
incapable	of
incapacitation	governmentality
incarcerated	in
incarcerated	n
incarcerated	population
incarcerating	youth
incarceration	and
incarceration	disenfranchisement
incarceration	for
incarceration	in
incarceration	n
incarceration	rates
incarceration	refers
incentive	for
incentive	there
incentive	to
incentives	combined
incentives	schools
incentivization	may
incentivize	community
incentivized	cooperation
incentivized	it
incentivizes	muslims
incentivizing	the
inception	but
inception	juvenile
inches	from
inchoate	and
incidence	of
incident	can
incident	communication
incident	of
incident	reports
incident	to
incident	where
incidents	against
incidents	at
incidents	bring
incidents	may
incidents	not
incidents	that
incidents	to
inclination	to
inclined	than
inclined	to
include	a
include	almost
include	arizona
include	bars
include	biological
include	body
include	both
include	capabilities
include	credit
include	data
include	devastating
include	dhs
include	ellen
include	erroneous
include	even
include	events
include	exculpatory
include	explicit
include	far
include	individuals
include	juveniles
include	language
include	law
include	make
include	mapping
include	marginal
include	more
include	national
include	previous
include	programs
include	public
include	rap
include	records
include	references
include	religious
include	representatives
include	requiring
include	retailers
include	serious
include	statutory
include	the
include	vague
include	youth
included	a
included	an
included	engagement
included	factors
included	in
included	its
included	major
included	more
included	n
included	out
included	the
included	their
includes	a
includes	any
includes	at
includes	being
includes	both
includes	drug
includes	fourteen
includes	information
includes	kansas
includes	several
includes	the
includes	them
including	a
including	an
including	areas
including	as
including	assault
including	attack
including	audio
including	banking
including	basic
including	big
including	boston
including	broken
including	by
including	california
including	carefully
including	cocaine
including	commercial
including	community
including	complaints
including	consumption
including	conversations
including	convictions
including	courts
including	criminal
including	criticism
including	data
including	deceptively
including	e
including	face
including	fbi
including	for
including	gang
including	gun
including	harm
including	human
including	inaccurate
including	incentivized
including	incorrect
including	information
including	internet
including	isps
including	its
including	juveniles
including	last
including	law
including	lexis
including	los
including	marginal
including	mental
including	new
including	not
including	of
including	opinions
including	organization
including	outfitting
including	outreach
including	pakistan
including	personal
including	personnel
including	photos
including	place
including	precise
including	premature
including	prior
including	professional
including	respondent
including	routine
including	science
including	sending
including	sexual
including	skews
including	south
including	staying
including	stigma
including	terry
including	that
including	the
including	those
including	traditional
including	up
including	very
including	web
including	where
inclusion	and
inclusion	can
inclusion	claims
inclusion	enhancing
inclusion	esteem
inclusion	in
inclusion	is
inclusion	of
inclusion	on
inclusion	or
inclusion	perspective
inclusion	without
inclusive	and
inclusive	in
incoherence	and
income	and
income	areas
income	marital
income	men
income	minority
income	neighborhoods
income	or
incomes	and
incoming	data
incomplete	cognitive
incomplete	n
incomplete	they
inconsistent	and
inconsistent	definitions
inconsistent	evidence
inconsistent	with
incontrovertible	evidence
inconvenience	and
incorporate	more
incorporate	this
incorporated	an
incorporated	into
incorporates	a
incorporates	frt
incorporating	geographic
incorporating	this
incorporation	of
incorrect	social
increase	delinquency
increase	in
increase	like
increase	n
increase	offending
increase	order
increase	recidivism
increase	surveillance
increase	that
increase	the
increase	traffic
increased	access
increased	accuracy
increased	and
increased	attention
increased	availability
increased	by
increased	capacity
increased	civic
increased	communication
increased	crime
increased	documentation
increased	foot
increased	legal
increased	likelihood
increased	mandatory
increased	opportunities
increased	police
increased	religiosity
increased	specificity
increased	support
increased	surveillance
increased	the
increased	threat
increased	to
increased	vulnerability
increased	whether
increases	in
increases	or
increases	proportionally
increases	the
increasing	democracy
increasing	for
increasing	in
increasing	sophistication
increasing	speed
increasing	the
increasing	ties
increasing	use
increasingly	accessible
increasingly	adopting
increasingly	and
increasingly	are
increasingly	become
increasingly	common
increasingly	commonly
increasingly	complex
increasingly	diverse
increasingly	diverted
increasingly	important
increasingly	initiated
increasingly	integrated
increasingly	is
increasingly	panicky
increasingly	police
increasingly	popular
increasingly	rely
increasingly	represented
increasingly	resemble
increasingly	restricted
increasingly	routine
increasingly	scarce
increasingly	sharing
increasingly	treated
increasingly	turn
increasingly	turning
increasingly	unlikely
increasingly	useful
increasingly	vocal
increasingly	widespread
incredible	number
incredibly	diverse
incredibly	extensive
incubator	of
incubators	cafes
incumbent	on
ind	code
ind	involving
ind	l
indeed	a
indeed	advocate
indeed	along
indeed	community
indeed	data
indeed	delinquency
indeed	experts
indeed	have
indeed	high
indeed	it
indeed	largely
indeed	linking
indeed	more
indeed	muslim
indeed	neither
indeed	one
indeed	race
indeed	radicalization
indeed	record
indeed	that
indeed	the
indeed	their
indeed	when
indefinite	retention
indefinite	sex
indefinitely	and
indefinitely	cataloged
indefinitely	in
indefinitely	on
independent	adulthood
independent	agencies
independent	data
independent	of
independent	print
independent	see
independently	of
independently	opened
indepth	opinion
indeterminacy	surrounding
indeterminate	enough
indeterminate	n
index	cfm
index	h
index	is
index	php
index	ssf
index	system
index	various
indexed	individually
india	toi
indian	or
indiana	and
indicate	a
indicate	that
indicate	to
indicates	more
indicates	that
indicates	the
indicating	an
indicating	that
indicating	the
indicative	of
indicators	for
indicators	in
indicators	included
indicators	n
indicators	of
indicia	of
indicia	that
indictment	against
indignity	and
indignity	of
indignity	rather
indirect	result
indirectly	access
indirectly	and
indirectly	be
indirectly	on
indirectly	through
indirectness	invites
indiscretions	that
indispensable	heuristic
individual	against
individual	based
individual	behaves
individual	choices
individual	comes
individual	constables
individual	consumers
individual	does
individual	for
individual	from
individual	has
individual	in
individual	including
individual	involved
individual	is
individual	juveniles
individual	law
individual	liberty
individual	lives
individual	must
individual	n
individual	officers
individual	on
individual	opinions
individual	or
individual	partners
individual	police
individual	possessed
individual	recidivism
individual	s
individual	security
individual	shootings
individual	should
individual	that
individual	to
individual	transitions
individual	victims
individual	was
individual	whether
individual	whom
individual	will
individual	wishes
individual	without
individual	youth
individualistic	self
individualization	has
individualization	n
individualized	and
individualized	but
individualized	facts
individualized	information
individualized	objective
individualized	or
individualized	particularized
individualized	picture
individualized	suspicion
individualized	to
individually	trivial
individuals	a
individuals	according
individuals	adjudicated
individuals	affected
individuals	against
individuals	age
individuals	aged
individuals	aggregated
individuals	and
individuals	approximately
individuals	arrested
individuals	as
individuals	at
individuals	based
individuals	become
individuals	by
individuals	can
individuals	cannot
individuals	community
individuals	complete
individuals	constitutional
individuals	drive
individuals	for
individuals	fourth
individuals	from
individuals	gang
individuals	hailing
individuals	has
individuals	have
individuals	historical
individuals	in
individuals	internet
individuals	into
individuals	is
individuals	knowingly
individuals	laws
individuals	living
individuals	long
individuals	makes
individuals	making
individuals	marked
individuals	might
individuals	n
individuals	of
individuals	often
individuals	on
individuals	or
individuals	pairing
individuals	part
individuals	personal
individuals	records
individuals	religious
individuals	report
individuals	reputation
individuals	residing
individuals	seeking
individuals	self
individuals	targeted
individuals	that
individuals	the
individuals	thereby
individuals	they
individuals	through
individuals	to
individuals	using
individuals	who
individuals	with
individuals	within
individuals	without
indoctrination	and
induce	cooperation
induce	state
inducing	a
indulged	in
industrialized	world
industries	and
industries	businesses
industry	collection
industry	data
inequalities	just
inequalities	rather
inequalities	the
inequality	as
inequality	in
inequality	or
inequality	that
inequality	the
inevitability	of
inevitable	as
inevitable	in
inevitable	or
inevitably	draw
inevitably	exists
inevitably	prioritize
inextricably	linked
infamous	crimes
infamously	in
inference	from
inference	of
inference	problem
inference	required
inference	that
inferences	from
inferences	it
inferences	known
inferences	of
inferences	that
inferred	from
infiltration	of
infinite	varieties
infinitesimal	including
inflammatory	speeches
inflected	by
inflexible	and
inflexible	rule
inflict	a
inflict	debilitating
inflict	great
inflict	significant
inflicting	real
inflicts	a
inflicts	on
influence	and
influence	by
influence	conception
influence	coreligionists
influence	courts
influence	discretionary
influence	have
influence	in
influence	individuals
influence	n
influence	of
influence	on
influence	or
influence	over
influence	police
influence	social
influence	suspicion
influence	the
influence	their
influence	they
influence	which
influence	without
influenced	by
influenced	his
influenced	how
influences	and
influences	in
influences	n
influences	the
influencing	how
influencing	the
influential	african
influential	figures
influential	in
info	juvenile
info	rmation
info	servs
info	sharing
info	soc
info	stats
info	wk
inform	high
inform	on
inform	public
inform	the
inform	their
inform	this
informal	collateral
informal	control
informal	conversations
informal	discrimination
informal	n
informal	religious
informal	social
informant	for
informant	had
informant	initiatives
informant	might
informant	nypd
informant	relationships
informant	s
informant	tips
informant	was
informant	wash
informant	whose
informants	absent
informants	all
informants	also
informants	and
informants	are
informants	both
informants	fazaga
informants	for
informants	in
informants	internet
informants	into
informants	is
informants	may
informants	mother
informants	n
informants	penetrating
informants	requiring
informants	schools
informants	see
informants	the
informants	to
information	about
information	act
information	after
information	age
information	aggregation
information	aggregators
information	all
information	also
information	an
information	and
information	are
information	as
information	at
information	available
information	awareness
information	based
information	be
information	because
information	between
information	but
information	by
information	can
information	center
information	collected
information	collection
information	concerning
information	connecting
information	contained
information	containing
information	corroborated
information	courts
information	created
information	crime
information	databasing
information	disclosure
information	discovery
information	discrete
information	distorts
information	does
information	driver
information	during
information	e
information	employers
information	encourages
information	entered
information	even
information	exchange
information	exists
information	financial
information	firms
information	first
information	for
information	found
information	from
information	frustrates
information	gained
information	gathered
information	gatherers
information	gathering
information	gets
information	given
information	grafting
information	grows
information	harms
information	harvesting
information	has
information	have
information	helps
information	id
information	identifying
information	in
information	included
information	including
information	increases
information	individuals
information	instead
information	integration
information	invades
information	involved
information	is
information	it
information	knowingly
information	law
information	lawfully
information	like
information	likely
information	maintained
information	make
information	makes
information	making
information	markets
information	may
information	might
information	more
information	n
information	ngi
information	nw
information	obtained
information	of
information	often
information	on
information	once
information	only
information	or
information	police
information	possessed
information	primarily
information	prior
information	private
information	processing
information	produced
information	provided
information	publicly
information	quickly
information	raise
information	recorded
information	regarding
information	relate
information	related
information	relating
information	relevant
information	remains
information	revealed
information	rich
information	scrolls
information	see
information	services
information	sessions
information	sharing
information	should
information	sources
information	specific
information	stored
information	storing
information	such
information	system
information	systems
information	technology
information	than
information	that
information	the
information	then
information	there
information	they
information	third
information	through
information	to
information	together
information	travels
information	underlying
information	united
information	unlike
information	vehicle
information	venders
information	vendors
information	voluntarily
information	was
information	when
information	which
information	will
information	with
information	yet
informational	accountability
informational	power
informationweek	com
informed	and
informed	police
informed	policing
informed	the
informer	trying
informers	html
informers	n
infra	part
infra	parts
infra	section
infra	subsection
infra	text
infraction	punishable
infrastructure	by
infrastructure	can
infrastructure	for
infrastructure	others
infrequently	in
infused	reasonable
infused	with
ing	group
ing	the
inhabitants	lack
inherent	in
inherent	to
inherent	vulnerability
inherently	flagrantly
inherently	suspect
inherently	unattainable
inherently	valuable
initatives	contribute
initial	fifty
initial	observation
initial	selection
initial	stop
initial	suspicion
initially	and
initially	placed
initially	we
initials	instead
initiate	and
initiate	outreach
initiate	sealing
initiated	by
initiated	community
initiated	new
initiates	the
initiating	a
initiation	permissible
initiative	crest
initiative	drawing
initiative	excluded
initiative	harcourt
initiative	has
initiative	in
initiative	is
initiative	of
initiative	often
initiative	perspectives
initiative	should
initiative	such
initiative	that
initiative	to
initiative	today
initiative	tools
initiative	was
initiatives	aimed
initiatives	and
initiatives	are
initiatives	counseling
initiatives	counterradicalization
initiatives	depend
initiatives	do
initiatives	doj
initiatives	emphasize
initiatives	favored
initiatives	fbi
initiatives	have
initiatives	in
initiatives	including
initiatives	law
initiatives	like
initiatives	lyons
initiatives	may
initiatives	muslim
initiatives	n
initiatives	necessarily
initiatives	of
initiatives	often
initiatives	operationalize
initiatives	tailored
initiatives	this
initiatives	to
injects	the
injunctions	referencing
injustice	and
inmate	gets
inmate	n
inmate	to
inmates	of
inner	city
innes	policing
innes	supra
innocence	as
innocence	consequences
innocence	cornell
innocence	is
innocence	n
innocence	project
innocence	that
innocenceproject	org
innocent	actions
innocent	and
innocent	bystanders
innocent	child
innocent	data
innocent	factors
innocent	image
innocent	information
innocent	inmate
innocent	is
innocent	meaning
innocent	people
innocent	purchase
innocent	regardless
innocent	taken
innocent	than
innocents	while
innocuous	as
innocuous	behavior
innocuous	but
innocuous	information
innovation	big
innovation	competition
innovation	contrasting
innovation	including
innovation	is
innovation	lohr
innovation	the
innovations	appear
innovations	in
innovations	may
innovations	the
innovations	under
innumerable	formal
input	and
input	but
input	n
input	new
inputs	for
inquiries	aimed
inquiry	christopher
inquiry	imagine
inquiry	into
inquiry	n
inquiry	the
inquiry	with
ins	are
ins	n
inscrutability	of
inside	a
inside	and
inside	hard
inside	knowledge
inside	the
insider	and
insider	knowledge
insiders	and
insight	and
insight	into
insight	is
insight	of
insightful	analysis
insights	about
insights	and
insights	big
insights	business
insights	can
insights	from
insights	into
insights	of
insights	on
insights	or
insights	predictive
insignificantly	this
insist	must
insisted	that
insistent	part
insofar	as
inspection	according
inspection	and
inspection	however
inspection	of
inspection	when
inspections	by
inspector	gen
inspector	general
inspectors	general
inspectors	had
inspectors	in
inspired	but
inspired	criminally
inspired	list
inspired	rap
inspired	recruitment
inspired	research
inspired	terrorism
inspiring	and
inst	at
inst	big
inst	breaking
inst	code
inst	education
inst	http
inst	imprisonment
inst	just
inst	justice
inst	of
inst	quantifying
inst	the
instability	lower
instagram	feeds
install	the
installed	in
installed	on
installing	extra
installing	physical
instance	and
instance	in
instance	of
instance	that
instance	the
instances	of
instances	the
instances	when
instant	access
instant	identification
instantaneous	retrieval
instantaneously	via
instantly	access
instantly	allowing
instantly	analyze
instantly	available
instantly	determine
instantly	displayed
instantly	take
instead	a
instead	add
instead	appears
instead	as
instead	assuming
instead	defined
instead	derive
instead	fixes
instead	inferred
instead	look
instead	mature
instead	of
instead	on
instead	police
instead	provide
instead	racial
instead	recognizing
instead	relying
instead	renders
instead	see
instead	stricter
instead	that
instead	the
instead	they
instead	to
instead	using
instead	with
instigate	terrorist
instigators	or
instincts	n
instincts	these
institute	all
institute	muslim
institute	of
institute	on
institute	report
institute	sharia
instituted	the
institution	for
institution	from
institution	in
institution	label
institution	of
institution	on
institution	outside
institution	s
institution	see
institution	upon
institutional	biographies
institutional	competence
institutional	responsibility
institutionalization	in
institutions	amongst
institutions	and
institutions	as
institutions	do
institutions	for
institutions	in
institutions	intelligence
institutions	n
institutions	not
institutions	of
institutions	rather
institutions	see
institutions	specifically
institutions	their
institutions	they
instituto	igarape
instru	mentalizing
instruct	us
instructed	to
instrument	may
instrument	of
instrumentalized	as
instruments	can
instruments	for
instruments	n
insufficient	anonymous
insufficient	for
insufficient	in
insufficient	information
insufficient	to
insufficiently	concrete
insufficiently	monitored
insurance	portability
insurgency	specialist
int	l
int	pdf
intact	n
intake	referral
integral	part
integral	to
integrate	quantitative
integrate	successfully
integrate	the
integrate	this
integrated	economist
integrated	in
integrated	into
integrated	n
integrated	networks
integrates	gang
integrating	quantitative
integration	solution
integration	the
integration	with
intel	ligence
intell	prop
intellects	the
intellectual	development
intellectual	privacy
intellectually	emotionally
intelligence	about
intelligence	agencies
intelligence	analysis
intelligence	analysts
intelligence	and
intelligence	aspect
intelligence	assessment
intelligence	brit
intelligence	bureau
intelligence	center
intelligence	collection
intelligence	communit
intelligence	community
intelligence	ctr
intelligence	data
intelligence	database
intelligence	databases
intelligence	div
intelligence	faster
intelligence	feed
intelligence	file
intelligence	from
intelligence	gathered
intelligence	gathering
intelligence	groups
intelligence	have
intelligence	in
intelligence	info
intelligence	information
intelligence	intercept
intelligence	led
intelligence	like
intelligence	mental
intelligence	michael
intelligence	new
intelligence	on
intelligence	partnerships
intelligence	processes
intelligence	prospects
intelligence	rationality
intelligence	reports
intelligence	risk
intelligence	see
intelligence	sharing
intelligence	software
intelligence	surveillance
intelligence	that
intelligence	unit
intelligence	value
intelligent	analysis
intelligent	intuitive
