	of	documents
intervention	and	punishment
intervention	and	the
intervention	applies	in
intervention	can	actually
intervention	could	be
intervention	decisions	involving
intervention	for	example
intervention	http	static
intervention	is	most
intervention	is	not
intervention	may	be
intervention	may	occur
intervention	might	be
intervention	n	for
intervention	n	on
intervention	n	the
intervention	systems	that
intervention	taking	place
intervention	that	will
intervention	these	four
intervention	were	not
intervention	will	be
intervention	with	respect
interventions	a	decarceration
interventions	aimed	at
interventions	also	threatens
interventions	and	in
interventions	and	the
interventions	in	doing
interventions	including	actuarial
interventions	may	both
interventions	n	in
interventions	n	see
interventions	of	any
interventions	of	the
interventions	such	as
interventions	the	broken
interventions	to	the
interview	by	carolyn
interview	by	center
interview	by	the
interview	with	hon
interview	with	judge
interview	with	the
interviewed	desisted	from
interviewed	experienced	residential
interviewed	had	gone
interviews	and	a
interviews	with	specialized
into	a	box
into	a	database
into	a	predictive
into	a	regional
into	a	simplified
into	a	specialized
into	a	worldwide
into	a	zone
into	account	to
into	account	when
into	accurate	crime
into	action	w
into	actionable	intelligence
into	being	in
into	believers	that
into	car	windows
into	catatonic	states
into	contact	with
into	courtrooms	conclusion
into	crime	figures
into	different	configurations
into	different	institutions
into	disfavor	because
into	districts	predictive
into	drug	court
into	drug	treatment
into	harm	s
into	larger	crime
into	more	of
into	new	domains
into	one	of
into	policing	brit
into	pri	son
into	prison	associated
into	prison	htm
into	prison	release
into	probable	cause
into	probation	officers
into	punitive	practices
into	question	exceedingly
into	question	n
into	question	the
into	sacramento	prison
into	specialized	courts
into	specialized	criminal
into	statutory	provisions
into	targeting	the
into	tension	with
into	that	court
into	the	computer
into	the	diversionary
into	the	driveway
into	the	field
into	the	four
into	the	future
into	the	hands
into	the	limitations
into	the	literature
into	the	model
into	the	predictive
into	the	program
into	the	reasonable
into	the	specialized
into	the	system
into	the	systems
into	the	unpredictable
into	the	various
into	treatment	programs
into	voluntary	rehabilitation
into	while	use
into	windows	in
intolerant	of	criminal
intoxicated	into	drug
intoxication	criminal	did
intractable	at	least
intractable	policy	controversies
intricate	scanning	and
intriguing	window	on
intrinsically	linked	to
introduce	a	different
introduce	a	new
introduced	a	differently
introduced	a	diversion
introduced	certain	problem
introduced	city	crime
introduced	here	identifies
introduced	here	political
introduced	in	this
introduced	into	courtrooms
introduced	it	in
introduced	n	baxter
introduced	numerous	changes
introduced	through	a
introduced	throughout	los
introduced	with	substantial
introduces	a	typology
introduces	additional	players
introducing	additional	tasks
introducing	alternative	ways
introducing	more	effective
introduction	eifert	served
introduction	in	judge
introduction	n	if
introduction	of	a
introduction	of	victimization
introduction	predictive	policing
introduction	significant	change
introduction	the	future
introduction	the	last
introduction	we	view
intrude	less	upon
intrude	upon	people
intrusion	n	many
intrusive	and	limiting
intrusive	form	of
intuition	and	professional
intuitions	and	understanding
intuitions	may	change
intuitions	n	over
intuitions	of	justice
intuitions	u	chi
invalidated	the	sentence
invariably	comes	to
invariably	only	partially
invariably	violent	and
invasion	of	privacy
invasions	and	the
invasive	judicial	monitoring
invent	the	scheme
inventions	of	the
invest	in	a
invested	in	acquiring
invested	in	shifting
invested	in	video
investigate	a	case
investigating	officers	and
investigating	the	activity
investigating	the	specific
investigation	at	some
investigation	focuses	on
investigation	follow	ups
investigation	http	www
investigation	to	determine
investigation	unit	in
investigations	focus	not
investigations	in	the
investigations	n	these
investigative	detentions	are
investigative	journalist	steve
investigative	purposes	if
investigative	supervision	on
investigators	html	the
investigators	npr	radio
investigators	save	money
investigators	take	initial
investigators	with	southwest
investigatory	search	n
investigatory	stop	of
investing	fewer	resources
investing	large	sums
investors	who	ve
invisible	wounds	of
invitation	to	trouble
inviting	a	space
inviting	me	to
invocation	of	conventional
invocation	of	the
invoke	repeatedly	this
invoked	by	the
invoked	in	ways
involve	a	judge
involve	a	retrospective
involve	assessment	of
involve	event	based
involve	fourth	amendment
involve	harmful	wrongdoing
involve	low	level
involve	one	or
involve	prediction	predictive
involve	predictive	detail
involve	statutory	repeals
involve	the	courts
involve	the	police
involve	the	problems
involve	the	same
involve	violent	or
involved	a	more
involved	a	prediction
involved	a	young
involved	and	the
involved	defendants	to
involved	even	as
involved	in	criminal
involved	in	the
involved	in	therapeutic
involved	it	cannot
involved	n	if
involved	offenders	n
involved	offenders	to
involved	over	the
involved	probationers	with
involved	the	legislature
involved	the	person
involved	the	tip
involved	the	use
involved	the	warrantless
involved	they	aim
involved	too	much
involved	with	diversionary
involvement	and	collaboration
involvement	and	improved
involvement	by	improving
involvement	decades	later
involvement	has	become
involvement	in	repeat
involvement	is	the
involvement	of	community
involvement	or	group
involvement	or	interest
involvement	particularly	for
involves	a	double
involves	a	judgment
involves	a	predictive
involves	a	suspicion
involves	abstract	reasoning
involves	brokering	plea
involves	computer	models
involves	conduct	norms
involves	negotiating	the
involves	police	identifying
involves	profiling	certain
involves	the	courts
involves	using	mapping
involves	using	sophisticated
involves	what	is
involving	a	high
involving	an	anonymous
involving	both	morally
involving	drug	addicts
involving	for	example
involving	mentally	ill
involving	more	serious
involving	not	very
involving	policies	programs
involving	predominately	mental
involving	profiling	group
involving	treatment	and
iowa	app	lexis
iowa	ct	app
ira	glass	very
iraq	and	lives
iraq	eifert	struggled
iraq	war	armed
ireland	now	use
iron	fist	n
irony	that	the
irrational	or	excessively
irrational	public	moral
irreconcilably	at	odds
irregular	passion	the
irregularities	on	a
irrelevant	for	the
irrelevant	if	the
irrelevant	n	the
irrelevant	or	inappropriate
irreparably	disrupts	the
irrespective	of	socioeconomic
irrespective	of	the
irrevocable	or	rarely
irvine	who	collaborated
irvington	during	increases
irvington	new	jersey
irvington	that	share
irvington	these	features
is	a	catholic
is	a	close
is	a	complex
is	a	concern
is	a	condition
is	a	consideration
is	a	continuous
is	a	core
is	a	corroborative
is	a	critical
is	a	crucial
is	a	demonstrated
is	a	different
is	a	drug
is	a	fair
is	a	feature
is	a	good
is	a	grave
is	a	growing
is	a	high
is	a	horrible
is	a	justifiable
is	a	likelihood
is	a	member
is	a	mental
is	a	mistake
is	a	mixture
is	a	multi
is	a	newer
is	a	pay
is	a	payday
is	a	percent
is	a	persistent
is	a	pilot
is	a	place
is	a	possibly
is	a	power
is	a	practical
is	a	prediction
is	a	predictive
is	a	primary
is	a	probation
is	a	problem
is	a	process
is	a	reasonable
is	a	relative
is	a	relatively
is	a	repackaging
is	a	resource
is	a	risk
is	a	role
is	a	seductive
is	a	separate
is	a	serious
is	a	shift
is	a	statistical
is	a	status
is	a	strategy
is	a	stronger
is	a	theoretical
is	a	theory
is	a	valid
is	a	very
is	a	vital
is	a	wasteful
is	abandoned	too
is	able	to
is	about	a
is	about	follow
is	about	if
is	about	load
is	about	to
is	about	understanding
is	accustomed	n
is	activated	it
is	actively	committing
is	actually	occurring
is	actually	reduced
is	adjudged	mentally
is	administered	iv
is	administered	more
is	adopting	predictive
is	advised	to
is	afoot	however
is	afoot	in
is	alarming	w
is	all	day
is	all	the
is	already	located
is	also	a
is	also	accompanied
is	also	credited
is	also	critical
is	also	important
is	also	on
is	also	possible
is	also	reframed
is	also	relatively
is	also	relevant
is	also	the
is	also	what
is	also	working
is	always	possible
is	among	the
is	an	abandoned
is	an	abstract
is	an	accepted
is	an	algorithm
is	an	anthropologist
is	an	attribute
is	an	example
is	an	exception
is	an	expected
is	an	extensive
is	an	important
is	an	increasing
is	an	integration
is	an	interim
is	an	unhealthy
is	analytically	distinct
is	and	they
is	appropriate	in
is	apt	not
is	arguable	that
is	as	a
is	asked	to
is	assigned	a
is	at	base
is	at	greatest
is	available	as
is	backward	looking
is	bang	in
is	based	in
is	based	on
is	because	this
is	becoming	a
is	becoming	widespread
is	being	argued
is	being	conducted
is	being	developed
is	being	done
is	being	exploited
is	being	led
is	being	made
is	being	overseen
is	being	sued
is	being	tested
is	best	suited
is	best	whether
is	between	a
is	beyond	the
is	booked	for
is	boosted	here
is	broken	which
is	by	far
is	by	no
is	called	for
is	called	into
is	called	risk
is	caught	carrying
is	central	to
is	characterized	to
is	clear	criminal
is	clear	that
is	clustered	in
is	collected	and
is	committed	foremost
is	committed	quite
is	committed	to
is	committing	a
is	committing	or
is	communicable	with
is	complex	there
is	concentrated	among
is	concerned	about
is	concerned	due
is	conduct	resembling
is	conduct	that
is	confirmed	by
is	confirmed	that
is	considerable	cause
is	considerable	evidence
is	considerable	reason
is	considerable	room
is	considered	relevant
is	consistent	with
is	cost	effective
is	coupled	with
is	created	and
is	crime	predictable
is	critical	to
is	crucial	to
is	decidedly	unfinished
is	decisive	without
is	deeply	compromised
is	deeply	inadequate
is	defined	by
is	delegated	from
is	dependent	upon
is	desirable	with
is	desired	would
is	determined	by
is	difficult	for
is	difficult	to
is	directing	patrol
is	distinct	from
is	does	the
is	doubt	as
is	down	percent
is	drug	addicted
is	drug	related
is	due	to
is	dynamic	and
is	embraced	at
is	employed	or
is	empowered	to
is	endorsed	by
is	engaged	in
is	equally	likely
is	essentially	find
is	estimated	to
is	even	a
is	eventually	terminated
is	evidence	that
is	exacerbated	by
is	excited	about
is	executed	n
is	extremely	important
is	far	more
is	farther	reaching
is	fed	into
is	flawed	then
is	for	longer
is	for	real
is	for	the
is	forecast	to
is	forward	looking
is	four	n
is	framed	significantly
is	frequently	brutal
is	frequently	dominant
is	frequently	minimal
is	general	agreement
is	generalized	and
is	generalized	enough
is	getting	as
is	given	to
is	going	on
is	going	to
is	good	news
is	greatest	so
is	growing	and
is	hard	for
is	helping	to
is	hideously	unjust
is	higher	than
is	highly	unlikely
is	hope	for
is	hoped	that
is	hoped	will
is	hot	and
is	how	to
is	how	will
is	if	minor
is	if	the
is	imperative	to
is	important	but
is	important	the
is	important	to
is	imposed	it
is	imposed	only
is	in	dispute
is	in	order
is	in	part
is	in	significant
is	in	specialized
is	in	terms
is	in	the
is	included	in
is	inconsistent	with
is	incorrectly	assumed
is	increased	discovery
is	incredible	considering
is	indicating	a
is	individualized	only
is	inexact	one
is	informed	by
is	informed	that
is	injured	fruit
is	insufficient	for
is	insufficient	standing
is	intended	to
is	intolerant	of
is	intrinsically	linked
is	intrusive	and
is	involved	even
is	involved	in
is	it	how
is	its	own
is	key	to
is	known	for
is	lacking	is
is	lacking	the
is	largely	derived
is	largely	trapped
is	leading	the
is	legitimate	or
is	less	agreement
is	less	effective
is	less	efficient
is	less	emphasis
is	less	expensive
is	less	likely
is	less	often
is	less	pronounced
is	less	reliant
is	likely	to
is	likely	unwilling
is	limited	by
is	little	doubt
is	little	room
is	located	corporal
is	look	at
is	made	malinowski
is	making	a
is	making	such
is	mandated	prior
is	merely	the
is	merely	to
is	minimal	n
is	minimalist	in
is	mitigated	on
is	modeled	on
is	money	to
is	more	important
is	more	in
is	more	likely
is	more	of
is	more	resource
is	more	sophisticated
is	more	than
is	more	timely
is	most	likely
is	most	suited
is	n	id
is	n	in
is	nearly	infinite
is	necessary	or
is	necessary	to
is	negligible	similarly
is	neither	as
is	never	enough
is	new	and
is	no	alternative
is	no	answer
is	no	common
is	no	corroboration
is	no	doubt
is	no	ideal
is	no	incentive
is	no	inside
is	no	less
is	no	more
is	no	overriding
is	no	probable
is	no	simple
is	no	single
is	no	solution
is	no	visible
is	no	wonder
is	noncompliant	with
is	nonetheless	a
is	nonetheless	questionable
is	not	a
is	not	aimed
is	not	always
is	not	an
is	not	apparent
is	not	as
is	not	clear
is	not	conclusive
is	not	directed
is	not	enough
is	not	entirely
is	not	even
is	not	expected
is	not	grasped
is	not	immediately
is	not	inconsistent
is	not	merely
is	not	n
is	not	new
is	not	of
is	not	or
is	not	otherwise
is	not	particularized
is	not	permitted
is	not	principally
is	not	really
is	not	simply
is	not	subject
is	not	sufficient
is	not	that
is	not	the
is	not	to
is	not	too
is	not	understood
is	not	undertaken
is	not	unique
is	not	whether
is	not	without
is	noteworthy	that
is	nothing	objectively
is	nothing	to
is	now	and
is	now	approaching
is	now	automated
is	now	generally
is	now	indefinite
is	now	on
is	now	used
is	objective	verifiable
is	observed	may
is	obtained	in
is	occurring	n
is	occurring	or
is	of	no
is	of	special
is	offered	it
is	often	quite
is	oftentimes	linked
is	oftentimes	misunderstood
is	on	addressing
is	on	how
is	on	single
is	on	the
is	on	understanding
is	one	approach
is	one	of
is	ongoing	it
is	only	as
is	only	considered
is	only	nominally
is	only	valid
is	operational	the
is	optional	no
is	organized	in
is	ostensibly	solely
is	otherwise	mitigated
is	otherwise	necessary
is	out	on
is	outside	of
is	outside	usc
is	overwhelming	bipartisan
is	part	of
is	particularly	difficult
is	perhaps	more
is	perhaps	most
is	plausible	that
is	possible	of
is	possible	prosecutors
is	possible	that
is	possible	to
is	potentially	applicable
is	precisely	what
is	predicted	and
is	predicted	to
is	predictive	policing
is	preferable	to
is	preferred	the
is	preferred	this
is	preliminary	empirical
is	primarily	concerned
is	primarily	diversionary
is	primarily	invested
is	probable	cause
is	probably	come
is	probably	the
is	profound	uncertainty
is	proportional	to
is	pumped	into
is	punitive	in
is	put	to
is	put	towards
is	questionable	n
is	ready	to
is	real	and
is	reasonable	for
is	reasonable	or
is	reasonable	suspicion
is	recharacterized	as
is	recorded	and
is	redeveloping	the
is	reduced	through
is	refreshed	hourly
is	relatively	serious
is	relatively	straightforward
is	relevant	to
is	reliable	it
is	remarkable	their
is	reported	not
is	represented	by
is	required	compare
is	required	for
is	required	to
is	resolved	however
is	responsible	for
is	revoked	and
is	routinely	updated
is	seeking	to
is	seriously	in
is	set	to
is	significant	is
is	significant	n
is	significantly	more
is	similar	to
is	simple	criminals
is	simply	that
is	slowly	loosening
is	so	even
is	so	extensive
is	sold	id
is	solved	and
is	some	considerable
is	some	evidence
is	sometimes	linked
is	staggering	with
is	standardized	to
is	statistically	more
is	statistically	significant
is	still	a
is	still	being
is	still	heavily
is	still	important
is	still	in
is	still	just
is	still	required
is	still	unaddressed
is	straightforward	the
is	strong	reason
is	substantial	reason
is	such	great
is	sufficient	reason
is	sufficient	to
is	sufficiently	apparent
is	sufficiently	open
is	supposed	to
is	systemic	fragmentation
is	taken	for
is	taking	data
is	that	at
is	that	by
is	that	crime
is	that	he
is	that	if
is	that	in
is	that	intensified
is	that	it
is	that	judges
is	that	jurisdictions
is	that	katz
is	that	law
is	that	most
is	that	of
is	that	one
is	that	overcriminalization
is	that	people
is	that	regardless
is	that	social
is	that	the
is	that	there
is	that	they
is	that	this
is	that	those
is	that	underlying
is	the	area
is	the	best
is	the	concern
is	the	criminal
is	the	critical
is	the	data
is	the	default
is	the	economic
is	the	first
is	the	focus
is	the	fourth
is	the	goal
is	the	greatest
is	the	head
is	the	incorporation
is	the	largest
is	the	liberty
is	the	limits
is	the	next
is	the	ninth
is	the	novel
is	the	often
is	the	only
is	the	perfect
is	the	prediction
is	the	primary
is	the	problem
is	the	property
is	the	public
is	the	punishment
is	the	recognition
is	the	resources
is	the	same
is	the	small
is	the	solution
is	the	target
is	the	task
is	the	tip
is	the	unintended
is	the	use
is	their	preoccupation
is	therapeutic	i
is	there	a
is	this	ethical
is	this	happening
is	this	observation
is	this	predictive
is	this	subset
is	those	individuals
is	thought	to
is	to	be
is	to	bring
is	to	bypass
is	to	change
is	to	consider
is	to	convene
is	to	decide
is	to	decriminalize
is	to	disentangle
is	to	distill
is	to	divert
is	to	employ
is	to	have
is	to	identify
is	to	impart
is	to	isolate
is	to	oversee
is	to	police
is	to	predict
is	to	punish
is	to	put
is	to	reduce
is	to	remind
is	to	remove
is	to	say
is	to	shift
is	to	take
is	to	yield
is	too	dangerous
is	too	generalized
is	too	new
is	too	soon
is	tremendous	interest
is	tremendous	potential
is	true	it
is	true	particularly
is	truly	nonviolent
is	twenty	eight
is	typical	of
is	ultimately	statistical
is	unavailable	the
is	uncertain	a
is	uncertain	though
is	unclear	further
is	unclear	given
is	unconstrained	by
is	underreported	compared
is	understood	as
is	understood	to
is	unlikely	a
is	unlikely	and
is	unlikely	to
is	unsurprising	that
is	untethered	from
is	unwilling	or
is	up	percent
is	used	only
is	used	to
is	useful	in
is	useful	to
is	using	a
is	using	the
is	usually	for
is	usually	particularized
is	vast	and
is	very	effective
is	victimized	those
is	warranted	to
is	weak	most
is	weakened	the
is	well	recognized
is	well	supported
is	well	underway
is	what	criminologist
is	whether	a
is	whether	the
is	whether	they
is	why	he
is	wide	ranging
is	widely	recognized
is	widespread	n
is	working	alongside
is	working	x
is	worth	bearing
is	worth	noting
is	yes	yes
is	yet	not
is	your	trouble
isn	t	labour
isolate	patterns	in
isolate	those	crimes
isolated	to	only
isolating	sex	offenders
isolating	variables	that
isolation	by	cutting
isolation	cell	and
isolation	darkness	escape
isp	clients	experience
isp	during	an
isp	participants	an
issa	kohler	hausmann
issue	a	police
issue	and	to
issue	are	currently
issue	emanate	from
issue	here	citation
issue	id	n
issue	n	but
issue	of	guilt
issue	of	legitimacy
issue	of	overtime
issue	see	christopher
issue	since	predictive
issue	the	judge
issue	using	the
issue	when	in
issue	with	allowing
issued	a	stern
issued	may	make
issued	n	brinegar
issues	arguing	that
issues	at	hand
issues	at	the
issues	central	to
issues	criminal	justice
issues	explored	in
issues	have	been
issues	in	the
issues	into	treatment
issues	n	such
issues	n	there
issues	of	class
issues	see	id
issues	such	as
issues	surrounding	them
issues	that	may
issues	the	courts
issues	the	focus
issues	to	name
issues	under	the
issues	with	dwindling
issues	with	predictive
issuesin	policing	series
issuing	bonds	to
it	a	profile
it	accurately	in
it	affects	it
it	aims	to
it	all	too
it	alongside	other
it	also	allows
it	also	has
it	also	means
it	also	saw
it	an	increase
it	and	i
it	and	that
it	and	we
it	and	whether
it	another	part
it	appeared	unclear
it	appears	from
it	applies	substantial
it	arises	and
it	as	a
it	as	curtailing
it	as	discriminatory
it	as	excusing
it	as	it
it	asserts	these
it	at	the
it	attaches	to
it	avoided	any
it	be	a
it	became	one
it	because	i
it	becomes	quite
it	before	it
it	began	to
it	believes	serves
it	can	be
it	can	fulfill
it	can	reduce
it	can	say
it	can	this
it	cannot	be
it	cannot	support
it	carries	no
it	changes	only
it	colleen	mccue
it	comes	from
it	comes	to
it	computes	neither
it	contains	stolen
it	contracted	international
it	costs	milwaukee
it	could	be
it	could	lead
it	could	lower
it	could	skew
it	could	soon
it	demonstrated	inside
it	denies	law
it	diverted	cases
it	does	is
it	does	not
it	does	raise
it	does	rtm
it	does	so
it	doesn	t
it	drove	the
it	effectively	may
it	faces	viii
it	facilitates	the
it	fits	in
it	follows	from
it	for	example
it	friend	believes
it	from	happening
it	functions	by
it	happens	computer
it	happens	could
it	happens	n
it	happens	predictive
it	happens	slate
it	hard	for
it	has	a
it	has	allowed
it	has	also
it	has	become
it	has	been
it	has	begun
it	has	certainly
it	has	cut
it	has	happened
it	has	never
it	has	not
it	has	recently
it	has	to
it	how	timely
it	iii	broken
it	in	a
it	in	novel
it	inappropriate	to
it	includes	for
it	incorporates	a
it	instead	decriminalization
it	into	more
it	is	a
it	is	also
it	is	always
it	is	arguable
it	is	being
it	is	beyond
it	is	clear
it	is	collected
it	is	confirmed
it	is	cost
it	is	crucial
it	is	difficult
it	is	equally
it	is	far
it	is	for
it	is	forward
it	is	hard
it	is	highly
it	is	hoped
it	is	hot
it	is	imperative
it	is	important
it	is	in
it	is	intended
it	is	intolerant
it	is	intrusive
it	is	more
it	is	no
it	is	nonetheless
it	is	not
it	is	noteworthy
it	is	now
it	is	one
it	is	part
it	is	plausible
it	is	possible
it	is	reasonable
it	is	set
it	is	statistically
it	is	still
it	is	the
it	is	this
it	is	those
it	is	to
it	is	too
it	is	uncertain
it	is	unlikely
it	is	unsurprising
it	is	useful
it	is	usually
it	is	widely
it	is	worth
it	isn	t
it	it	is
it	keeps	officers
it	lacking	n
it	less	rather
it	less	reliable
it	less	susceptible
it	links	the
it	looks	at
it	makes	sense
it	maps	a
it	may	also
it	may	appear
it	may	be
it	may	cause
it	may	have
it	may	involve
it	may	lead
it	may	matter
it	may	mean
it	may	reach
it	may	require
it	mean	to
it	means	that
it	might	affect
it	might	also
it	might	be
it	might	initially
it	might	lead
it	might	seem
it	mines	several
it	mirrors	the
it	more	general
it	more	simply
it	more	suspect
it	must	of
it	n	localities
it	n	the
it	now	we
it	occur	will
it	occurs	repeat
it	offers	any
it	offers	promise
it	often	is
it	ought	to
it	out	citywide
it	out	in
it	plans	to
it	previously	did
it	produced	serious
it	prospectively	different
it	provides	a
it	raises	fourth
it	really	works
it	receives	and
it	recognizes	that
it	relies	on
it	remains	in
it	remains	to
it	remains	unclear
it	repackages	and
it	requires	courts
it	reveals	that
it	s	an
it	s	been
it	s	like
it	s	not
it	s	putting
it	s	science
it	s	still
it	s	taken
it	s	to
it	s	unable
it	says	the
it	seems	like
it	seems	to
it	serves	the
it	serves	to
it	sometimes	overrides
it	sounded	a
it	sounds	like
it	starts	l
it	stops	crime
it	succeed	ferguson
it	succeeds	at
it	such	as
it	such	that
it	suggests	that
it	tends	to
it	then	he
it	to	another
it	to	be
it	to	delegates
it	to	n
it	to	other
it	to	reaffirm
it	to	the
it	unless	absolutely
it	was	a
it	was	cutting
it	was	demonstrated
it	was	first
it	was	known
it	was	pretty
it	was	reasonable
it	was	so
it	was	theoretically
it	we	had
it	will	be
it	will	create
it	will	do
it	will	forecast
it	will	have
it	will	reduce
it	will	tend
it	with	more
it	with	ms
it	without	considering
it	worked	to
it	works	to
it	works	you
it	would	lead
it	would	like
it	would	not
it	would	rather
it	would	tend
item	last	visited
item	they	believe
item	will	still
iteration	of	this
iterations	and	characteristics
itinerary	it	is
its	a	theatre
its	alternatives	by
its	alternatives	institutionally
its	applicability	these
its	assertion	of
its	attempt	to
its	blue	c
its	budget	and
its	budget	n
its	call	for
its	chance	of
its	citizens	than
its	claim	that
its	community	the
its	conduct	and
its	cost	per
its	creation	n
its	creators	rtm
its	current	form
its	data	sharing
its	day	reporting
its	degree	of
its	deterrent	force
its	directly	diversionary
its	discriminatory	effect
its	drug	court
its	effect	on
its	effectiveness	and
its	effectiveness	will
its	electronic	monitoring
its	elimination	n
its	elimination	the
its	entire	narcotics
its	equipment	yet
its	evidence	based
its	exciting	to
its	face	objective
its	field	officers
its	financial	support
its	focus	on
its	foothill	patrol
its	force	since
its	forecast	of
its	funding	to
its	gang	reduction
its	historical	model
its	horse	mounted
its	house	arrest
its	idealized	form
its	impact	legal
its	impact	may
its	impact	on
its	implementation	of
its	implications	for
its	infancy	but
its	infancy	in
its	initial	implementation
its	jail	medical
its	jail	menu
its	kind	how
its	legitimacy	as
its	limits	being
its	limits	central
its	limits	through
its	merits	as
its	mission	as
its	mission	it
its	mission	to
its	new	strategy
its	notable	achievements
its	opinion	in
its	own	agenda
its	own	and
its	own	sake
its	own	social
its	own	terms
its	own	this
its	own	will
its	patrol	officers
its	peak	in
its	police	department
its	police	force
its	police	officers
its	position	then
its	potentially	punitive
its	predictive	policing
its	predictive	software
its	presumed	therapeutic
its	pretrial	population
its	prevention	crime
its	prison	population
its	progeny	the
its	program	and
its	program	so
its	promise	is
its	proponents	call
its	protection	consists
its	public	officials
its	pursuit	to
its	recidivism	risk
its	reduction	of
its	reformist	potential
its	reliability	alteration
its	risk	needs
its	sentencing	guidelines
its	social	norms
its	sole	unifying
its	stated	reasoning
its	success	in
its	success	with
its	supporters	as
its	tail	and
its	tendency	to
its	territories	assume
its	traditional	bounds
its	underlying	problems
its	use	has
its	use	of
its	way	up
its	windows	with
itself	and	by
itself	and	thus
itself	as	a
itself	as	engaged
itself	but	also
itself	but	judicial
itself	cannot	be
itself	causing	those
itself	empirical	monitoring
itself	engages	and
itself	in	addition
itself	is	an
itself	is	not
itself	n	in
itself	newt	gingrich
itself	predictive	policing
itself	rather	than
itself	see	nolan
itself	to	reduce
itself	which	may
iv	although	many
iv	begins	to
iv	considers	the
iv	describes	some
iv	future	concerns
iv	if	the
iv	is	informed
iv	n	id
iv	n	in
iv	n	see
iv	of	the
iv	perils	of
iv	the	costs
iv	will	address
ive	sentencing	program
ix	n	see
j	although	originally
j	am	stat
j	analyzing	preferable
j	apr	at
j	bonnie	john
j	borsuk	get
j	bowers	shane
j	bratton	chief
j	bratton	declining
j	bratton	the
j	but	we
j	cecelia	klingele
j	concluding	profiles
j	concurring	in
j	concurring	just
j	concurring	n
j	concurring	united
j	contemp	legal
j	crim	just
j	crim	l
j	crime	also
j	criminology	analysis
j	criminology	n
j	criminology	since
j	cuts	police
j	d	emic
j	d	university
j	d	yale
j	demic	brooklyn
j	dissenting	arguing
j	dissenting	but
j	dissenting	denying
j	dissenting	even
j	dissenting	ins
j	dissenting	justice
j	dissenting	n
j	dissenting	reflexive
j	dissenting	united
j	dissenting	yin
j	econ	comm
j	econ	persp
j	examining	how
j	experimental	criminology
j	farole	jr
j	gibbons	nicholas
j	health	biomed
j	hereinafter	johnson
j	inmate	labor
j	james	lauren
j	july	at
j	july	http
j	july	pm
j	june	at
j	l	an
j	l	econ
j	l	ethics
j	l	made
j	l	n
j	l	of
j	l	pol
j	l	provided
j	l	reform
j	l	s
j	l	the
j	l	told
j	l	u
j	lenese	c
j	length	words
j	mae	c
j	may	http
j	mertens	the
j	miller	drugs
j	n	erving
j	n	evidence
j	n	lanni
j	n	noting
j	n	see
j	n	the
j	nov	at
j	oct	http
j	on	poverty
j	parlow	bio
j	paulsen	matthew
j	police	departments
j	police	sci
j	police	stud
j	quantitative	criminology
j	quoting	justice
j	race	l
j	race	religion
j	res	crime
j	sabol	bureau
j	sampson	et
j	sampson	great
j	sampson	jacqueline
j	sampson	shared
j	sampson	stephen
j	sampson	william
j	sheri	lynn
j	simply	stated
j	soc	n
j	something	more
j	steadman	et
j	steinbock	data
j	studying	the
j	stuntz	plea
j	stuntz	the
j	stuntz	unequal
j	summer	at
j	the	near
j	tracey	l
j	udges	are
j	ustice	miscarries
j	willis	et
j	winick	david
j	winick	eds
j	winick	panel
j	winick	the
jack	katz	explains
jack	katz	seductions
jackson	county	sheriff
jackson	economy	costing
jackson	pam	karlan
jacqueline	cohen	deterrent
jacqueline	young	pa
jail	altogether	and
jail	an	effort
jail	and	conventional
jail	and	freeing
jail	and	impose
jail	and	prison
jail	and	probation
jail	authorities	when
jail	based	criminal
jail	based	punishment
jail	based	social
jail	beds	n
jail	brown	v
jail	charged	with
jail	communications	center
jail	costs	of
jail	costs	reuters
jail	counties	prisone
jail	crunch	more
jail	dills	reported
jail	doc	outlines
jail	doctor	outlines
jail	earlier	than
jail	ends	free
jail	food	goes
jail	for	ankle
jail	for	technical
jail	for	two
jail	health	care
jail	house	and
jail	html	n
jail	in	drug
jail	in	ohio
jail	in	texas
jail	in	the
jail	initially	n
jail	inmate	jail
jail	inmates	get
jail	inmates	other
jail	inmates	serving
jail	lockups	to
jail	mail	policy
jail	medical	services
jail	menu	to
jail	money	herald
jail	n	as
jail	n	for
jail	n	moreover
jail	n	polk
jail	n	see
jail	on	a
jail	on	your
jail	or	capital
jail	or	hospitalization
jail	or	prison
jail	overcrowding	and
jail	overcrowding	is
jail	p	opulation
jail	prison	and
jail	reducing	milk
jail	resources	systems
jail	sanctions	as
jail	saving	million
jail	sentence	because
jail	sentence	n
jail	sentences	as
jail	sentences	for
jail	sentences	often
jail	sentences	one
jail	sentences	that
jail	services	in
jail	stays	jsonline
jail	strategies	napa
jail	terms	following
jail	they	were
jail	time	and
jail	time	is
jail	time	or
jail	time	served
jail	time	to
jail	to	another
jail	to	save
jail	underwear	idustre
jail	waiting	for
jail	will	share
jail	with	the
jail	work	release
jailed	and	increase
jails	and	how
jails	and	jail
jails	and	prisons
jails	and	transferring
jails	awaiting	trial
jails	borsuk	supra
jails	given	that
jails	in	an
jails	in	the
jails	instead	of
jails	it	is
jails	may	be
jails	n	a
jails	n	it
jails	or	prisons
jails	over	the
jails	prisons	and
jails	prisons	increasingly
jails	prosecutors	defense
jails	release	story
jails	social	services
jails	where	many
