	of
lindsay	city
lindsay	dills
line	between
line	drawing
line	is
line	of
line	with
lines	but
lines	community
lines	for
lines	in
lines	of
lines	then
lines	will
lingered	n
link	between
link	defendants
link	in
link	individuals
link	seems
linkages	to
linked	and
linked	in
linked	to
linked	with
linked	work
linking	criminal
linking	disorder
linking	structural
linking	the
links	between
links	court
links	minor
links	the
links	to
linksy	murray
lions	club
lions	fish
lipez	j
lippman	chief
lippman	how
lippman	of
lippman	supra
liquor	stores
lisa	cornwell
lisa	shoaf
lisa	tompson
list	of
listed	n
listened	in
listening	and
listening	to
listing	a
lists	the
listwan	et
literacy	program
literature	and
literature	as
literature	on
lithwick	a
litigants	and
litigants	challenging
litigants	in
litigants	must
litigants	will
litigation	and
litigation	context
litigation	contributed
litigation	harv
litigation	there
litter	on
litter	the
litter	weeding
little	as
little	by
little	control
little	doubt
little	explanation
little	foundation
little	further
little	in
little	particularized
little	prison
little	prosecutorial
little	protection
little	quality
little	reason
little	room
little	thought
little	time
live	and
live	in
live	n
live	or
live	somewhere
live	with
lived	for
lived	in
livelihoods	the
liverseed	and
lives	and
lives	at
lives	delinquent
lives	delivering
lives	from
lives	in
lives	n
lives	obtaining
lives	of
lives	wash
living	amidst
living	arrangements
living	behind
living	in
livingston	police
ll	add
ll	be
ll	check
ll	else
ll	fund
ll	get
ll	m
ll	make
ll	put
llc	d
lloyd	l
llp	to
lo	xef
load	date
load	pressures
loads	n
loan	for
lobbies	such
lobby	he
local	access
local	and
local	article
local	articles
local	attitudes
local	business
local	businesses
local	conditional
local	cooperation
local	court
local	crime
local	criminal
local	democratic
local	democratization
local	elected
local	forum
local	government
local	governments
local	hays
local	home
local	html
local	id
local	income
local	information
local	jail
local	job
local	jurisdictions
local	la
local	law
local	length
local	level
local	libraries
local	lions
local	napa
local	neighborhood
local	neighborhoods
local	news
local	opportunities
local	organizations
local	park
local	police
local	policing
local	program
local	prosecutor
local	residents
local	sheriff
local	social
local	state
local	story
local	tribunals
localgov	pubs
localities	also
localities	are
localities	can
localities	comes
localities	experienced
localities	have
localities	in
localities	interchangeably
localities	n
localities	regarding
localities	the
localities	this
localities	to
localities	while
locality	his
locality	if
locality	s
localized	crime
localized	to
locally	administered
locally	as
locally	elected
locally	the
localnews	duibracelet
locate	alternative
locate	areas
locate	sustainable
located	at
located	corporal
located	further
located	in
located	there
locating	resources
location	a
location	and
location	as
location	associated
location	at
location	crime
location	direction
location	for
location	further
location	has
location	however
location	in
location	is
location	jeff
location	matters
location	may
location	most
location	n
location	not
location	of
location	or
location	plus
location	researchers
location	should
location	so
location	stationing
location	the
location	time
location	where
location	within
locational	interdependence
locations	a
locations	and
locations	are
locations	as
locations	baskin
locations	can
locations	change
locations	crime
locations	for
locations	from
locations	more
locations	n
locations	of
locations	returning
locations	that
locations	the
locations	to
locations	under
locations	was
locations	we
locations	where
locator	which
lock	them
locked	shelving
locked	up
locks	are
locks	police
lockups	to
locomotion	the
locus	of
lodge	motel
lodged	in
loewy	cara
loewy	posed
loewy	rethinking
log	in
logic	of
logic	translates
logic	will
logical	sense
logical	step
logistical	impediment
logistical	standpoint
loic	wacquant
loiterers	the
loitering	laws
loitering	on
loitering	statutes
loitering	vandalism
loitering	with
london	anecdotally
london	by
london	england
london	from
london	jan
london	january
london	s
lone	males
lone	predatory
long	an
long	as
long	been
long	before
long	codes
long	division
long	held
long	history
long	line
long	periods
long	prison
long	reach
long	run
long	slow
long	standing
long	t
long	term
long	thereafter
long	two
long	used
longbow	as
longer	at
longer	be
longer	by
longer	economically
longer	holds
longer	in
longer	need
longer	periods
longer	provides
longer	responding
longer	responds
longer	serves
longer	sustainable
longer	than
longer	threaten
longer	time
longitudinal	analysis
longtime	ga
look	at
look	for
look	out
look	to
looked	at
looked	like
looked	to
looked	visibly
looking	ahead
looking	at
looking	back
looking	closely
looking	for
looking	id
looking	in
looking	into
looking	solely
looking	to
lookout	for
looks	at
looks	yellow
loosened	to
loosening	n
los	altos
los	angeles
los	gatos
lose	their
loses	significant
loss	of
lost	each
lost	his
lost	their
lost	twenty
lost	your
lot	generates
lot	i
lot	in
lot	is
lot	of
lot	trespass
lots	and
loud	see
louis	michael
louisiana	mental
louisiana	technical
love	are
love	n
love	this
low	bail
low	crime
low	degree
low	for
low	functioning
low	including
low	income
low	level
low	probabilities
low	risk
low	risks
lowe	unified
lower	court
lower	courts
lower	crime
lower	criminal
lower	incarceration
lower	level
lower	levels
lower	rates
lower	than
lower	the
lowered	it
loy	l
loy	u
loyalty	or
loyola	marymount
ltd	all
ltd	january
luc	anselin
lucy	gerold
ludwig	broken
luna	paul
luna	supra
luna	the
lunch	and
lurk	in
lurk	the
lynn	cox
lynn	johnson
m	and
m	any
m	are
m	b
m	boxes
m	burrus
m	caplan
m	carey
m	casey
m	conway
m	darley
m	driving
m	elaine
m	feeley
m	friedman
m	georgetown
m	going
m	harris
m	here
m	html
m	joiner
m	kahan
m	kennedy
m	like
m	mcleod
m	meekins
m	n
m	not
m	o
m	of
m	on
m	phase
m	sarteschi
m	saying
m	spinak
m	sykes
m	to
m	todd
m	trying
mack	emanuel
mackinem	problem
maclin	black
maclin	race
maclin	supra
maclin	the
macro	level
macroeconomic	forces
made	a
made	and
made	available
made	because
made	by
made	clear
made	considerable
made	easier
made	from
made	idaho
made	in
made	irrespective
made	it
made	largely
made	malinowski
made	manufacturing
made	moreover
made	no
made	other
made	out
made	publicity
made	see
made	the
made	using
madison	com
madison	county
madison	wisconsin
madrid	electronic
mae	c
mag	july
magazine	archive
magazine	index
magic	black
magic	boxes
magistrate	instead
magistrate	judge
magistrate	s
magnified	in
magnitude	of
mahwah	police
mail	and
mail	be
mail	com
mail	from
mail	n
mail	on
mail	policy
mail	supra
main	and
main	chicago
main	concerns
main	criminal
main	it
main	sources
main	street
main	streets
mainstream	use
maintain	a
maintain	current
maintain	high
maintain	jobs
maintain	or
maintain	social
maintain	some
maintain	staffing
maintain	such
maintain	the
maintained	and
maintaining	a
maintaining	community
maintaining	control
maintaining	employment
maintaining	order
maintaining	parks
maintaining	public
maintaining	the
maintaining	their
maintains	an
maintains	no
maintains	that
maintains	the
maintenance	agenda
maintenance	and
maintenance	approach
maintenance	by
maintenance	community
maintenance	courts
maintenance	crime
maintenance	criminal
maintenance	drug
maintenance	hypothesis
maintenance	ideology
maintenance	is
maintenance	laws
maintenance	model
maintenance	models
maintenance	n
maintenance	of
maintenance	offenses
maintenance	operates
maintenance	policing
maintenance	prosecuting
maintenance	regime
maintenance	social
maintenance	specialized
major	anchor
major	cases
major	cities
major	city
major	government
major	highways
major	mental
major	noncompliance
major	players
major	psychiatric
majority	group
majority	of
majority	opinion
make	a
make	additional
make	an
make	any
make	arbitrary
make	arrests
make	available
make	bail
make	certain
make	clear
make	decriminalization
make	deterrence
make	difficult
make	in
make	it
make	life
make	logical
make	not
make	of
make	quality
make	reliable
make	sense
make	sensible
make	smarter
make	specialized
make	such
make	sure
make	the
make	them
make	themselves
make	these
make	those
make	to
make	transparent
make	unavailable
make	up
make	us
makers	and
makers	must
makes	a
makes	available
makes	it
makes	me
makes	sense
makes	the
makes	their
maki	crimes
maki	supra
making	a
making	an
making	and
making	approach
making	arrests
making	as
making	at
making	attempt
making	because
making	began
making	common
making	comports
making	court
making	decisions
making	either
making	emphasizing
making	expressive
making	http
making	in
making	incremental
making	is
making	it
making	may
making	michael
making	milwaukee
making	movement
making	n
making	on
making	over
making	particularly
making	seeks
making	sense
making	similar
making	still
making	strives
making	such
making	that
making	the
making	to
making	where
making	will
making	with
malcolm	feeley
malcolm	m
male	dropouts
male	inmates
male	rape
male	standing
males	between
males	bruce
males	just
males	were
males	youths
malinowski	a
malinowski	an
malinowski	and
malinowski	captain
malinowski	e
malinowski	said
malinowski	says
malinowski	struck
malinowski	who
malkin	community
malkin	supra
malkin	theorizing
malleability	of
malleable	reasonable
malls	that
man	a
man	and
man	believed
man	breaking
man	carrying
man	does
man	found
man	has
man	have
man	holding
man	loitering
man	of
man	on
man	standing
man	the
man	traveling
man	with
manage	and
manage	the
manage	to
managed	in
managed	n
managed	through
management	is
management	model
management	of
management	programs
management	to
management	trainings
manager	for
manager	summer
managerial	judges
managers	a
managers	n
managers	to
managing	a
managing	drug
managing	either
managing	mentally
managing	social
managing	the
managing	these
mandate	for
mandate	treatment
mandated	by
mandated	community
mandated	prior
mandated	sentences
mandated	that
mandated	to
mandates	and
mandates	as
mandates	in
mandates	prior
mandates	reporting
mandating	by
mandatorily	assigned
mandatory	furlough
mandatory	minimalism
mandatory	minimum
mandatory	minimums
mandatory	social
mandatory	treatment
mandatory	videotaping
mandelker	et
mandelker	supra
manhattan	are
mania	specialized
manic	episode
manifest	in
manifestation	in
manipulated	n
manipulated	or
manipulation	bias
manipulation	there
manner	a
manner	akin
manner	distinct
manner	in
manner	local
manner	n
manner	of
manner	than
manner	that
manner	the
manner	this
manner	to
manner	u
manner	usable
manner	with
manners	part
manorial	documents
manually	generated
manufacturers	see
manufacturing	as
manufacturing	of
manufacturing	plant
many	administrators
many	agencies
many	approaches
many	are
many	argue
many	asking
many	aspects
many	because
many	came
many	cases
many	circumstances
many	cities
many	commentators
many	communities
many	counties
many	criminal
many	defendants
many	domestic
many	drug
many	examples
many	high
many	instances
many	judicial
many	jurisdictions
many	large
many	local
many	localities
many	mental
many	more
many	neighborhoods
many	new
many	nonviolent
many	normal
many	of
many	other
many	persons
many	police
many	potential
many	predictive
many	questions
many	report
many	specialized
many	state
many	subjects
many	the
many	thoughtful
many	thousands
many	times
many	ways
many	years
map	a
map	and
map	compared
map	in
map	layer
map	layers
map	some
map	style
map	that
map	the
map	to
map	was
map	when
map	where
mapped	by
mapped	we
mapping	and
mapping	crime
mapping	data
mapping	does
mapping	for
mapping	has
mapping	helps
mapping	is
mapping	keith
mapping	may
mapping	methods
mapping	of
mapping	paulsen
mapping	programs
mapping	software
mapping	successful
mapping	system
mapping	systems
mapping	techniques
mapping	technologies
mapping	technology
mapping	the
mapping	to
mapping	uses
maps	a
maps	across
maps	and
maps	are
maps	at
maps	can
maps	featuring
maps	identifying
maps	of
maps	showing
maps	that
maps	them
mar	am
mar	at
mar	available
mar	hereinafter
mar	http
mar	key
mar	n
mar	pm
mar	reporting
mar	reports
mar	see
mar	with
marc	berg
marc	mauer
march	n
marco	caffuzzi
marcus	felson
margaret	raymond
marginality	western
marijuana	from
marijuana	use
mark	a
mark	ambrogi
mark	cleverly
mark	kelman
mark	kleiman
mark	s
mark	the
mark	wiggins
marked	by
marked	expansion
marked	scaling
marked	with
markedly	lower
markedly	reducing
markedly	scaling
market	economy
market	for
marketing	predictive
markets	a
markets	or
markovic	christopher
marks	omitted
marksman	he
marlowe	william
marq	law
marquette	edu
marquette	lawyer
marquette	lawyers
marquette	university
marriage	causally
marriage	reduce
married	co
married	get
marsha	weissman
marshaling	support
marshall	in
marshall	j
mart	and
mart	punishment
martha	c
martha	neil
martin	b
martin	mounted
martin	rein
martin	short
martyrs	and
marvin	e
mary	bosworth
mary	d
mary	ellen
mary	l
maryland	analyzed
maryland	problem
maryland	reduced
maryland	s
marymount	university
mass	imprisonment
mass	incarceration
mass	of
massachusetts	n
massachusetts	tulsa
match	a
match	actions
match	the
matched	a
matched	group
matches	and
matches	based
matches	the
matching	data
matching	offenders
material	achievements
material	concerning
material	factor
materially	poor
materials	additional
materials	on
materials	see
math	on
math	professor
mathematical	algorithm
mathematical	genius
mathematical	model
mathematical	prophesy
mathematical	recipe
mathematician	george
mathematician	mohamed
mathematics	and
mathematics	precision
mather	parolee
mathiesen	the
mathiesen	who
matrix	program
matrix	that
matt	cecil
matt	for
matt	mckinney
matter	as
matter	courts
matter	for
matter	i
matter	less
matter	of
matter	on
matter	over
matter	risk
matter	the
matter	this
matter	to
matter	val
matters	and
matters	as
matters	at
matters	can
matters	currently
matters	does
matters	for
matters	in
matters	including
matters	involving
matters	largely
matters	leading
matters	may
matters	minn
matters	more
matters	outside
matters	there
matters	to
matters	when
matters	where
matthew	b
matthew	dimick
matthew	j
matthew	kemeny
matthews	mpd
matures	its
maturity	and
mauer	supra
mauer	the
max	minzner
max	nikias
maximization	of
maximum	preventive
maximum	security
may	account
may	acquiesce
may	actually
may	adapt
may	address
may	affect
may	aid
may	aim
may	allow
may	also
may	alter
may	appear
may	apply
may	arise
may	at
may	attempt
may	available
may	be
may	become
may	begin
may	better
may	both
may	cause
may	change
may	close
may	coexist
may	cognitively
may	come
may	commit
may	concern
may	contest
may	continue
may	county
may	create
may	cut
may	decrease
may	drive
may	effect
may	either
may	emerge
may	empower
may	enable
may	encourage
may	enhance
may	entail
may	establish
may	even
may	evolve
may	extend
may	face
may	facilitate
may	fall
may	favor
may	focus
may	form
may	free
may	function
may	give
may	go
may	have
may	help
may	http
may	in
may	incentivize
may	include
may	increase
may	inform
may	inhibit
may	involve
may	lack
may	lead
may	legitimate
may	lie
may	make
may	matter
may	mean
may	more
may	navigate
may	need
may	never
may	no
may	not
may	occur
may	of
may	often
may	only
may	operate
may	or
may	play
may	pm
may	portend
may	produce
may	prove
may	provide
may	qualify
may	reach
may	reduce
may	reframe
may	reignite
may	rely
may	require
may	resist
may	result
may	rise
may	run
may	save
may	see
may	serve
may	set
may	share
may	shift
may	simply
may	spill
may	still
may	stretch
may	succeed
may	support
may	tailor
may	take
may	tend
may	test
may	track
may	ultimately
may	unfold
may	view
may	want
may	well
may	wind
may	witness
may	work
may	worry
maybe	he
maybe	something
maybe	that
mayor	antonio
mayor	of
mayor	rahm
mayor	rudy
mccarthy	judge
mccarthy	of
mccarthy	oswego
mccarthy	shift
mccarthy	supra
mccarthy	the
mccaskill	the
mccjc	a
mccjc	and
mccjc	brings
mccjc	demonstrates
mccjc	endeavors
mccjc	envisions
mccjc	expressing
mccjc	has
mccjc	intends
mccjc	milwaukee
mccjc	s
mccjc	seeks
mccjc	was
mccjc	which
mccjc	will
mcclatchy	tribune
mccloskey	veterans
mccord	on
mccord	santa
mccoy	commentary
mccoy	do
mccue	a
mccue	predictive
mccue	supra
mcdonald	s
mcintyre	predicting
mcjcc	wants
mckinney	called
mckinney	kay
mckinney	promised
mckinney	s
mckinney	supp
mckinney	the
mclennan	county
mclennan	countys
mcleod	bio
mcleod	for
mcleod	john
mcmichael	the
mcnally	and
mcnamee	roanoke
mcsorley	said
mct	information
md	l
me	and
me	as
me	jails
me	l
me	of
me	shoot
me	that
me	the
me	think
me	to
me	when
meal	but
meals	in
mean	allowing
mean	an
mean	simply
mean	that
mean	they
mean	to
meaning	and
meaning	identify
meaning	imparting
meaning	it
meaning	largely
meaning	of
meaning	see
meaning	to
meaning	u
meaningful	activity
meaningful	and
meaningful	civil
meaningful	collaboration
meaningful	criminal
meaningful	information
meaningful	non
meaningful	proportionate
meaningful	punitiveness
meaningful	risk
meaningful	service
meaningful	they
meaningful	way
meaningfully	address
meaningfully	and
meaningfully	enforced
meaningfully	occur
meanings	are
meanings	n
meanings	or
meanings	proceeds
meanings	rendering
means	a
means	corroboration
means	may
means	of
means	police
means	stopped
means	that
means	the
means	to
meant	more
meantime	he
meanwhile	in
meares	bernard
meares	dan
meares	foreword
meares	praying
meares	randomization
meares	supra
measure	and
measure	appropriate
measure	at
measure	denver
measure	for
measure	intractable
measure	its
measure	of
measure	on
measure	success
measure	through
measure	to
measureable	results
measurements	ctr
measures	and
measures	as
measures	could
measures	divert
measures	enacted
measures	exist
measures	for
measures	id
measures	in
measures	may
measures	n
measures	substantially
measures	that
measures	to
measuring	and
measuring	ft
measuring	impact
measuring	success
mechanism	by
mechanism	for
mechanism	through
mechanisms	by
mechanisms	enabling
mechanisms	may
mechanisms	of
mechanisms	that
mechanisms	to
mecklenburg	police
media	and
media	attention
media	group
media	the
mediating	presence
medical	and
medical	care
medical	costs
medical	services
medical	treatment
medicalize	addiction
medication	distribution
medication	n
medications	to
medicine	and
medicine	n
medicine	see
medicine	that
medway	also
medway	are
medway	he
medway	messenger
meek	nelson
meekins	risky
meese	iii
meet	its
meet	that
meet	the
meet	their
meeting	between
meeting	in
meeting	of
meetings	and
meets	idea
meets	reasonable
megan	mccloskey
meir	dan
melissa	labriola
meltdown	crisis
member	of
member	use
members	and
members	arrestees
members	bus
members	friends
members	hardly
members	have
members	in
members	of
members	on
members	or
members	that
members	would
membership	gomil
memos	com
memos	could
memos	dating
memos	expected
memos	from
memos	in
memos	predicted
memos	should
memos	those
memphis	and
memphis	burdi
memphis	chicago
memphis	cops
memphis	daily
memphis	in
memphis	jan
memphis	n
memphis	officials
memphis	police
memphis	tennessee
memphis	to
memphisdailynews	com
men	and
men	as
men	draw
men	gang
men	incarcerated
men	on
men	s
men	to
men	too
men	we
men	were
men	who
men	without
menace	and
menacing	pit
mendenhall	u
ment	said
mental	disabilities
mental	disability
mental	disorders
mental	health
mental	hospital
mental	hospitals
mental	illness
mental	illnesses
mental	institutions
mental	structure
mentally	ill
mentally	well
mention	criminal
mentioned	about
mentioned	above
mentioned	in
mentioned	murder
menu	to
mercer	l
mercer	univ
merchandising	and
mercifully	this
mercury	september
mere	hunch
mere	hunches
mere	reheating
merely	extending
merely	good
merely	identify
merely	in
merely	leads
merely	looking
merely	punishing
merely	raises
merely	reorganizes
merely	served
merely	settings
merely	shifts
merely	the
merely	to
merge	city
merge	police
merge	small
merger	of
merging	judicial
merit	in
meriting	this
merits	as
merits	of
merits	the
merrill	balassone
mertens	the
mesa	arizona
mesa	articles
mesa	civilia
mesa	civilian
mesa	county
messaging	broken
messenger	friday
met	edition
met	with
meta	p
metaphor	is
metaphorical	examples
metaphysical	elements
metatomix	allows
metatomix	which
meters	and
method	and
method	does
method	has
method	in
method	is
method	n
method	of
method	scholars
method	that
method	the
method	which
methodological	problems
methodological	weaknesses
methodology	and
methodology	for
methodology	n
methodology	of
methods	are
methods	because
methods	conference
methods	coordinated
methods	correctly
methods	for
methods	helps
methods	of
methods	that
methods	to
methods	used
metric	of
metrics	for
metropolitan	police
mexican	american
mexico	in
meyer	nat
mgmt	u
mia	carpiniello
miami	dade
mich	j
mich	l
michael	c
michael	d
michael	daly
michael	dorf
michael	m
michael	miller
michael	o
michael	seidman
michael	t
michael	tonry
michael	townsley
michael	willrich
michel	protti
michele	sviridoff
michelle	alexander
michelle	hillen
michigan	achieved
michigan	and
michigan	for
michigan	kathleen
michigan	laid
michigan	recently
michigan	to
michigan	where
michigan	wood
micro	area
micro	areas
micro	high
micro	level
micro	places
micro	trends
microphone	and
mid	s
middle	ages
middle	and
middle	of
midland	independent
midland	shire
midland	streets
midlands	police
midnight	on
midstate	index
midtown	community
midtown	receive
midtown	than
midyear	statistical
might	actually
might	address
might	affect
might	also
might	argue
might	be
might	better
might	commit
might	conform
might	consider
might	contribute
might	correlate
might	disagree
might	engage
might	entail
might	even
might	find
might	forecast
might	have
might	help
might	in
might	include
might	initially
might	involve
might	lead
might	mean
might	more
might	new
might	not
might	occur
might	otherwise
might	prevent
might	reflect
might	result
might	seem
might	strike
might	suggest
might	take
might	trust
might	undercut
might	use
might	well
might	wonder
might	work
migration	patterns
mike	matthews
mike	schrunk
mile	from
mile	portion
miles	and
miles	riverside
miles	supra
military	veterans
milk	intake
milk	with
miller	drugs
miller	southern
miller	supra
milling	the
million	captain
million	citizens
million	city
million	in
million	individuals
million	over
million	people
million	so
millions	of
milwaukee	based
milwaukee	believes
milwaukee	can
milwaukee	cnty
milwaukee	collaborative
milwaukee	county
milwaukee	criminal
milwaukee	gov
milwaukee	has
milwaukee	html
milwaukee	is
milwaukee	per
milwaukee	police
milwaukee	s
milwaukee	seeks
milwaukee	strives
milwaukee	the
milwaukee	wisconsin
mind	and
mind	are
mind	more
mind	that
mindful	of
minds	of
mindset	direct
mines	several
ming	qu
minimal	attention
minimal	disorder
minimal	disruption
minimal	level
minimal	n
minimalism	cardozo
minimalist	diversionary
minimalist	experimental
minimalist	in
minimize	such
minimize	their
minimum	dollar
minimum	of
minimum	sentences
minimums	have
minimums	william
mining	and
mining	that
minn	l
minneapolis	generated
minneapolis	jan
minneapolis	minnesota
minneapolis	n
minneapolis	police
minnesota	could
minnesota	found
minnesota	n
minnesota	program
minnesota	rutgers
minnesota	s
minnesota	uses
minor	as
minor	cases
minor	charges
minor	crimes
minor	drug
minor	law
minor	offending
minor	offenses
minor	or
minor	physical
minor	police
minor	public
minor	quality
minority	and
minority	interest
minority	n
minority	or
minority	persisted
minority	report
minute	i
minutes	after
minutes	he
minutes	later
minutes	the
minzner	putting
mirjan	dama
mirroring	the
mirrors	the
miscarriages	of
miscarries	every
misconduct	at
misconduct	for
misconduct	geo
misconduct	n
misconduct	see
misconduct	while
misdemeanor	and
misdemeanor	cases
misdemeanor	defendants
misdemeanor	domestic
misdemeanor	he
misdemeanor	n
misdemeanor	offenses
misdemeanor	see
misdemeanors	n
misfortune	teller
miss	any
miss	church
miss	l
missed	a
missed	curfew
missed	curfews
missed	probation
misses	two
mission	as
mission	beyond
mission	intend
mission	it
mission	of
mission	the
mission	to
misstate	what
mistake	to
mistaken	as
mistakenly	assuming
mistretta	v
misunderstood	in
mitchell	b
mitchell	first
mitigate	absent
mitigate	risk
mitigate	the
mitigated	if
mitigated	n
mitigated	on
mitigates	this
mix	of
mixed	dangerously
mixture	of
mlive	com
mo	aug
mo	police
mobile	app
mobile	article
mobile	device
mobile	highway
mobilization	and
modbee	com
mode	of
mode	url
model	a
model	accomplishing
model	adopt
model	adopts
model	after
model	aims
model	allows
model	along
model	also
model	although
model	an
model	and
model	any
model	are
model	arises
model	as
model	assume
model	b
model	because
model	begin
model	believe
model	both
model	but
model	by
model	c
model	can
model	cannot
model	circumvent
model	commonly
model	could
model	courts
model	crime
model	defining
model	developed
model	directs
model	do
model	does
model	draws
model	due
model	embrace
model	emphasizing
model	enables
model	encourages
model	endeavors
model	eschews
model	even
model	fell
model	focus
model	focuses
model	for
model	frees
model	from
model	full
model	functions
model	generally
model	geography
model	gives
model	has
model	helps
model	hold
model	holds
model	however
model	if
model	in
model	including
model	incorporates
model	instead
model	integration
model	interagency
model	introduces
model	is
model	it
model	label
model	lies
model	looks
model	maintains
model	may
model	mental
model	might
model	mitigates
model	monitor
model	more
model	much
model	n
model	naturally
model	need
model	nonetheless
model	not
model	of
model	offers
model	on
model	operative
model	or
model	other
model	ought
model	outperformed
model	parole
model	part
model	penal
model	plays
model	poses
model	preadjudication
model	predictive
model	procedural
model	promises
model	rather
model	referral
model	reframe
model	relies
model	requiring
model	rests
model	runs
model	s
model	said
model	see
model	seek
model	seeking
model	seeks
model	shifting
model	should
model	specialized
model	suggests
model	systemic
model	takes
model	than
model	that
model	the
model	then
model	therapeutic
model	there
model	they
model	this
model	threatens
model	thus
model	to
model	treats
model	used
model	uses
model	varied
model	violent
model	we
model	when
model	where
model	which
model	while
model	will
model	with
model	without
model	works
model	worth
model	would
modeled	after
modeled	his
modeled	on
modeling	a
modeling	appears
modeling	as
modeling	attempts
modeling	brokering
modeling	examining
modeling	has
modeling	n
modeling	of
modeling	repeat
modeling	risk
modeling	rtm
modeling	techniques
modeling	that
modeling	the
models	among
models	and
models	are
models	argue
models	at
models	bundles
models	can
models	certain
models	consist
models	could
models	for
models	four
models	hold
models	i
models	including
models	inquisitorial
models	is
models	it
models	may
models	n
models	new
models	of
models	possess
models	reaches
models	reflected
models	represent
models	respective
models	should
models	tested
models	that
models	the
models	these
models	this
models	threaten
models	to
models	turn
models	vehicle
models	work
modem	prison
moderate	risk
moderation	and
moderation	in
modern	innovative
modern	law
modern	problem
modern	society
modernisation	especially
modest	gains
modest	goal
modesto	bee
modesto	police
modification	is
modification	n
modification	or
modification	the
modification	understanding
modifications	of
modifications	on
modifications	to
modified	or
modified	response
mohamed	ibn
mohler	a
mohler	and
mohler	et
mohler	has
mohler	jeffrey
mohler	last
mohler	of
mohler	said
mohler	the
mohler	uc
mohler	which
moment	of
moment	the
monahan	from
monahan	judith
monday	met
monday	officers
monday	predictive
monday	santa
monetary	and
monetary	value
money	abc
money	and
money	ariz
money	ark
money	at
money	based
money	by
money	child
money	could
money	create
money	for
money	from
money	gainesville
money	herald
money	i
money	in
money	la
money	n
money	needed
money	on
money	or
money	press
money	see
money	statesman
money	subscriber
money	through
money	to
money	when
money	while
money	wu
money	yet
moneyball	which
moneyed	minority
moniker	derived
monitor	defendants
monitor	expected
monitor	of
monitor	performance
monitor	persons
monitor	provision
monitor	the
monitored	by
monitored	experimentation
monitored	in
monitored	to
monitoring	aimed
monitoring	aims
monitoring	along
monitoring	an
monitoring	and
monitoring	approach
monitoring	as
monitoring	bodies
monitoring	by
monitoring	costs
monitoring	court
monitoring	courts
monitoring	describing
monitoring	empowered
monitoring	enables
monitoring	entities
monitoring	focusing
monitoring	for
monitoring	had
monitoring	if
monitoring	in
monitoring	interventions
monitoring	is
monitoring	its
monitoring	may
monitoring	model
monitoring	models
monitoring	n
monitoring	need
monitoring	negatively
monitoring	of
monitoring	offenders
monitoring	or
monitoring	order
monitoring	orders
monitoring	other
monitoring	period
monitoring	processes
monitoring	program
monitoring	programs
monitoring	rather
monitoring	regime
monitoring	relies
monitoring	role
monitoring	saves
monitoring	sex
monitoring	should
monitoring	surges
monitoring	system
monitoring	that
monitoring	the
monitoring	threaten
monitoring	to
monitoring	tracks
monitoring	voice
monitoring	was
monitoring	we
monitoring	will
monitoring	would
monterey	county
montero	camargo
month	after
month	for
month	l
month	period
month	showed
month	was
months	after
months	and
months	apart
months	as
months	before
months	behind
months	if
months	is
months	later
months	locked
months	of
months	on
months	or
months	the
months	zach
moore	california
moore	f
moral	agency
moral	and
moral	blame
moral	blameworthiness
moral	condemnation
moral	condemnatory
moral	cost
moral	culpability
moral	fortitude
moral	intuitions
moral	or
moral	panics
moral	prohibition
moral	rebuke
moral	responsibility
morale	n
moralistic	framing
morally	acceptable
morally	authoritative
morally	blameworthy
morally	charged
morally	neutral
morally	responsible
more	a
more	accurate
more	accurately
more	active
more	akin
more	although
more	analogous
more	apt
more	are
more	arrests
more	authority
more	blameworthy
more	broadly
more	brutal
more	budget
more	burglaries
more	by
more	calls
more	cases
more	challenging
more	client
more	closely
more	comfortable
more	complex
more	comprehensively
more	conducive
more	constrained
more	contextual
more	conventional
more	cops
more	corroboration
more	could
more	creative
more	crimes
more	critical
more	critically
more	dedicated
more	defendants
more	desperate
more	detail
more	difficult
more	directly
more	discretion
more	easily
more	effective
more	effectively
more	efficacious
more	efficient
more	efficiently
more	evidence
more	explicit
more	extensive
more	familiar
more	features
more	foundational
more	frequent
more	frequently
more	fully
more	general
more	generally
more	geographically
more	harmful
more	harshness
more	humane
more	humanely
more	impact
more	important
more	importantly
more	in
more	incarceration
more	individualized
more	information
more	informed
more	intensive
more	jurisprudentially
more	legitimate
more	lenient
more	leniently
more	lenity
more	like
more	likely
more	limited
more	magnified
more	meaningful
more	meaningfully
more	minor
more	modest
more	money
more	morally
more	n
more	narrowly
more	number
more	objective
more	obvious
more	of
more	officers
more	onerous
more	or
more	particularized
more	people
more	per
more	personnel
more	police
more	politically
more	precise
more	predominant
more	pressing
more	pressure
more	prevalent
more	probable
more	problem
more	protection
more	purely
more	purportedly
more	real
more	reasonable
more	recent
more	recently
more	regularly
more	rehab
more	relevant
more	relevantly
more	reliable
more	repeat
more	resource
more	restrictive
more	rigorous
more	robust
more	scientific
more	sentences
more	serious
more	seven
more	severely
more	sexual
more	shootings
more	significantly
more	simply
more	sinister
more	skeptical
more	socially
more	sociologically
more	sophisticated
more	specialized
more	specifically
more	staggering
more	state
more	strongly
more	subtle
more	suspect
more	sworn
more	sympathetic
more	targeted
more	than
more	this
more	thoroughgoing
more	time
more	timely
more	troubling
more	vigorous
more	violent
more	vulnerable
more	widely
more	windows
more	with
more	worthy
moreover	and
moreover	as
moreover	consistent
moreover	events
