	of
much	less
much	longer
much	lower
much	more
much	of
much	on
much	past
much	police
much	so
much	steam
much	stronger
much	structural
much	the
much	they
much	time
much	to
muir	brown
muir	chap
muir	goldstein
muir	klockars
muir	van
muir	william
multiagency	joint
multidimensional	and
multiple	conflicting
multiple	jurisdictions
multiplicity	in
multiplicity	may
multiplicity	of
multiplicity	within
mundane	police
municipal	agencies
municipal	and
municipal	county
municipal	force
municipal	police
municipal	service
municipal	services
municipalities	and
murphy	and
murphy	corina
murphy	evolving
murphy	patrick
murphy	sklansky
murray	issues
murray	n
must	allow
must	be
must	certainly
must	first
must	learn
must	support
must	we
mutual	aid
mutual	support
my	nails
my	temper
myth	and
n	a
n	although
n	and
n	between
n	bureaucracy
n	but
n	by
n	despite
n	emerges
n	evidence
n	fusion
n	greater
n	having
n	here
n	if
n	interestingly
n	internalizing
n	l
n	on
n	one
n	paoline
n	police
n	robert
n	second
n	some
n	the
n	there
n	they
n	two
n	worries
nail	is
nails	his
nails	on
nails	to
name	stephen
namely	a
nardulli	imagine
nardulli	the
narrow	range
narrowly	predicting
nascent	professionalism
natasha	a
nathan	august
nathan	p
nation	beat
nation	began
nation	however
nation	matches
nation	reporting
nation	s
nation	sample
nation	than
nation	variation
nation	where
nation	who
national	academies
national	academy
national	commissions
national	comparisons
national	counts
national	economy
national	evaluation
national	executive
national	government
national	guard
national	industry
national	institute
national	leaders
national	level
national	market
national	police
national	policy
national	research
national	study
national	survey
national	surveys
nationalized	providing
nationally	blumstein
nationally	declining
nationally	representative
nationally	visible
nations	and
nations	can
nations	currently
nations	have
nations	klockars
nations	maguire
nations	that
nations	to
nations	with
nationwide	employed
nationwide	system
native	new
natural	and
naturally	in
nature	and
nature	being
nature	gets
nature	of
ncj	washington
ncjrs	gov
nd	ed
nearby	larger
nearly	all
nearly	million
nearly	two
necessarily	a
necessarily	better
necessarily	consistent
necessarily	due
necessarily	more
necessarily	takes
necessarily	the
necessarily	tightly
necessary	evil
necessary	to
need	and
need	for
need	pervades
need	skogan
need	to
needed	food
needed	police
needed	to
needs	and
needs	in
needs	of
negative	effect
negative	findings
negative	interventions
negotiate	the
negotiated	the
neiassociates	org
neighborhood	and
neighborhood	but
neighborhood	is
neighborhood	needs
neighborhood	organization
neighborhood	oriented
neighborhood	partnerships
neighborhood	preferences
neighborhood	problems
neighborhood	received
neighborhood	residents
neighborhoods	afflicted
neighborhoods	are
neighborhoods	but
neighborhoods	by
neighborhoods	over
neighborhoods	phd
neighborhoods	showed
neighborhoods	they
neighborhoods	those
neighborhoods	weitzer
neighboring	counties
neighbors	and
neither	hierarchically
neither	rome
neither	the
neither	visible
net	anger
net	increase
net	loss
netherlands	springer
network	of
network	rather
networking	sites
networks	and
networks	designed
networks	edited
networks	in
networks	run
nevada	two
never	gathered
new	alternative
new	and
new	approaches
new	blue
new	brunswick
new	burn
new	by
new	demographics
new	developments
new	england
new	era
new	groups
new	haven
new	ideas
new	information
new	it
new	methods
new	ones
new	paradigm
new	perspectives
new	police
new	realities
new	scientist
new	south
new	strategic
new	structures
new	technologies
new	view
new	ways
new	york
new	zealand
newark	foot
newburn	and
newburn	loader
newburn	london
newburn	portland
newburn	private
newer	studies
news	december
news	pg
news	section
news	topic
news	u
news	wen
newspaper	copyright
newspapers	
next	crime
next	decade
next	few
next	first
next	level
nexus	project
neyroud	forthcoming
ni	he
niche	rather
nicholas	jr
nicholas	p
nicholls	although
nicholls	police
nightingale	in
nij	grants
nij	pdf
nij	sl
nineteenth	and
nineteenth	century
nineteenth	to
ninth	century
nixon	and
nj	general
nj	prentice
nj	princeton
nj	rutgers
nj	transaction
no	appreciable
no	buttons
no	change
no	corruption
no	credible
no	direct
no	dramatic
no	effect
no	effects
no	evidence
no	help
no	lack
no	less
no	longer
no	means
no	one
no	other
no	place
no	police
no	remote
no	significant
no	structural
no	two
no	visible
no	washington
no	way
noguchi	if
noguchi	sharon
noncompliance	with
noncustodial	interviews
nonetheless	a
nonetheless	police
nonetheless	these
nonexistent	skogan
nonlethal	force
nonpartisan	stucky
nonrepresentative	samples
nonroutine	high
nontraditional	methods
nor	coordinated
nor	is
nor	most
nor	tangible
nor	the
normative	framework
norms	requires
norms	to
north	america
north	carolina
northeastern	university
norval	morris
not	a
not	achieved
not	allow
not	always
not	an
not	appear
not	as
not	at
not	available
not	be
not	been
not	changed
not	clear
not	come
not	conclusively
not	conduct
not	convinced
not	demonstrated
not	direct
not	disappeared
not	displays
not	disrupt
not	done
not	drastically
not	easy
not	established
not	exactly
not	explored
not	expose
not	for
not	fully
not	getting
not	give
not	go
not	have
not	inconsequential
not	infrequently
not	just
not	match
not	mean
not	measured
not	merely
not	much
not	necessarily
not	need
not	now
not	obvious
not	on
not	only
not	otherwise
not	particularly
not	police
not	processes
not	proven
not	public
not	published
not	putting
not	radically
not	readily
not	represent
not	require
not	restate
not	seeing
not	seem
not	self
not	show
not	so
not	stemmed
not	sufficient
not	supplanted
not	surprising
not	synonymous
not	systematic
not	the
not	thoroughly
not	to
not	too
not	uncommonly
not	underestimate
not	unique
not	validated
not	violating
not	want
not	well
not	without
not	yet
not	your
notable	deficiency
note	opportunities
note	that
note	the
note	was
noted	about
noted	abroad
noted	american
noted	by
noted	in
noted	it
noted	some
noted	that
noted	the
noteworthy	for
noticed	and
noting	about
noting	that
notion	of
notion	that
notwithstanding	it
notwithstanding	maguire
notwithstanding	other
nourish	because
novak	and
novel	efforts
november	becker
november	broderick
november	http
now	a
now	about
now	appear
now	be
now	imaginable
now	less
now	operates
now	serve
now	slowing
now	standard
now	started
now	the
now	turn
nowadays	may
number	crunchers
number	limits
number	of
numbers	maintaining
numbers	of
numerous	and
numerous	local
numerous	small
numerous	ways
nunn	and
nunn	sam
nurturing	environment
ny	colgate
o	shea
o	w
oaks	ca
object	of
objective	of
objectives	some
objectives	such
observable	by
observable	ways
observant	of
observation	in
observation	of
observation	that
observation	vary
observational	study
observational	work
observations	but
observations	of
observe	all
observe	change
observe	considerable
observe	key
observed	a
observed	either
observed	even
observed	that
observed	throughout
observers	have
observers	note
observers	often
observers	should
observing	officers
obvious	and
obvious	first
obvious	how
obvious	omissions
obvious	point
obvious	police
obvious	the
occasion	to
occasion	when
occasional	useful
occupation	and
occupation	defined
occupation	despite
occupation	from
occupation	s
occupation	to
occupational	and
occupational	attitudes
occupational	culture
occupational	differentiation
occupational	groups
occupational	professional
occupational	specialties
occupational	status
occupationally	using
occupations	as
occupations	relatively
occupations	seems
occupations	show
occupations	vertically
occur	and
occur	at
occur	police
occur	so
occurred	in
occurred	the
occurred	was
occurred	were
occurrence	of
occurrences	in
occurring	in
occurs	national
odds	governing
odds	podsakoff
of	a
of	acceptable
of	accomplishing
of	achieving
of	acquiring
of	action
of	actual
of	adding
of	adherence
of	administrative
of	adopting
of	affairs
of	agencies
of	all
of	america
of	american
of	americans
of	an
of	analysis
of	and
of	any
of	appellate
of	applied
of	arrangements
of	assistance
of	at
of	attacks
of	attitudes
of	authoritarian
of	authority
of	autonomy
of	available
of	bad
of	beat
of	beats
of	behavior
of	beliefs
of	both
of	broken
of	bureaucracy
of	bureaucratic
of	bureaucratization
of	california
of	calls
of	candidates
of	career
of	causality
of	cctv
of	centralized
of	change
of	changes
of	changle
of	characteristics
of	chicago
of	chiefs
of	citizen
of	civil
of	college
of	command
of	commands
of	common
of	communities
of	community
of	comparative
of	components
of	compstat
of	computerized
of	computers
of	concerns
of	conformity
of	consequence
of	consequences
of	constitutional
of	contacts
of	contemporary
of	control
of	corrupt
of	corruption
of	cost
of	counterterrorism
of	counterterrorist
of	course
of	court
of	crime
of	criminal
of	criminologists
of	criminology
of	ctvglobemedia
of	cultural
of	culture
of	cutting
of	danger
of	data
of	deadly
of	dealing
of	death
of	decades
of	decentralization
of	decentralized
of	decision
of	delivering
of	democracy
of	democratic
of	demographic
of	departments
of	detailed
of	determinants
of	developing
of	differences
of	different
of	differentiation
of	difficult
of	dimensions
of	disapproval
of	discipline
of	distant
of	diversity
of	dna
of	documents
of	doing
of	dramatic
of	drinking
of	each
of	effects
of	effort
of	efforts
of	eight
of	either
of	emphasis
of	empirical
of	encounters
of	enforcement
of	environment
of	environmental
of	equity
of	ethnographic
of	evaluations
of	even
of	events
of	evidence
of	excessive
of	expertise
of	extant
of	extensive
of	external
of	factors
of	features
of	feedback
of	female
of	food
of	force
of	forces
of	formalization
of	four
of	fragmentation
of	full
of	funding
of	genealogy
of	generations
of	getting
of	good
of	governance
of	governing
of	government
of	governments
of	grassroots
of	greater
of	greatest
of	heightened
of	hierarchical
of	hierarchy
of	high
of	highly
of	his
of	historical
of	hot
of	how
of	however
of	human
of	identifying
of	illinois
of	implementing
of	important
of	inappropriate
of	incentive
of	increased
of	independent
of	individual
of	industry
of	information
of	innovation
of	innovations
of	institutions
of	instrumental
of	integration
of	integrity
of	intense
of	interagency
of	intergovernmental
of	interjurisdictional
of	internal
of	interpersonal
of	investigation
of	involvement
of	issues
of	it
of	its
of	ivan
of	joint
of	jurisdictions
of	just
of	justice
of	knowledge
of	kyoto
of	labor
of	large
of	larger
of	law
of	leadership
of	leading
of	legal
of	legitimacy
of	less
of	lethal
of	life
of	lilliputs
of	limited
of	litigation
of	little
of	local
of	locks
of	london
of	loosely
of	magistrates
of	making
of	management
of	many
of	mass
of	mathematical
of	mayberry
of	meanings
of	measures
of	measuring
of	meeting
of	members
of	mental
of	methods
of	metropolitan
of	michigan
of	mid
of	minority
of	misbehavior
of	misconduct
of	mommy
of	months
of	moral
of	more
of	most
of	motor
of	multiplicity
of	municipal
of	municipalities
of	nascent
of	national
of	nations
of	necessary
of	neighborhoods
of	new
of	noncustodial
of	nonlethal
of	north
of	not
of	observation
of	observations
of	occupational
of	offense
of	officer
of	officers
of	ohio
of	one
of	only
of	operation
of	operational
of	or
of	organization
of	organizational
of	organizations
of	organizing
of	ostrom
of	other
of	others
of	our
of	over
of	participatory
of	partisan
of	patrol
of	patterns
of	peace
of	people
of	performance
of	personal
of	personnel
of	persons
of	pleasing
of	police
of	policing
of	policy
of	political
of	politicians
of	possible
of	power
of	powerful
of	predictive
of	pressing
of	preventive
of	previously
of	priorities
of	privacy
of	private
of	probabilistic
of	problem
of	problems
of	professional
of	professionalism
of	profoundly
of	program
of	programs
of	progressive
of	project
of	public
of	punishment
of	qualitative
of	quantitative
of	questionable
of	questions
of	race
of	racial
of	racism
of	ranks
of	rational
of	reactive
of	readily
of	readings
of	recent
of	recruiting
of	reform
of	reformed
of	reformers
of	relationships
of	removal
of	reporting
of	representative
of	research
of	resources
of	restoring
of	rival
of	rurik
of	sales
of	satisfaction
of	scale
of	scenarios
of	science
of	sciences
of	scientific
of	securing
of	security
of	sensitive
of	september
of	sergeant
of	service
of	services
of	several
of	silence
of	similar
of	sir
of	situations
of	size
of	skills
of	small
of	smaller
of	so
of	social
of	society
of	some
of	spatial
of	special
of	specialist
of	spending
of	stability
of	stakeholders
of	standard
of	state
of	stations
of	strategies
of	street
of	strong
of	structural
of	structure
of	structures
of	studies
of	study
of	subtlety
of	suburbs
of	such
of	supervisory
of	suppressing
of	supreme
of	surveillance
of	suspects
of	suspicious
of	sustained
of	system
of	systematic
of	systems
of	technical
of	techniques
of	technological
of	technologies
of	technology
of	terrorism
of	terrorist
of	testing
of	that
of	the
of	their
of	them
of	these
of	this
of	those
of	three
of	time
of	top
of	toronto
of	traditional
of	training
of	transforming
of	transparency
of	transportation
of	true
of	turf
of	two
of	uncommitted
of	understandings
of	units
of	untested
of	us
of	use
of	useful
of	values
of	valuing
of	variation
of	various
of	watchman
of	ways
of	weakened
of	what
of	whether
of	which
of	whites
of	who
of	widespread
of	will
of	willie
of	within
of	workers
off	and
off	as
off	duty
off	solutions
off	the
offender	spelman
offenders	policing
offending	some
offense	and
offense	to
offenses	although
offenses	and
offenses	brown
offenses	cordner
offenses	of
offenses	since
offensescriminal	infringementjurisdiction
offer	a
offer	conclusions
offer	predictions
offer	the
offered	by
offered	especially
offered	from
offers	a
offers	an
office	how
office	in
office	of
office	ratcliffe
office	skogan
officer	and
officer	are
officer	asks
officer	attitude
officer	behavior
officer	decision
officer	it
officer	knowledge
officer	may
officer	negotiated
officer	practices
officer	s
officer	should
officer	some
officer	supervision
officer	through
officer	to
officer	will
officer	zealously
officers	accounted
officers	and
officers	apply
officers	are
officers	arrests
officers	attitudes
officers	beat
officers	because
officers	beliefs
officers	between
officers	brought
officers	by
officers	choices
officers	compared
officers	conducting
officers	criminal
officers	culture
officers	departments
officers	desire
officers	for
officers	found
officers	from
officers	have
officers	having
officers	in
officers	is
officers	its
officers	judgments
officers	know
officers	langworthy
officers	like
officers	look
officers	make
officers	mercury
officers	mobilize
officers	more
officers	nunn
officers	occupational
officers	of
officers	on
officers	orientations
officers	outnumbering
officers	parks
officers	perceive
officers	police
officers	policing
officers	practices
officers	procedural
officers	rarely
officers	remained
officers	reuss
officers	routinely
officers	share
officers	should
officers	showed
officers	skogan
officers	spend
officers	tended
officers	that
officers	the
officers	they
officers	this
officers	to
officers	use
officers	used
officers	useful
officers	who
officers	will
officers	within
officers	worked
officials	have
officials	in
officials	largely
officials	mastrofski
officials	responsible
officials	routinely
officials	such
officials	that
officials	the
officials	this
officials	visible
officials	with
offs	between
often	appears
often	be
often	called
often	captive
often	conflicting
often	exist
often	from
often	hardest
often	have
often	higher
often	large
often	less
often	makes
often	misperceived
often	more
often	provided
often	rely
often	suggest
often	the
often	well
often	wish
ohio	agencies
ohio	departments
old	american
old	and
old	hands
old	individual
old	patrol
old	time
older	work
oliver	the
oliver	w
omissions	in
on	a
on	accreditation
on	actual
on	adhering
on	advancing
on	agencies
on	all
on	america
on	an
on	average
on	bayley
on	being
on	blau
on	case
on	central
on	certain
on	changing
on	combating
on	community
on	comparing
on	crime
on	criminal
on	data
on	domestic
on	drunk
on	each
on	enforcement
on	evanescent
on	executive
on	experience
on	fear
on	federal
on	fragmentation
on	friday
on	future
on	general
on	greater
on	his
on	hot
on	how
on	identifying
on	improving
on	in
on	information
on	interventions
on	it
on	its
on	just
on	larger
on	law
on	less
on	local
on	mail
on	managerial
on	many
on	matters
on	meeting
on	merit
on	methods
on	motorway
on	national
on	neighborhood
on	new
on	nontraditional
on	officer
on	one
on	organizational
on	other
on	our
on	outcomes
on	outside
on	paoline
on	past
on	patrol
on	performance
on	police
on	policies
on	policing
on	private
on	problem
on	problems
on	promoting
on	public
on	race
on	random
on	records
on	scholars
on	science
on	since
on	site
on	skid
on	social
on	spatial
on	specific
on	structure
on	structures
on	such
on	surveys
on	suspects
on	systematic
on	terror
on	terrorism
on	the
on	their
on	them
on	these
on	this
on	those
on	threats
on	to
on	top
on	training
on	transforming
on	u
on	under
on	use
on	what
on	whatever
on	whether
on	which
on	your
once	commonplace
once	impermeable
once	overwhelming
once	selected
once	the
once	they
one	analysis
one	assigned
one	being
one	can
one	center
one	command
one	complete
one	could
one	cultural
one	direction
one	extreme
one	full
one	future
one	group
one	important
one	in
one	indicator
one	is
one	measure
one	might
one	must
one	needed
one	of
one	or
one	police
one	possibility
one	predictable
one	purpose
one	researcher
one	review
one	s
one	set
one	should
one	significantly
one	size
one	source
one	standard
one	study
one	tentative
one	that
one	views
one	was
ones	and
ones	are
ones	because
ones	embedded
ones	is
ones	it
ones	make
ones	on
ones	since
ones	societies
ones	that
ones	the
ones	who
ongoing	close
online	galleries
only	a
only	after
only	among
only	as
only	broderick
only	by
only	do
only	if
only	in
only	on
only	over
only	partially
only	percent
only	places
only	police
only	suggesting
only	terrorist
only	that
only	those
only	through
only	to
only	two
only	weak
only	weakly
only	when
only	whether
onto	the
open	all
open	before
open	house
open	systems
open	to
operant	legal
operate	as
operate	beliefs
operate	independently
operate	largely
operate	without
operated	only
operates	cannot
operates	in
operation	and
operation	of
operational	decision
operational	direction
operational	matters
operational	personnel
operational	preferences
operations	an
operations	at
operations	by
operations	here
operations	of
operations	people
operations	reiss
operations	so
operations	that
operations	with
opportunities	for
opportunities	here
opportunities	in
opportunities	to
opportunity	for
opposed	to
optimism	but
optimism	in
optimistic	about
optimistic	scenarios
optimists	look
or	a
or	able
or	accessible
or	actively
or	adaptive
or	administrative
or	adopting
or	any
or	appointive
or	as
or	assessments
or	at
or	augments
or	away
or	being
or	by
or	city
or	completed
or	consolidation
or	context
or	contingency
or	contrary
or	copycat
or	county
or	dangerous
or	declining
or	depart
or	effectiveness
or	eliminated
or	ensemble
or	equitable
or	ethnic
or	ethnicity
or	even
or	failing
or	fooled
or	fragmentation
or	from
or	have
or	her
or	in
or	incapacitate
or	information
or	is
or	it
or	large
or	legitimacy
or	less
or	locations
or	long
or	longitudinal
or	management
or	may
or	modest
or	more
or	multiplicity
or	negative
or	no
or	nonpartisan
or	officers
or	on
or	oversight
or	people
or	perspectives
or	policy
or	political
or	potentially
or	practice
or	priorities
or	quality
or	reality
or	regime
or	regional
or	removal
or	researchers
or	reveal
or	sexual
or	spatial
or	state
or	statistical
or	strong
or	substantially
or	support
or	sustain
or	system
or	that
or	the
or	their
or	these
or	threat
or	timely
or	two
or	undermined
or	what
or	whether
or	willan
or	wither
orange	news
order	and
order	in
order	maintenance
order	of
ordinances	for
ordinary	crime
org	html
org	regionalization
org	sergeant
organization	a
organization	and
organization	are
organization	as
organization	b
organization	can
organization	change
organization	characteristics
organization	clearly
organization	continuity
organization	culture
organization	decentralization
organization	edited
organization	encourage
organization	hierarchy
organization	in
organization	is
organization	level
organization	meetings
organization	of
organization	on
organization	or
organization	performance
organization	practice
organization	representing
organization	researchers
organization	resources
organization	reviving
organization	s
organization	some
organization	stability
organization	structure
organization	structures
organization	success
organization	that
organization	this
organization	to
organization	will
organization	without
organizational	analysis
organizational	and
organizational	change
organizational	changes
organizational	components
organizational	consolidation
organizational	context
organizational	control
organizational	crisis
organizational	cultural
organizational	culture
organizational	determinants
organizational	dynamics
organizational	elements
organizational	entities
organizational	features
organizational	fields
organizational	focus
organizational	game
organizational	height
organizational	indicators
organizational	innovation
organizational	innovations
organizational	innovativeness
organizational	legitimacy
organizational	lines
organizational	multiplicity
organizational	performance
organizational	prescriptions
organizational	priority
organizational	reform
organizational	slack
organizational	structure
organizational	structures
organizational	theory
organizationally	controlled
organizations	a
organizations	accept
organizations	american
organizations	and
organizations	appear
organizations	are
organizations	as
organizations	b
organizations	based
organizations	being
organizations	both
organizations	bureau
organizations	can
organizations	change
organizations	during
organizations	employed
organizations	especially
organizations	first
organizations	has
organizations	have
organizations	in
organizations	insofar
organizations	is
organizations	it
organizations	king
organizations	manage
organizations	may
organizations	more
organizations	new
organizations	of
organizations	or
organizations	organizational
organizations	over
organizations	police
organizations	policing
organizations	proceeds
organizations	rational
organizations	respond
organizations	revisiting
organizations	section
organizations	should
organizations	sklansky
organizations	sometimes
organizations	strive
organizations	such
organizations	tend
organizations	that
organizations	the
organizations	their
organizations	there
organizations	to
organizations	today
organizations	transmit
organizations	try
organizations	we
organizations	were
organizations	westport
organizations	will
organizations	wolfe
organizations	yet
organize	a
organize	supervise
organized	as
organized	nor
organizing	recent
organizing	the
orientation	of
orientation	or
orientation	that
orientation	the
orientation	to
orientations	had
orientations	of
orientations	that
orientations	to
orientations	toward
oriented	actions
oriented	and
oriented	approach
oriented	brand
oriented	community
oriented	culture
oriented	model
oriented	policing
oriented	structures
oriented	units
originally	powered
originally	published
originated	among
originating	for
orthodoxy	in
ostensible	objectives
ostensible	technical
ostrom	a
ostrom	and
ostrom	elinor
ostrom	in
ostrom	parks
ostrom	tiebout
ostrom	vincent
ostrom	whitaker
other	activities
other	agencies
other	alternatives
other	and
other	aspects
other	au
other	authorizing
other	cities
other	countries
other	crimes
other	criteria
other	cross
other	dimensions
other	duties
other	emergency
other	english
other	entities
other	features
other	fields
other	forces
other	forms
other	government
other	groups
other	human
other	important
other	industries
other	influences
other	institutions
other	its
other	local
other	locations
other	municipal
other	nation
other	nations
other	occupational
other	occupations
other	officers
other	online
other	organizations
other	patrol
other	police
other	policy
other	political
other	problems
other	public
other	purposes
other	reforms
other	s
other	similarly
other	sorts
other	sources
other	strategies
other	structural
other	structures
other	such
other	system
other	than
other	traditional
other	types
others	and
others	are
others	chan
others	found
others	had
others	have
others	he
others	in
others	indicate
others	klinger
others	require
others	retaining
others	so
others	such
others	to
others	unless
others	with
otherwise	assigned
our	arguments
our	discussion
our	efforts
our	expectations
our	knowledge
our	kremlin
our	perspective
our	police
out	and
out	in
out	of
out	what
outcome	few
outcome	of
outcome	rogers
outcome	whereas
outcomes	are
outcomes	experimentation
outcomes	however
outcomes	in
outcomes	may
outcomes	most
outcomes	that
outcomes	tyler
outlined	problem
outlook	of
outlying	areas
outnumbering	sworn
outperform	large
outputs	and
outputs	manning
outside	experts
outside	of
outside	the
outside	their
outsiders	skogan
over	a
over	big
over	gathering
over	group
over	invasion
over	just
over	long
over	longer
over	many
over	much
over	percent
over	short
over	six
over	the
over	their
over	time
over	which
overall	amount
overall	growth
overlap	though
overlapping	jurisdictions
override	bureaucratic
overseas	the
oversee	a
oversee	police
overseeing	the
overseers	may
oversight	from
oversight	function
oversight	they
overstate	the
overstate	their
overstating	the
overview	in
overview	of
overwhelming	and
overwhelming	majorities
overwhelmingly	staffed
own	although
own	and
own	research
own	unique
ownership	beginning
ownership	criminal
owns	the
oxford	clarendon
oxford	oxford
oxford	university
p	a
p	although
p	ambition
p	among
p	and
p	attributed
p	braga
p	but
p	by
p	c
p	careful
p	commissioner
p	coupled
p	douthit
p	finally
p	first
p	for
p	forst
p	further
p	greater
p	greene
p	how
p	however
p	in
p	indeed
p	index
p	it
p	its
p	laws
p	like
p	lovrich
p	manning
p	many
p	mastrofski
p	mcgowan
p	meehan
p	more
p	n
p	no
p	of
p	one
p	other
p	outlined
p	perhaps
p	podsakoff
p	reiss
p	research
p	researchers
p	second
p	see
p	shearing
p	similarly
p	skogan
p	some
p	steinberg
p	strategic
p	such
p	technologies
p	the
p	there
p	they
p	this
p	watchman
p	we
p	weisburd
p	when
p	while
p	whitaker
p	wilson
p	with
p	yet
pace	making
pace	reliable
pace	s
pace	with
paid	to
pakistan	in
pakistan	more
pakistani	government
pan	mastrofski
panel	also
panel	noted
panel	of
panel	on
panel	s
panels	experts
paoline	but
paoline	chap
paoline	eugene
paoline	found
paoline	mastrofski
paoline	s
paper	presented
paradigm	in
paradigm	taking
paramilitary	functions
parenting	magazine
parents	awkward
parents	who
parity	with
parks	and
parks	et
parks	even
parks	finally
parks	fyfe
parks	it
parks	observers
parks	p
parks	policing
parks	pp
parks	roger
parks	the
parks	who
parliament	noting
parrots	are
parrots	managed
part	because
part	by
part	from
part	in
part	of
part	on
part	one
part	the
part	to
partially	effective
participants	in
participate	in
participation	in
participatory	and
particular	came
particular	knowledge
particular	orientation
particular	problem
particularly	because
particularly	clear
particularly	important
particulars	of
partisan	interests
partisan	or
partisan	politics
partnering	with
partners	in
partnership	aspects
partnership	building
partnership	fung
partnership	in
partnership	policing
partnership	problem
partnership	programs
partnership	the
partnership	with
partnerships	can
partnerships	criminal
partnerships	in
partnerships	into
partnerships	to
parts	of
parts	that
party	bosses
party	machines
pass	potentially
passes	between
passing	local
past	community
past	police
past	practice
past	research
pastries	the
pate	duane
path	but
path	forward
path	of
path	to
pathologies	of
pathway	and
patrick	and
patrick	e
patrick	murphy
patrol	and
patrol	as
patrol	assignment
patrol	beats
patrol	cars
patrol	deployment
patrol	efficiency
patrol	experiment
patrol	force
patrol	has
patrol	have
patrol	in
patrol	investigations
patrol	is
patrol	massive
patrol	model
patrol	officer
patrol	officers
patrol	on
patrol	or
patrol	police
patrol	sergeants
patrol	service
patrol	services
patrol	still
patrol	techniques
patrol	technologies
patrol	technology
patrol	that
patrol	these
patrol	to
patrol	was
patrol	we
patrol	where
patrol	which
patrol	work
patrol	workload
patroling	techniques
patrolling	tactics
patrols	much
patrons	to
pattern	changing
pattern	in
pattern	is
pattern	noted
pattern	of
pattern	or
pattern	they
patterned	by
patterning	of
patterns	and
patterns	in
patterns	observed
patterns	of
patterns	on
paul	brodeur
paul	high
paul	j
paul	says
paul	than
paul	the
pay	at
pay	for
pdf	bureau
pdf	kelling
pdf	mastrofski
pdf	noguchi
pdffiles	nij
pdffilesl	nij
peace	keeping
peel	s
peers	for
peers	skolnick
peers	to
peers	weiss
peers	which
penetration	declined
pentecost	buerger
pentecost	using
people	and
people	brought
people	but
people	doing
people	driving
people	have
people	in
people	merely
people	onto
people	perhaps
people	s
people	served
people	serving
people	to
people	want
people	who
people	with
people	working
per	area
per	bet
per	sworn
per	year
perceive	in
perceive	that
perceive	the
perceived	as
perceived	isolation
perceives	as
percent	about
percent	as
percent	between
percent	felt
percent	gould
percent	had
percent	held
percent	higher
percent	in
percent	of
percent	reduction
percent	reported
percent	sklansky
percent	terrill
percent	to
percent	used
perception	of
perceptions	of
perceptions	that
percolation	and
perform	differently
perform	other
perform	risk
perform	some
perform	thacher
performance	against
performance	and
performance	appraisal
performance	c
performance	culture
performance	first
performance	for
performance	gap
performance	has
performance	in
performance	indicators
performance	intensifies
performance	management
performance	mastrofski
performance	measurement
performance	measures
performance	monitoring
performance	of
performance	reinforcing
performance	skogan
performance	suggests
performance	the
performance	willis
performed	by
performed	in
performing	it
performing	patrols
perfunctory	manner
perhaps	because
perhaps	even
perhaps	formal
perhaps	functional
perhaps	in
perhaps	making
perhaps	more
perhaps	most
perhaps	no
perhaps	not
perhaps	overstating
perhaps	smaller
perhaps	the
period	of
period	showing
period	that
periodic	calls
periods	are
periods	at
periods	however
periods	neither
periods	the
periods	years
peripheral	changes
peripheral	specialized
periphery	of
perjury	about
perlman	and
perlman	ellen
permanent	beat
permeable	networks
permeate	the
permeates	to
permit	researchers
perpetually	alert
perry	eds
perry	lois
perry	new
persist	despite
persistence	of
persistence	with
persistent	desire
persists	as
persists	because
persists	despite
person	encounters
personal	communication
personal	computers
personal	contacts
personal	experience
personal	networks
personal	outcomes
personal	priorities
personal	relationships
personalized	storehouse
personally	but
personnel	and
personnel	assigned
personnel	continue
personnel	focusing
personnel	o
personnel	police
personnel	practices
personnel	procedures
personnel	skyrocketed
personnel	some
personnel	to
personnel	trends
personnel	turnover
personnel	whereas
persons	and
persons	assigned
persons	from
persons	of
persons	seeking
perspective	being
perspective	edited
perspective	has
perspective	of
perspective	on
perspective	police
perspective	the
perspective	this
perspectives	edited
perspectives	in
perspectives	wilson
persuading	high
persuasiveness	of
pertains	to
pervades	this
pervasive	among
pervasive	is
pervasive	role
pervasive	threats
pervasive	yet
perverse	unanticipated
pervert	the
perverted	or
peter	baruch
peter	k
peter	knobler
peter	m
peter	manning
peter	nardulli
peter	neyroud
peter	reuter
peter	tells
petersburg	http
pg	l
pg	p
pharmacists	are
phase	city
phase	ii
phase	of
phd	dissertation
phenomenon	notwithstanding
philadelphia	november
philip	c
philip	m
phones	see
photo	finder
photographs	on
physical	danger
physical	logical
physically	threatened
physicians	and
picture	about
picture	of
piece	together
pilot	version
pilots	lt
pink	pastries
piquero	matthew
pitch	and
place	a
place	especially
place	fewer
place	for
place	it
place	more
place	study
place	the
place	their
place	to
placed	american
placed	by
placed	on
places	and
places	crime
places	high
places	involved
places	on
places	that
places	the
places	to
places	washington
plan	for
plan	their
planners	desired
planning	which
plans	for
plans	to
plans	will
plate	commissioner
plate	walker
platform	chicago
platform	rosenbaum
plausible	that
play	it
play	no
play	other
play	regarding
playing	out
plays	an
please	officials
pleasing	or
plotkin	indeed
plotkin	protecting
plural	policing
plus	real
podsakoff	common
podsakoff	et
podsakoff	philip
point	has
point	that
points	are
points	before
poised	to
poker	game
police	a
police	abroad
police	abuse
police	actions
police	activities
police	adapt
police	adaptations
police	adherence
police	administration
police	administrators
police	agencies
police	agency
police	alienation
police	american
police	analytics
police	and
police	annals
police	are
police	as
police	associations
