	of	documents
part	vii	uses
part	viii	will
part	will	begin
part	will	explore
part	will	first
parte	jackson	n
partial	funding	of
partial	match	on
partial	matches	or
partial	reliance	on
partial	strategy	for
partial	understandings	of
partial	view	of
partially	corroborated	the
partially	insulated	from
partially	match	the
partially	reshaping	the
partially	some	of
participant	and	staff
participant	and	the
participant	are	considerable
participant	behavior	render
participant	does	not
participant	during	pretrial
participant	in	judge
participant	may	at
participant	observation	study
participant	s	house
participant	was	entitled
participants	a	review
participants	an	average
participants	and	operated
participants	and	other
participants	at	georgetown
participants	at	the
participants	break	these
participants	domestic	violence
participants	experienced	reduced
participants	experiences	on
participants	from	going
participants	in	her
participants	in	non
participants	in	the
participants	in	twenty
participants	might	well
participants	n	veterans
participants	reasons	for
participants	relative	distaste
participants	than	comparison
participants	to	galvanize
participants	to	local
participants	to	undertake
participants	to	work
participants	who	may
participants	with	potential
participate	actively	in
participate	are	at
participate	because	they
participate	in	a
participate	in	criminal
participate	in	criminalized
participate	in	defining
participate	in	divorce
participate	in	naacp
participate	in	the
participate	in	them
participate	in	veterans
participate	knowingly	or
participating	in	a
participating	in	decision
participating	in	diversionary
participating	in	the
participation	a	choice
participation	and	the
participation	by	victims
participation	in	and
participation	in	crimes
participation	in	criminal
participation	in	domestic
participation	in	intervention
participation	in	intimate
participation	in	the
participation	is	optional
participation	n	buzawa
participation	or	firefighting
participation	to	discrete
participation	which	was
participation	yokoyama	said
participatory	politics	encouraging
particular	actions	n
particular	an	indian
particular	and	detailed
particular	and	he
particular	apartment	at
particular	area	n
particular	area	predictive
particular	area	relating
particular	area	reported
particular	area	s
particular	area	will
particular	areas	has
particular	areas	n
particular	areas	of
particular	areas	that
particular	areas	this
particular	areas	where
particular	as	analytical
particular	as	the
particular	assault	on
particular	attention	on
particular	attention	to
particular	bar	at
particular	block	for
particular	block	had
particular	block	if
particular	block	might
particular	block	or
particular	block	suffers
particular	block	within
particular	boxes	they
particular	brown	plymouth
particular	burglarized	property
particular	bus	stop
particular	can	additionally
particular	case	see
particular	case	to
particular	categories	of
particular	challenges	for
particular	city	block
particular	class	of
particular	communities	usually
particular	community	n
particular	conceptions	of
particular	conduct	and
particular	conduct	is
particular	contexts	without
particular	court	that
particular	crime	and
particular	crime	as
particular	crime	in
particular	crime	outcome
particular	crime	second
particular	crime	that
particular	crime	to
particular	crime	type
particular	crime	types
particular	crimes	at
particular	crimes	not
particular	crimes	with
particular	criminal	statutes
particular	day	n
particular	day	was
particular	decisions	are
particular	defendants	and
particular	defendants	into
particular	disease	or
particular	downtown	garage
particular	drug	offenses
particular	emphasis	on
particular	foot	by
particular	force	given
particular	force	to
particular	forms	of
particular	geographic	areas
particular	geographic	locations
particular	governmental	invasion
particular	home	for
particular	house	will
particular	human	subject
particular	individual	and
particular	individual	but
particular	individual	no
particular	individual	or
particular	individual	whom
particular	individuals	and
particular	individuals	n
particular	individuals	or
particular	informant	is
particular	interests	in
particular	involves	the
particular	it	is
particular	jurisdictions	such
particular	kind	of
particular	known	offender
particular	lewisham	we
particular	locality	s
particular	location	at
particular	location	has
particular	location	n
particular	location	not
particular	location	the
particular	locations	for
particular	locations	we
particular	models	bundles
particular	needs	and
particular	neighborhood	although
particular	net	widening
particular	offense	at
particular	our	experience
particular	outcomes	across
particular	parking	lot
particular	person	stopped
particular	person	with
particular	persons	suspected
particular	place	because
particular	place	n
particular	places	also
particular	places	and
particular	places	for
particular	places	n
particular	problem	or
particular	programs	with
particular	public	concern
particular	quality	of
particular	relationship	of
particular	risk	factors
particular	risk	level
particular	scrutiny	from
particular	sentence	for
particular	set	of
particular	shooting	this
particular	social	challenges
particular	sorts	of
particular	subject	of
particular	substantively	specialized
particular	suspect	n
particular	text	an
particular	the	pcra
particular	therapeutic	neo
particular	they	arise
particular	this	article
particular	those	human
particular	time	and
particular	time	frame
particular	time	in
particular	time	n
particular	times	if
particular	tips	relied
particular	tourist	locations
particular	type	of
particular	types	of
particular	vehicle	has
particular	victim	looked
particular	vision	of
particular	we	believe
particular	zones	of
particularity	as	there
particularized	and	circumscribed
particularized	and	more
particularized	and	objective
particularized	approach	to
particularized	area	crime
particularized	behavior	n
particularized	crime	data
particularized	crime	pattern
particularized	crime	problems
particularized	detail	and
particularized	detail	involved
particularized	enough	to
particularized	focus	on
particularized	identification	of
particularized	information	about
particularized	insight	about
particularized	nexus	will
particularized	place	and
particularized	prediction	may
particularized	suspicion	and
particularized	suspicion	categorical
particularized	suspicion	n
particularized	suspicion	to
particularized	to	a
particularized	to	an
particularly	accessible	to
particularly	acute	because
particularly	anonymous	ones
particularly	apparent	as
particularly	arrests	in
particularly	attached	to
particularly	because	in
particularly	because	the
particularly	clients	of
particularly	concerned	with
particularly	conscientious	a
particularly	difficult	problem
particularly	difficult	when
particularly	during	times
particularly	effective	because
particularly	egregious	and
particularly	for	those
particularly	frustrated	about
particularly	gruesome	crime
particularly	helpful	in
particularly	illustrative	example
particularly	imprisonment	terms
particularly	in	four
particularly	in	sanctions
particularly	in	the
particularly	intermediate	sanctions
particularly	invasive	purposes
particularly	methamphetamine	and
particularly	minorities	and
particularly	on	political
particularly	on	sunny
particularly	police	and
particularly	politically	unpopular
particularly	relevant	to
particularly	reserved	to
particularly	respectful	towards
particularly	sensitive	physical
particularly	severe	for
particularly	since	predictive
particularly	striking	example
particularly	substantively	specialized
particularly	susceptible	to
particularly	the	inexperienced
particularly	those	adopting
particularly	those	involving
particularly	troubling	to
particularly	valuable	tool
particularly	where	the
particularly	where	theft
parties	and	service
parties	concerned	id
parties	consistent	with
parties	couch	v
parties	employ	frt
parties	forwarding	them
parties	have	historically
parties	in	the
parties	is	thus
parties	mobile	carriers
parties	n	frt
parties	n	people
parties	n	thus
parties	of	our
parties	on	a
parties	or	does
parties	or	from
parties	ordinarily	not
parties	prior	to
parties	showing	in
parties	that	they
parties	to	circumvent
parties	to	forget
parties	will	empower
partisan	justice	critically
partitioned	clusters	fuzzy
partitioning	is	identifying
partitioning	large	geographic
partitioning	techniques	although
partly	as	a
partly	backed	by
partly	because	it
partly	coerced	between
partly	voluntary	partly
partner	are	fairly
partner	carry	most
partner	fears	he
partner	femicide	j
partner	femicide	or
partner	femicides	n
partner	homicide	nat
partner	homicide	or
partner	in	one
partner	increases	by
partner	n	immigrant
partner	n	in
partner	of	idmlo
partner	or	by
partner	the	danger
partner	violence	attributes
partner	violence	j
partner	violence	n
partner	violence	nor
partner	violence	perpetration
partner	violence	predictors
partner	violence	prosecution
partner	violence	risk
partner	violence	the
partner	violence	will
partner	who	committed
partner	who	killed
partner	wis	j
partner	with	private
partner	with	their
partner	with	them
partner	with	us
partner	women	assume
partnered	up	with
partnered	with	a
partnered	with	alhambra
partnered	with	microsoft
partnering	with	private
partnering	with	the
partners	and	because
partners	and	its
partners	and	stakeholders
partners	especially	in
partners	for	the
partners	for	this
partners	from	pursuing
partners	hereinafter	best
partners	in	the
partners	n	see
partners	reflects	a
partners	yet	a
partners	you	choose
partnership	between	the
partnership	with	the
partnership	with	universities
partnerships	a	problem
partnerships	and	problem
partnerships	can	reduce
partnerships	with	local
partnerships	with	other
partnerships	with	policing
partnerships	with	the
parts	a	poverty
parts	i	iv
parts	i	through
parts	ii	iii
parts	n	the
parts	of	a
parts	of	los
parts	of	policing
parts	of	rural
parts	of	that
parts	of	the
parts	on	knowledge
parts	part	i
parts	that	rely
party	access	to
party	and	conveyed
party	and	holding
party	at	all
party	complaint	a
party	decides	to
party	decides	which
party	doctrine	and
party	doctrine	as
party	doctrine	iowa
party	doctrine	is
party	doctrine	mich
party	doctrine	n
party	doctrine	see
party	doctrine	to
party	doing	the
party	in	exchange
party	incriminated	by
party	information	and
party	information	for
party	information	from
party	information	that
party	made	disclosures
party	n	id
party	n	thus
party	nature	of
party	seeking	to
party	server	n
party	software	with
party	sustains	no
party	the	purposes
party	weakens	if
party	whose	name
pasadena	star	news
pasatiempo	resident	rob
pass	and	in
pass	basic	statistical
pass	before	analysis
pass	behind	people
pass	co	nstitutional
pass	constitutional	muster
pass	drug	court
pass	for	example
pass	into	the
pass	providing	free
pass	through	that
passage	n	drug
passage	of	prop
passage	of	the
passed	a	bill
passed	a	tip
passed	in	introduced
passed	measure	k
passed	over	by
passed	proposition	the
passed	since	the
passed	the	security
passerby	s	life
passersby	recognize	their
passes	bill	to
passes	following	a
passes	it	could
passes	the	test
passing	his	years
passing	through	the
passion	the	unconstitutionality
passive	kind	of
passive	methods	for
passive	patrols	in
passive	role	as
passive	surveillance	relatedly
passiveness	is	key
passport	applications	nat
passport	index	html
passport	n	congress
passports	drivers	licenses
passports	to	american
passports	were	mandated
password	and	calls
password	or	employee
past	activities	the
past	activity	and
past	activity	n
past	an	officer
past	and	are
past	as	prologue
past	bad	acts
past	burglaries	the
past	but	because
past	but	how
past	but	need
past	century	the
past	couple	of
past	crime	data
past	crime	in
past	crime	instead
past	crime	patterns
past	crime	statistics
past	crimes	and
past	crimes	but
past	crimes	in
past	crimes	risk
past	crimes	robberies
past	crimes	with
past	criminal	activity
past	criminal	behavior
past	criminal	conduct
past	criminal	incidents
past	data	and
past	data	maps
past	days	weeks
past	decade	during
past	decade	many
past	decade	seem
past	decade	the
past	decades	and
past	events	professional
past	events	to
past	exhibits	redolent
past	experience	from
past	experience	with
past	experiences	requiring
past	experiences	were
past	facts	that
past	failures	rocky
past	few	years
past	five	years
past	four	decades
past	generally	close
past	gun	robberies
past	he	said
past	incidents	n
past	information	n
past	mcdonald	s
past	n	wardlow
past	now	they
past	occasions	revelation
past	offenders	we
past	or	imminent
past	or	what
past	or	when
past	paper	maps
past	patterns	identify
past	performance	data
past	postings	john
past	present	and
past	records	feed
past	several	years
past	shooting	incidents
past	similar	actions
past	similar	acts
past	successes	the
past	that	will
past	the	block
past	the	debate
past	this	is
past	to	identify
past	two	decades
past	two	years
past	years	despite
past	years	have
past	years	police
past	years	the
pastimes	are	considered
pat	down	search
pat	nolan	op
pat	terns	and
patch	of	downtown
patdown	search	for
pate	amy	ferrara
pate	and	hamilton
pate	antony	m
pate	duane	dieckman
patents	has	written
paternal	grandfather	see
paternalistic	and	adversarial
paternalistic	attorney	knows
paterson	new	jersey
paterson	police	plan
paterson	signs	drug
path	breaking	study
path	for	developing
path	in	louisiana
path	of	his
path	of	hurricane
path	of	least
path	to	earn
path	to	erecting
pathetic	stupid	or
pathological	politics	of
pathologies	in	criminal
pathologies	in	u
pathologies	of	individuals
pathway	between	demands
pathway	from	specific
pathway	to	innovation
patience	at	some
patient	care	pursuing
patient	pittet	and
patient	psychiatric	treatment
patient	records	are
patients	competence	to
patients	faster	or
patients	inside	of
patients	of	desired
patients	the	link
patriarchy	as	male
patriarchy	supports	men
patricia	l	fanflik
patricia	m	harris
patrick	a	langan
patrick	b	anderson
patrick	george	hays
patrick	gomez	ran
patrick	letellier	men
patrick	morris	a
patrick	morris	satellite
patrick	r	gartin
patrick	v	murphy
patrisse	cullors	brignac
patrol	after	many
patrol	although	we
patrol	analysis	just
patrol	and	detective
patrol	and	problem
patrol	and	school
patrol	area	for
patrol	area	students
patrol	areas	and
patrol	areas	is
patrol	around	the
patrol	at	the
patrol	beats	and
patrol	beats	or
patrol	beats	rather
patrol	but	it
patrol	by	rapid
patrol	car	but
patrol	car	in
patrol	car	n
patrol	car	or
patrol	car	seconds
patrol	car	with
patrol	cars	and
patrol	cars	to
patrol	caused	significant
patrol	certain	areas
patrol	certain	designated
patrol	chi	trib
patrol	could	be
patrol	did	not
patrol	district	deployed
patrol	division	in
patrol	each	one
patrol	effectiveness	in
patrol	experiment	a
patrol	experiment	however
patrol	experiment	in
patrol	experiment	journal
patrol	experiment	kelling
patrol	experiment	washington
patrol	found	no
patrol	had	no
patrol	has	almost
patrol	has	been
patrol	have	time
patrol	high	crime
patrol	impact	zones
patrol	in	crime
patrol	in	high
patrol	in	random
patrol	in	those
patrol	into	an
patrol	is	far
patrol	is	growing
patrol	is	rising
patrol	it	s
patrol	its	aim
patrol	james	o
patrol	load	date
patrol	map	when
patrol	mayor	rahm
patrol	members	that
patrol	n	see
patrol	nonetheless	the
patrol	of	areas
patrol	officer	kept
patrol	officer	s
patrol	officer	spent
patrol	officers	about
patrol	officers	adding
patrol	officers	and
patrol	officers	are
patrol	officers	do
patrol	officers	either
patrol	officers	in
patrol	officers	it
patrol	officers	on
patrol	officers	should
patrol	officers	spending
patrol	officers	the
patrol	officers	time
patrol	officers	to
patrol	officers	who
patrol	on	monday
patrol	operations	in
patrol	particular	areas
patrol	pop	and
patrol	practice	in
patrol	predominates	in
patrol	predpol	marketing
patrol	presence	compared
patrol	prevent	and
patrol	program	in
patrol	rapid	response
patrol	reductions	when
patrol	residents	nevertheless
patrol	sergeants	and
patrol	so	there
patrol	squads	assigned
patrol	staffing	levels
patrol	stop	cases
patrol	such	as
patrol	taking	video
patrol	targeted	high
patrol	tests	weisburd
patrol	the	boxes
patrol	the	county
patrol	the	crime
patrol	the	data
patrol	the	evidence
patrol	the	major
patrol	the	police
patrol	the	right
patrol	the	streets
patrol	their	cities
patrol	this	parking
patrol	those	areas
patrol	through	the
patrol	time	in
patrol	time	so
patrol	to	hot
patrol	unit	to
patrol	units	in
patrol	various	police
patrol	vehicle	to
patrol	visibility	in
patrol	was	not
patrol	work	which
patrolled	and	that
patrolled	by	two
patrolled	over	a
patrolled	specific	predpol
patrolled	where	they
patrolling	a	high
patrolling	an	area
patrolling	areas	where
patrolling	computer	generated
patrolling	gravesend	s
patrolling	neighborhoods	in
patrolling	portions	of
patrolling	reactive	investigations
patrolling	talking	with
patrolling	the	city
patrolling	the	entire
patrolling	the	streets
patrolling	valley	boulevard
patrols	a	block
patrols	and	an
patrols	and	cameras
patrols	and	districts
patrols	and	faster
patrols	are	used
patrols	arrests	problems
patrols	at	crime
patrols	at	street
patrols	based	on
patrols	by	setting
patrols	compared	with
patrols	designed	to
patrols	did	not
patrols	earlier	this
patrols	effects	of
patrols	engaging	with
patrols	from	five
patrols	how	would
patrols	in	a
patrols	in	crime
patrols	in	high
patrols	in	or
patrols	in	police
patrols	in	robbery
patrols	in	street
patrols	in	town
patrols	n	problem
patrols	n	rubin
patrols	n	see
patrols	n	shifts
patrols	n	such
patrols	on	the
patrols	or	arrests
patrols	perhaps	with
patrols	the	commander
patrols	to	certain
patrols	was	unmeasured
patrols	were	also
patrols	while	beneficial
patronizing	view	of
pattern	and	hotspot
pattern	and	the
pattern	as	burglary
pattern	but	only
pattern	but	you
pattern	can	be
pattern	creating	or
pattern	defined	hcas
pattern	for	rapid
pattern	found	in
pattern	imposes	tremendous
pattern	in	a
pattern	in	his
pattern	left	on
pattern	n	in
pattern	n	to
pattern	of	clustering
pattern	of	ongoing
pattern	of	organizational
pattern	of	patrol
pattern	of	residential
pattern	of	results
pattern	of	space
pattern	or	problem
pattern	or	the
pattern	similar	to
pattern	suggests	that
pattern	that	might
pattern	the	better
pattern	theory	which
pattern	through	legislative
patterns	and	less
patterns	and	particularized
patterns	and	relationships
patterns	and	sophisticated
patterns	and	sporting
patterns	and	that
patterns	and	verbal
patterns	and	with
patterns	as	part
patterns	as	predictors
patterns	bertozzi	says
patterns	can	be
patterns	combined	with
patterns	demographics	and
patterns	enables	the
patterns	endlessly	each
patterns	environmental	factors
patterns	even	in
patterns	follow	a
patterns	for	example
patterns	from	past
patterns	goldstein	recommended
patterns	holiday	and
patterns	how	predpol
patterns	identify	an
patterns	in	a
patterns	in	areas
patterns	in	complaints
patterns	in	conjunction
patterns	in	crime
patterns	in	large
patterns	in	neighborhoods
patterns	in	newark
patterns	in	otherwise
patterns	in	philadelphia
patterns	in	property
patterns	in	time
patterns	in	years
patterns	is	intrinsically
patterns	martin	b
patterns	n	and
patterns	n	even
patterns	n	for
patterns	of	abuse
patterns	of	concentration
patterns	of	crime
patterns	of	criminal
patterns	of	human
patterns	of	localized
patterns	of	oppression
patterns	of	patrol
patterns	of	recent
patterns	of	repeat
patterns	of	risk
patterns	once	identified
patterns	or	allocate
patterns	or	predictions
patterns	out	of
patterns	over	the
patterns	page	supra
patterns	proactively	crime
patterns	rather	than
patterns	said	joel
patterns	spatial	patterns
patterns	superintendent	alex
patterns	the	algorithm
patterns	these	are
patterns	this	can
patterns	those	micro
patterns	times	of
patterns	to	better
patterns	to	figure
patterns	to	make
patterns	to	predicting
patterns	to	support
patterns	voice	prints
patterns	we	can
patterns	were	unlimited
patterns	while	that
patterns	with	a
patterns	with	implications
patterns	with	social
patterns	within	such
patterson	n	the
patterson	on	the
patterson	u	s
patti	b	saris
paul	as	if
paul	browne	said
paul	butler	let
paul	de	hert
paul	e	clinical
paul	e	o
paul	g	cassell
paul	h	robinson
paul	h	smith
paul	higgins	mitchell
paul	joiner	supra
paul	m	schwartz
paul	s	appelbaum
paul	tanaka	was
paul	thomas	m
paulding	are	contrary
paulding	argued	that
paulding	got	the
paulding	s	license
paulding	to	pursue
pauline	quirion	why
paulsen	matthew	b
paulsen	robinson	supra
pause	for	rest
pause	when	the
pauses	at	the
pave	the	way
pavilion	the	city
pay	alimony	and
pay	as	much
pay	attention	to
pay	child	support
pay	close	attention
pay	cut	for
pay	day	when
pay	detroit	free
pay	for	an
pay	for	inmate
pay	for	model
pay	for	ninety
pay	for	police
pay	for	such
pay	for	the
pay	her	julia
pay	increases	and
pay	it	to
pay	paul	as
pay	phone	that
pay	restoration	for
pay	the	choice
pay	the	mortgage
pay	the	processing
pay	their	bills
payday	information	and
payday	schedules	seasonal
payday	when	people
paydays	holidays	and
payers	n	the
payers	to	business
paying	child	support
paying	jobs	elsewhere
paying	particular	attention
payment	provider	will
payments	a	mortgage
payments	at	a
payner	u	s
payoffs	n	social
payout	gomez	vowed
payroll	title	n
pays	attention	to
pays	the	ccso
pbs	http	www
pbs	org	kenburns
pbs	org	wgbh
pc	world	sept
pcd	d	conn
pcra	are	a
pcra	sep	pdf
pcra	the	pcra
pcra	uses	information
pcra	which	is
pcs	analysis	color
pcs	analysis	however
pcs	analysis	into
pcs	analysis	municipalities
pcs	analysts	exert
pcs	analysts	from
pcs	analysts	within
pcs	as	a
pcs	as	objective
pcs	because	it
pcs	creates	an
pcs	department	should
pcs	departments	should
pcs	departments	this
pcs	enables	a
pcs	enables	officers
pcs	enables	the
pcs	fits	into
pcs	forecasting	and
pcs	generates	predictions
pcs	has	led
pcs	hunchlab	provides
pcs	inevitably	influences
pcs	n	features
pcs	n	see
pcs	of	police
pcs	on	individuals
pcs	operations	away
pcs	operators	n
pcs	out	of
pcs	predpol	and
pcs	programs	police
pcs	provides	information
pcs	s	purported
pcs	serves	as
pcs	should	insulate
pcs	such	that
pcs	through	heightened
pcs	to	identify
pcs	uses	complex
pcso	baker	who
pcso	linda	baker
pcworld	com	article
pd	and	others
pd	bumped	its
pd	el	cerrito
pd	has	been
pd	said	the
pd	the	contra
pd	tries	out
pdf	assessing	the
pdf	carol	cratty
pdf	challenging	georgia
pdf	characterizing	compstat
pdf	citing	the
pdf	citycharter	pdf
pdf	ciw	brochure
pdf	demonstrating	the
pdf	describing	its
pdf	detailing	the
pdf	discussing	sb
pdf	el	pdf
pdf	end	footnotes
pdf	evaluating	favorably
pdf	explaining	basics
pdf	explaining	how
pdf	files	that
pdf	for	an
pdf	for	more
pdf	hotspot	mapping
pdf	in	response
pdf	incredibly	percent
pdf	kahneman	d
pdf	last	visited
pdf	law	enforcement
pdf	listing	a
pdf	marquette	lawyer
pdf	martha	neil
pdf	n	a
pdf	n	bob
pdf	n	borsuk
pdf	n	cal
pdf	n	cmty
pdf	n	daniel
pdf	n	data
pdf	n	declan
pdf	n	google
pdf	n	id
pdf	n	luk
pdf	n	madison
pdf	n	paul
pdf	n	predictive
pdf	n	see
pdf	n	whitehead
pdf	noting	and
pdf	nyc	safety
pdf	one	commonly
pdf	prc	wp
pdf	public	information
pdf	rebecca	leung
pdf	research	and
pdf	rpr	pdf
pdf	see	also
pdf	state	laws
pdf	the	fundamental
pdf	the	ncsc
pdf	the	solutions
pdf	the	various
pdf	weisburd	david
pdffiles	bja	pdf
pdffiles	nij	grants
pdffiles	nij	pdf
pdfs	centers	programs
pdfs	ebdmmilwaukeeapplication	pdf
pdfs	intech	recognizingfaceimageswithdisguisevari
pdfs	odb	f
pdt	oct	www
pdx	edu	cjpri
peace	html	n
peace	of	transcendent
peace	officers	association
peace	specialized	courts
peaceably	assemble	are
peaceably	to	assemble
peak	by	as
peak	crime	times
peak	in	wardlow
peaked	in	police
peaks	and	valleys
peanut	butter	and
pearce	f	d
pearsall	predictive	policing
pearsall	supra	note
pearson	drug	transactions
pease	developed	ways
pease	johnson	and
pease	ken	repeat
pease	once	bitten
pease	prospective	hot
pease	supra	note
pease	what	police
peculiar	instance	of
peculiar	strategy	to
pedagogy	our	case
pedal	faster	matthew
pedestrian	may	break
pedestrian	might	also
pediatric	er	visits
pediatrics	and	adolescent
pedicab	drivers	obstruction
peep	in	the
peeping	into	the
peer	into	homes
peer	pressure	not
peer	reviewed	journals
peer	software	united
peer	to	peer
peer	validation	this
peering	in	windows
peering	into	car
peering	into	windows
peggy	fulton	hora
peggy	hora	n
pempel	publication	type
pen	american	center
pen	registers	to
penal	code	is
penal	code	second
penal	code	sentencing
penal	code	to
penal	control	see
penal	harm	movement
penal	html	noting
penal	institutions	and
penal	law	n
penal	moderation	in
penal	reform	she
penal	severity	n
penal	state	have
penalized	through	civil
penalizes	the	victim
penalties	constituting	some
penalties	for	violent
penalties	in	england
penalties	informed	counsel
penalties	n	potential
penalties	on	the
penalties	or	harassment
penalties	such	as
penalties	which	offer
penalty	as	removal
penalty	cases	where
penalty	default	so
penalty	for	contempt
penalty	for	technical
penalty	hearing	n
penalty	irving	flax
penalty	law	and
penalty	six	months
pending	against	them
pending	federal	legislation
pending	in	both
penetrate	the	structure
penguin	sparrow	m
penitentiary	and	which
penned	a	report
pennlive	com	feb
pennlive	com	midstate
pennsylvania	and	arizona
pennsylvania	department	of
pennsylvania	distributed	by
pennsylvania	has	estimated
pennsylvania	has	recently
pennsylvania	jennifer	sullivan
pennsylvania	journalism	q
pennsylvania	law	school
pennsylvania	n	and
pennsylvania	n	see
pennsylvania	sentencing	duq
pennsylvania	v	dunlap
pennsylvania	v	kallinger
penology	stan	l
pension	changes	in
pension	cutbacks	last
pension	reform	but
pentagon	concededly	had
penumbra	where	privacy
penumbras	formed	by
penumbras	of	the
penumbras	to	include
people	a	year
people	able	to
people	about	big
people	admitted	to
people	almost	every
people	also	expect
people	also	takes
people	analyzing	evidence
people	and	communities
people	and	get
people	and	groups
people	and	nowhere
people	and	problems
people	and	situations
people	and	uniquely
people	appear	to
people	are	buying
people	are	carrying
people	are	choosing
people	are	coming
people	are	creatures
people	are	generally
people	are	going
people	are	incarcerated
people	are	insane
people	are	more
people	are	now
people	are	on
people	are	out
people	are	quite
people	around	you
people	as	philosopher
people	ask	if
people	at	police
people	at	the
people	at	their
people	attempting	to
people	avoid	a
people	become	repeat
people	being	held
people	believe	the
people	but	rather
people	by	their
people	can	alert
people	care	about
people	care	deeply
people	charged	with
people	coming	home
people	commit	particular
people	commit	the
people	consent	to
people	construct	meaning
people	could	avoid
people	could	be
people	criminal	law
people	do	a
people	do	consider
people	do	not
people	do	understand
people	especially	want
people	exercised	legislative
people	expect	to
people	feel	secure
people	fitting	general
people	for	breaking
people	for	crimes
people	for	future
people	for	hours
people	formulated	certain
people	from	all
people	from	driver
people	from	records
people	from	the
people	going	to
people	had	excluded
people	had	more
people	have	already
people	have	been
people	have	chosen
people	have	the
people	he	considers
people	i	am
people	imagine	particular
people	in	a
people	in	medway
people	in	need
people	in	photographs
people	in	the
people	in	this
people	in	various
people	incarcerated	in
people	incarcerated	on
people	including	members
people	into	treatment
people	intrinsically	appreciate
people	involuntarily	experience
people	is	negligible
people	it	s
people	lack	an
people	led	them
people	like	him
people	lived	it
people	living	in
people	looked	the
people	may	well
people	means	decreased
people	might	accept
people	might	protest
people	more	irritable
people	moved	about
people	n	together
people	naacp	to
people	needed	family
people	no	giving
people	nor	does
people	not	places
people	not	prone
people	now	gather
people	of	california
people	of	color
people	of	the
people	often	ask
people	organized	according
people	out	of
people	peaceably	to
people	per	minute
people	perhaps	not
people	preparing	for
people	president	obama
people	press	org
people	proceed	to
people	protect	their
people	reaves	p
people	reciting	a
people	released	from
people	returning	to
people	reveal	a
people	rush	to
people	s	activities
people	s	behavior
people	s	lives
people	s	mail
people	s	property
people	s	psychological
people	s	rights
people	said	they
people	saying	the
people	see	a
people	see	lots
people	send	it
people	sent	to
people	serve	as
people	sitting	at
people	sometimes	wonder
people	staring	at
people	still	expect
people	surveyed	expressed
people	susceptible	to
people	takes	time
people	tend	to
people	than	any
people	than	ever
people	the	lists
people	these	are
people	they	are
people	to	be
people	to	come
people	to	deliver
people	to	identify
people	to	jail
people	to	know
people	to	monitor
people	to	places
people	to	separate
people	to	the
people	too	cognitive
people	toward	socially
people	under	criminal
people	understand	the
people	up	isn
people	use	a
people	v	davis
people	v	king
people	v	wardlow
people	v	weaver
people	waiting	in
people	were	waiting
people	who	are
people	who	can
people	who	frequent
people	who	have
people	who	helped
people	who	know
people	who	lack
people	who	live
people	who	lived
people	who	might
people	who	spend
people	who	use
people	who	would
people	whose	identities
people	whose	personal
people	with	mental
people	would	accept
people	would	be
pepp	l	rev
per	capita	in
per	capita	than
per	cent	and
per	cent	cut
per	cent	drop
per	cent	for
per	cent	in
per	cent	increase
per	cent	last
per	cent	less
per	cent	more
per	cent	of
per	cent	officers
per	cent	overall
per	cent	reduction
per	cent	respectively
per	cent	since
per	cent	the
per	cent	time
per	cent	while
per	civilian	in
per	curiam	holding
per	curiam	n
per	curiam	united
per	day	to
per	detainee	from
per	inmate	per
per	minute	n
per	night	to
per	officer	and
per	officer	for
per	officer	the
per	person	per
per	residents	n
per	residents	percent
per	rrri	inmate
per	se	rule
per	shift	in
per	square	foot
per	sworn	officer
per	the	united
per	week	in
per	week	n
per	week	near
per	week	these
per	work	shift
per	year	n
per	year	see
perceive	an	invasion
perceive	data	provided
perceive	himself	as
perceive	it	as
perceive	such	actions
perceive	that	a
perceive	that	criminal
perceive	that	of
perceive	the	conduct
perceive	their	surroundings
perceive	them	to
perceive	this	as
perceive	to	be
perceived	as	harsher
perceived	as	more
perceived	as	relatively
perceived	benefit	n
perceived	ill	effects
perceived	inadequacies	in
perceived	innovation	and
perceived	interests	of
perceived	national	origin
perceived	primarily	as
perceived	success	of
perceived	that	crime
perceived	the	courts
perceived	to	be
perceived	urgency	of
percemt	of	those
percent	a	report
percent	a	statistics
percent	above	the
percent	accuracy	in
percent	accuracy	n
percent	accuracy	or
percent	alteration	in
percent	and	auto
percent	and	grand
percent	and	robberies
percent	and	violent
percent	and	yellow
percent	arrests	by
percent	as	each
percent	as	the
percent	beck	however
percent	becomes	a
percent	below	the
percent	but	housing
percent	but	when
percent	california	percent
percent	car	burglaries
percent	chance	of
percent	change	in
percent	citywide	he
percent	compared	with
percent	cut	and
percent	decline	in
percent	decrease	in
percent	drop	from
percent	drop	in
percent	drops	in
percent	each	of
percent	error	in
percent	following	the
percent	for	a
percent	for	robbery
percent	friend	said
percent	from	the
percent	given	the
percent	greene	mauer
percent	had	adopted
percent	he	said
percent	higher	than
percent	immelt	said
percent	in	forecasting
percent	in	its
percent	in	june
percent	in	the
percent	increase	in
percent	increase	that
percent	more	likely
percent	more	often
percent	more	productive
percent	n	although
percent	n	fifty
percent	n	in
percent	n	predictive
percent	n	see
percent	now	while
percent	of	a
percent	of	all
percent	of	americans
percent	of	at
percent	of	black
percent	of	burglaries
percent	of	cases
percent	of	comparisons
percent	of	criminal
percent	of	femicides
percent	of	gross
percent	of	individuals
percent	of	its
percent	of	men
percent	of	non
percent	of	offenders
percent	of	people
percent	of	persons
